"year","site","burrow_name","week","study_day","burrow_visit","tot_prey","prey_start","prey_end","bv_start","bv_end","prey_days","bv_days","capt_hist"
2013,"Pratts Bluff","1",27,11,5,0,32,32,4,48,1,45,1
2013,"Pratts Bluff","1",28,18,3,0,32,32,4,48,1,45,1
2013,"Pratts Bluff","1",30,32,0,1,32,32,4,48,1,45,2
2013,"Pratts Bluff","1",32,48,1,0,32,32,4,48,1,45,1
2013,"Pratts Bluff","10",28,18,11,1,4,18,11,32,15,22,2
2013,"Pratts Bluff","10",30,32,2,0,4,18,11,32,15,22,1
2013,"Pratts Bluff","10",27,11,6,0,4,18,11,32,15,22,1
2013,"Pratts Bluff","10",26,4,0,1,4,18,11,32,15,22,2
2013,"Pratts Bluff","12",29,25,0,1,11,42,11,32,32,22,2
2013,"Pratts Bluff","12",30,32,1,1,11,42,11,32,32,22,2
2013,"Pratts Bluff","12",31,42,0,1,11,42,11,32,32,22,2
2013,"Pratts Bluff","12",28,18,3,0,11,42,11,32,32,22,1
2013,"Pratts Bluff","12",27,11,6,2,11,42,11,32,32,22,2
2013,"Pratts Bluff","13",27,11,0,1,11,11,32,32,1,1,2
2013,"Pratts Bluff","13",30,32,1,0,11,11,32,32,1,1,1
2013,"Pratts Bluff","14",27,11,4,1,11,18,11,32,8,22,2
2013,"Pratts Bluff","14",30,32,1,0,11,18,11,32,8,22,1
2013,"Pratts Bluff","14",28,18,0,1,11,18,11,32,8,22,2
2013,"Pratts Bluff","15",27,11,3,0,18,32,11,32,15,22,1
2013,"Pratts Bluff","15",30,32,1,1,18,32,11,32,15,22,2
2013,"Pratts Bluff","15",28,18,6,1,18,32,11,32,15,22,2
2013,"Pratts Bluff","15",29,25,0,1,18,32,11,32,15,22,2
2013,"Pratts Bluff","16",31,42,0,2,25,42,18,18,18,1,2
2013,"Pratts Bluff","16",28,18,5,0,25,42,18,18,18,1,1
2013,"Pratts Bluff","16",29,25,0,1,25,42,18,18,18,1,2
2013,"Pratts Bluff","17",29,25,0,4,25,25,NA,NA,1,NA,2
2013,"Pratts Bluff","2",26,4,1,0,18,18,4,18,1,15,1
2013,"Pratts Bluff","2",28,18,1,1,18,18,4,18,1,15,2
2013,"Pratts Bluff","2",27,11,2,0,18,18,4,18,1,15,1
2013,"Pratts Bluff","3",28,18,6,2,4,25,4,48,22,45,2
2013,"Pratts Bluff","3",26,4,1,1,4,25,4,48,22,45,2
2013,"Pratts Bluff","3",32,48,1,0,4,25,4,48,22,45,1
2013,"Pratts Bluff","3",27,11,2,0,4,25,4,48,22,45,1
2013,"Pratts Bluff","3",30,32,1,0,4,25,4,48,22,45,1
2013,"Pratts Bluff","3",29,25,3,3,4,25,4,48,22,45,2
2013,"Pratts Bluff","4",27,11,2,0,4,4,4,18,1,15,1
2013,"Pratts Bluff","4",28,18,1,0,4,4,4,18,1,15,1
2013,"Pratts Bluff","4",26,4,2,1,4,4,4,18,1,15,2
2013,"Pratts Bluff","5",26,4,1,0,18,18,4,4,1,1,1
2013,"Pratts Bluff","5",28,18,0,1,18,18,4,4,1,1,2
2013,"Pratts Bluff","6",26,4,1,0,NA,NA,4,32,NA,29,1
2013,"Pratts Bluff","6",30,32,1,0,NA,NA,4,32,NA,29,1
2013,"Pratts Bluff","7",26,4,1,0,11,11,4,4,1,1,1
2013,"Pratts Bluff","7",27,11,0,1,11,11,4,4,1,1,2
2013,"Pratts Bluff","8",26,4,2,0,NA,NA,4,4,NA,1,1
2013,"Pratts Bluff","9",26,4,1,2,4,18,4,11,15,8,2
2013,"Pratts Bluff","9",28,18,0,1,4,18,4,11,15,8,2
2013,"Pratts Bluff","9",27,11,4,0,4,18,4,11,15,8,1
2013,"Rolling Hills #1","10",30,32,1,0,NA,NA,18,32,NA,15,1
2013,"Rolling Hills #1","10",28,18,1,0,NA,NA,18,32,NA,15,1
2013,"Rolling Hills #1","11",31,39,0,1,39,46,18,18,8,1,2
2013,"Rolling Hills #1","11",28,18,2,0,39,46,18,18,8,1,1
2013,"Rolling Hills #1","11",32,46,0,1,39,46,18,18,8,1,2
2013,"Rolling Hills #1","15",27,11,0,1,11,46,18,18,36,1,2
2013,"Rolling Hills #1","15",29,25,0,2,11,46,18,18,36,1,2
2013,"Rolling Hills #1","15",32,46,0,1,11,46,18,18,36,1,2
2013,"Rolling Hills #1","15",28,18,7,1,11,46,18,18,36,1,2
2013,"Rolling Hills #1","15",31,39,0,3,11,46,18,18,36,1,2
2013,"Rolling Hills #1","17",29,25,0,2,25,25,18,32,1,15,2
2013,"Rolling Hills #1","17",28,18,2,0,25,25,18,32,1,15,1
2013,"Rolling Hills #1","17",30,32,1,0,25,25,18,32,1,15,1
2013,"Rolling Hills #1","18",27,11,0,1,11,39,18,18,29,1,2
2013,"Rolling Hills #1","18",28,18,2,0,11,39,18,18,29,1,1
2013,"Rolling Hills #1","18",31,39,0,2,11,39,18,18,29,1,2
2013,"Rolling Hills #1","2",28,18,1,0,39,60,18,18,22,1,1
2013,"Rolling Hills #1","2",34,60,0,1,39,60,18,18,22,1,2
2013,"Rolling Hills #1","2",31,39,0,2,39,60,18,18,22,1,2
2013,"Rolling Hills #1","2",32,46,0,1,39,60,18,18,22,1,2
2013,"Rolling Hills #1","2",33,53,0,1,39,60,18,18,22,1,2
2013,"Rolling Hills #1","3",31,39,0,2,4,39,18,18,36,1,2
2013,"Rolling Hills #1","3",27,11,0,1,4,39,18,18,36,1,2
2013,"Rolling Hills #1","3",28,18,2,3,4,39,18,18,36,1,2
2013,"Rolling Hills #1","3",26,4,0,2,4,39,18,18,36,1,2
2013,"Rolling Hills #1","4",28,18,8,2,18,18,18,18,1,1,2
2013,"Rolling Hills #1","5",27,11,0,1,4,32,18,18,29,1,2
2013,"Rolling Hills #1","5",30,32,0,1,4,32,18,18,29,1,2
2013,"Rolling Hills #1","5",28,18,11,0,4,32,18,18,29,1,1
2013,"Rolling Hills #1","5",26,4,0,2,4,32,18,18,29,1,2
2013,"Rolling Hills #1","7",28,18,3,0,NA,NA,18,18,NA,1,1
2013,"Rolling Hills #1","8",28,18,3,1,18,32,18,18,15,1,2
2013,"Rolling Hills #1","8",30,32,0,1,18,32,18,18,15,1,2
2013,"Rolling Hills #1","8",29,25,0,1,18,32,18,18,15,1,2
2013,"Rolling Hills #1","9",31,39,0,3,39,46,18,18,8,1,2
2013,"Rolling Hills #1","9",28,18,3,0,39,46,18,18,8,1,1
2013,"Rolling Hills #1","9",32,46,0,1,39,46,18,18,8,1,2
2013,"Rolling Hills #2","23",30,32,1,0,NA,NA,32,32,NA,1,1
2013,"Rolling Hills #2","24",33,53,0,1,53,53,46,46,1,1,2
2013,"Rolling Hills #2","24",32,46,1,0,53,53,46,46,1,1,1
2013,"Rolling Hills #2","25",28,17,1,0,32,66,17,46,35,30,1
2013,"Rolling Hills #2","25",31,38,0,2,32,66,17,46,35,30,2
2013,"Rolling Hills #2","25",30,32,8,1,32,66,17,46,35,30,2
2013,"Rolling Hills #2","25",35,66,0,1,32,66,17,46,35,30,2
2013,"Rolling Hills #2","25",34,59,0,2,32,66,17,46,35,30,2
2013,"Rolling Hills #2","25",32,46,1,3,32,66,17,46,35,30,2
2013,"Rolling Hills #2","26",34,59,0,2,59,59,NA,NA,1,NA,2
2013,"Rolling Hills #2","29",32,46,1,0,NA,NA,46,46,NA,1,1
2013,"Rolling Hills #2","32",29,24,0,1,10,32,32,32,23,1,2
2013,"Rolling Hills #2","32",28,17,0,2,10,32,32,32,23,1,2
2013,"Rolling Hills #2","32",27,10,0,2,10,32,32,32,23,1,2
2013,"Rolling Hills #2","32",30,32,3,1,10,32,32,32,23,1,2
2013,"Rolling Hills #2","32a",30,32,2,0,NA,NA,32,32,NA,1,1
2013,"Rolling Hills #2","33",30,32,6,0,3,24,32,32,22,1,1
2013,"Rolling Hills #2","33",27,10,0,2,3,24,32,32,22,1,2
2013,"Rolling Hills #2","33",26,3,0,1,3,24,32,32,22,1,2
2013,"Rolling Hills #2","33",29,24,0,1,3,24,32,32,22,1,2
2013,"Rolling Hills #2","40",28,17,1,0,NA,NA,17,17,NA,1,1
2013,"Rolling Hills #2","50",29,24,0,2,10,32,32,32,23,1,2
2013,"Rolling Hills #2","50",28,17,0,1,10,32,32,32,23,1,2
2013,"Rolling Hills #2","50",30,32,2,1,10,32,32,32,23,1,2
2013,"Rolling Hills #2","50",27,10,0,1,10,32,32,32,23,1,2
2013,"Rolling Hills #2","51",31,38,0,3,17,38,NA,NA,22,NA,2
2013,"Rolling Hills #2","51",30,32,0,1,17,38,NA,NA,22,NA,2
2013,"Rolling Hills #2","51",28,17,0,3,17,38,NA,NA,22,NA,2
2013,"Rolling Hills #2","52",27,10,0,2,10,38,NA,NA,29,NA,2
2013,"Rolling Hills #2","52",31,38,0,2,10,38,NA,NA,29,NA,2
2013,"Rolling Hills #2","52",29,24,0,2,10,38,NA,NA,29,NA,2
2013,"Shore Meadows","1",26,4,1,0,39,46,4,32,8,29,1
2013,"Shore Meadows","1",27,11,2,0,39,46,4,32,8,29,1
2013,"Shore Meadows","1",32,46,0,2,39,46,4,32,8,29,2
2013,"Shore Meadows","1",30,32,1,0,39,46,4,32,8,29,1
2013,"Shore Meadows","1",31,39,0,2,39,46,4,32,8,29,2
2013,"Shore Meadows","2",29,24,0,1,24,32,4,4,9,1,2
2013,"Shore Meadows","2",26,4,1,0,24,32,4,4,9,1,1
2013,"Shore Meadows","2",30,32,0,1,24,32,4,4,9,1,2
2013,"Shore Meadows","20",29,24,0,1,24,24,NA,NA,1,NA,2
2013,"Shore Meadows","3",32,46,0,3,46,67,11,55,22,45,2
2013,"Shore Meadows","3",27,11,1,0,46,67,11,55,22,45,1
2013,"Shore Meadows","3",35,67,0,1,46,67,11,55,22,45,2
2013,"Shore Meadows","3",33,55,1,1,46,67,11,55,22,45,2
2013,"Shore Meadows","30",31,39,1,0,NA,NA,39,39,NA,1,1
2013,"Shore Meadows","31",29,24,0,1,24,24,NA,NA,1,NA,2
2013,"Shore Meadows","4",27,11,0,1,11,11,NA,NA,1,NA,2
2013,"Shore Meadows","40",31,39,0,1,24,46,55,55,23,1,2
2013,"Shore Meadows","40",32,46,0,1,24,46,55,55,23,1,2
2013,"Shore Meadows","40",29,24,0,1,24,46,55,55,23,1,2
2013,"Shore Meadows","40",33,55,1,0,24,46,55,55,23,1,1
2013,"Shore Meadows","41",28,18,1,0,NA,NA,4,18,NA,15,1
2013,"Shore Meadows","41",26,4,1,0,NA,NA,4,18,NA,15,1
2013,"Shore Meadows","43",31,39,3,1,24,39,11,55,16,45,2
2013,"Shore Meadows","43",27,11,1,0,24,39,11,55,16,45,1
2013,"Shore Meadows","43",30,32,1,2,24,39,11,55,16,45,2
2013,"Shore Meadows","43",29,24,0,1,24,39,11,55,16,45,2
2013,"Shore Meadows","43",33,55,2,0,24,39,11,55,16,45,1
2013,"Shore Meadows","47",28,18,3,0,NA,NA,4,18,NA,15,1
2013,"Shore Meadows","47",26,4,1,0,NA,NA,4,18,NA,15,1
2013,"Shore Meadows","48",28,18,1,1,18,18,18,18,1,1,2
2013,"Shore Meadows","5",31,39,2,0,32,32,18,39,1,22,1
2013,"Shore Meadows","5",30,32,2,1,32,32,18,39,1,22,2
2013,"Shore Meadows","5",28,18,1,0,32,32,18,39,1,22,1
2013,"Shore Meadows","50",31,39,0,1,24,39,32,32,16,1,2
2013,"Shore Meadows","50",30,32,1,2,24,39,32,32,16,1,2
2013,"Shore Meadows","50",29,24,0,1,24,39,32,32,16,1,2
2013,"Shore Meadows","51",30,32,1,0,NA,NA,32,32,NA,1,1
2013,"Shore Meadows","52",29,24,0,4,24,24,32,32,1,1,2
2013,"Shore Meadows","52",30,32,1,0,24,24,32,32,1,1,1
2013,"Shore Meadows","6",29,24,0,2,24,55,18,55,32,38,2
2013,"Shore Meadows","6",31,39,4,2,24,55,18,55,32,38,2
2013,"Shore Meadows","6",33,55,1,1,24,55,18,55,32,38,2
2013,"Shore Meadows","6",32,46,2,2,24,55,18,55,32,38,2
2013,"Shore Meadows","6",30,32,5,3,24,55,18,55,32,38,2
2013,"Shore Meadows","6",28,18,3,0,24,55,18,55,32,38,1
2013,"Shore Meadows","7",30,32,3,1,32,32,32,32,1,1,2
2013,"Shore Meadows","8",30,32,1,0,NA,NA,32,32,NA,1,1
2013,"Swantown","1",26,4,1,0,NA,NA,4,4,NA,1,1
2013,"Swantown","2",33,55,0,1,19,55,NA,NA,37,NA,2
2013,"Swantown","2",28,19,0,1,19,55,NA,NA,37,NA,2
2013,"Swantown","2",31,40,0,3,19,55,NA,NA,37,NA,2
2013,"Swantown","3",32,47,0,2,19,47,NA,NA,29,NA,2
2013,"Swantown","3",30,31,0,1,19,47,NA,NA,29,NA,2
2013,"Swantown","3",28,19,0,1,19,47,NA,NA,29,NA,2
2013,"Swantown","4",32,47,0,1,31,47,NA,NA,17,NA,2
2013,"Swantown","4",30,31,0,1,31,47,NA,NA,17,NA,2
2014,"Cliffside","1",30,36,2,0,22,29,1,43,8,43,1
2014,"Cliffside","1",29,29,0,1,22,29,1,43,8,43,2
2014,"Cliffside","1",27,15,1,0,22,29,1,43,8,43,1
2014,"Cliffside","1",28,22,1,1,22,29,1,43,8,43,2
2014,"Cliffside","1",25,1,1,0,22,29,1,43,8,43,1
2014,"Cliffside","1",31,43,1,0,22,29,1,43,8,43,1
2014,"Cliffside","2",29,29,2,0,50,50,1,43,1,43,1
2014,"Cliffside","2",28,22,1,0,50,50,1,43,1,43,1
2014,"Cliffside","2",27,15,1,0,50,50,1,43,1,43,1
2014,"Cliffside","2",31,43,2,0,50,50,1,43,1,43,1
2014,"Cliffside","2",25,1,2,0,50,50,1,43,1,43,1
2014,"Cliffside","2",32,50,0,1,50,50,1,43,1,43,2
2014,"Cliffside","3",28,22,1,0,29,57,1,29,29,29,1
2014,"Cliffside","3",29,29,2,1,29,57,1,29,29,29,2
2014,"Cliffside","3",27,15,1,0,29,57,1,29,29,29,1
2014,"Cliffside","3",25,1,3,0,29,57,1,29,29,29,1
2014,"Cliffside","3",33,57,0,1,29,57,1,29,29,29,2
2014,"Cliffside","4",28,22,0,1,22,36,15,36,15,22,2
2014,"Cliffside","4",27,15,1,0,22,36,15,36,15,22,1
2014,"Cliffside","4",30,36,2,1,22,36,15,36,15,22,2
2014,"Cliffside","4",29,29,1,0,22,36,15,36,15,22,1
2014,"Cliffside","5",31,43,0,2,29,43,22,36,15,15,2
2014,"Cliffside","5",28,22,1,0,29,43,22,36,15,15,1
2014,"Cliffside","5",29,29,1,3,29,43,22,36,15,15,2
2014,"Cliffside","5",30,36,1,0,29,43,22,36,15,15,1
2014,"Cliffside","6",28,22,0,1,22,22,36,36,1,1,2
2014,"Cliffside","6",30,36,1,0,22,22,36,36,1,1,1
2014,"Cliffside","7",30,36,1,0,NA,NA,36,36,NA,1,1
2014,"Double Bluff North","A1",25,5,1,0,NA,NA,5,47,NA,43,1
2014,"Double Bluff North","A1",29,33,1,0,NA,NA,5,47,NA,43,1
2014,"Double Bluff North","A1",31,47,1,0,NA,NA,5,47,NA,43,1
2014,"Double Bluff North","A2",31,47,1,0,NA,NA,33,47,NA,15,1
2014,"Double Bluff North","A2",29,33,2,0,NA,NA,33,47,NA,15,1
2014,"Double Bluff North","B1",27,18,0,1,18,33,33,33,16,1,2
2014,"Double Bluff North","B1",29,33,2,2,18,33,33,33,16,1,2
2014,"Double Bluff North","B2",27,18,0,3,18,33,33,33,16,1,2
2014,"Double Bluff North","B2",29,33,2,4,18,33,33,33,16,1,2
2014,"Double Bluff North","B3",29,33,2,0,NA,NA,33,33,NA,1,1
2014,"Double Bluff North","B4",29,33,0,1,33,33,NA,NA,1,NA,2
2014,"Double Bluff North","D1",25,5,4,0,NA,NA,5,5,NA,1,1
2014,"Double Bluff North","D2",27,18,0,1,18,40,5,5,23,1,2
2014,"Double Bluff North","D2",25,5,4,0,18,40,5,5,23,1,1
2014,"Double Bluff North","D2",30,40,0,1,18,40,5,5,23,1,2
2014,"Double Bluff North","D3",25,5,3,0,NA,NA,5,5,NA,1,1
2014,"Double Bluff North","D4",30,40,0,1,18,53,5,5,36,1,2
2014,"Double Bluff North","D4",32,53,0,1,18,53,5,5,36,1,2
2014,"Double Bluff North","D4",27,18,0,1,18,53,5,5,36,1,2
2014,"Double Bluff North","D4",29,33,0,2,18,53,5,5,36,1,2
2014,"Double Bluff North","D4",31,47,0,1,18,53,5,5,36,1,2
2014,"Double Bluff North","D4",25,5,1,0,18,53,5,5,36,1,1
2014,"Double Bluff North","D5",25,5,2,0,NA,NA,5,5,NA,1,1
2014,"Double Bluff North","D6",29,33,0,1,18,33,12,18,16,7,2
2014,"Double Bluff North","D6",27,18,1,2,18,33,12,18,16,7,2
2014,"Double Bluff North","D6",26,12,1,0,18,33,12,18,16,7,1
2014,"Double Bluff North","D7",32,53,0,2,53,53,NA,NA,1,NA,2
2014,"Double Bluff North","E1",25,5,1,0,18,18,5,5,1,1,1
2014,"Double Bluff North","E1",27,18,0,2,18,18,5,5,1,1,2
2014,"Double Bluff North","E2",27,18,1,1,18,47,5,47,30,43,2
2014,"Double Bluff North","E2",25,5,5,0,18,47,5,47,30,43,1
2014,"Double Bluff North","E2",31,47,1,1,18,47,5,47,30,43,2
2014,"Double Bluff North","E2",30,40,0,2,18,47,5,47,30,43,2
2014,"Double Bluff North","E3",25,5,3,0,12,47,5,47,36,43,1
2014,"Double Bluff North","E3",30,40,0,1,12,47,5,47,36,43,2
2014,"Double Bluff North","E3",31,47,2,1,12,47,5,47,36,43,2
2014,"Double Bluff North","E3",26,12,0,1,12,47,5,47,36,43,2
2014,"Double Bluff North","E4",25,5,2,0,NA,NA,5,5,NA,1,1
2014,"Double Bluff North","E5",26,12,0,2,12,40,NA,NA,29,NA,2
2014,"Double Bluff North","E5",30,40,0,1,12,40,NA,NA,29,NA,2
2014,"Double Bluff North","E6",27,18,1,0,NA,NA,18,18,NA,1,1
2014,"Double Bluff South","1",32,52,0,1,19,52,NA,NA,34,NA,2
2014,"Double Bluff South","1",30,38,0,2,19,52,NA,NA,34,NA,2
2014,"Double Bluff South","1",28,24,0,1,19,52,NA,NA,34,NA,2
2014,"Double Bluff South","1",31,45,0,3,19,52,NA,NA,34,NA,2
2014,"Double Bluff South","1",27,19,0,1,19,52,NA,NA,34,NA,2
2014,"Double Bluff South","2",28,24,1,0,NA,NA,24,24,NA,1,1
2014,"Double Bluff South","3",31,45,1,1,38,45,45,45,8,1,2
2014,"Double Bluff South","3",30,38,0,2,38,45,45,45,8,1,2
2014,"Forbes Point","10",30,36,0,0,45,45,NA,NA,1,NA,3
2014,"Forbes Point","10",31,45,0,1,45,45,NA,NA,1,NA,2
2014,"Forbes Point","3",31,45,1,1,45,45,45,45,1,1,2
2014,"Forbes Point","4",31,45,0,1,45,45,NA,NA,1,NA,2
2014,"Forbes Point","5",30,36,0,1,36,36,NA,NA,1,NA,2
2014,"Forbes Point","9",30,36,1,0,NA,NA,36,60,NA,25,1
2014,"Forbes Point","9",33,60,1,0,NA,NA,36,60,NA,25,1
2014,"Fort Casey","1",29,33,1,0,12,28,33,54,17,22,1
2014,"Fort Casey","1",27,19,0,1,12,28,33,54,17,22,2
2014,"Fort Casey","1",26,12,0,1,12,28,33,54,17,22,2
2014,"Fort Casey","1",28,28,0,2,12,28,33,54,17,22,2
2014,"Fort Casey","1",32,54,1,0,12,28,33,54,17,22,1
2014,"Fort Casey","10",30,39,0,1,39,39,NA,NA,1,NA,2
2014,"Fort Casey","11",31,49,1,0,NA,NA,49,49,NA,1,1
2014,"Fort Casey","12",32,54,0,1,54,54,NA,NA,1,NA,2
2014,"Fort Casey","13",32,54,1,0,NA,NA,54,54,NA,1,1
2014,"Fort Casey","14",32,54,0,1,54,54,NA,NA,1,NA,2
2014,"Fort Casey","14",32,54,0,1,54,54,NA,NA,1,NA,2
2014,"Fort Casey","15",33,61,1,0,NA,NA,61,61,NA,1,1
2014,"Fort Casey","2",27,19,0,1,19,54,NA,NA,36,NA,2
2014,"Fort Casey","2",28,28,0,1,19,54,NA,NA,36,NA,2
2014,"Fort Casey","2",32,54,0,1,19,54,NA,NA,36,NA,2
2014,"Fort Casey","3",30,39,0,1,19,49,NA,NA,31,NA,2
2014,"Fort Casey","3",28,28,0,1,19,49,NA,NA,31,NA,2
2014,"Fort Casey","3",31,49,0,1,19,49,NA,NA,31,NA,2
2014,"Fort Casey","3",27,19,0,2,19,49,NA,NA,31,NA,2
2014,"Fort Casey","3",29,33,0,1,19,49,NA,NA,31,NA,2
2014,"Fort Casey","4",28,28,0,1,28,28,33,33,1,1,2
2014,"Fort Casey","4",29,33,1,0,28,28,33,33,1,1,1
2014,"Fort Casey","5",30,39,0,1,28,39,NA,NA,12,NA,2
2014,"Fort Casey","5",28,28,0,1,28,39,NA,NA,12,NA,2
2014,"Fort Casey","6",29,33,1,0,NA,NA,33,33,NA,1,1
2014,"Fort Casey","7",29,33,1,0,NA,NA,33,33,NA,1,1
2014,"Fort Casey","9",30,39,0,1,39,49,49,49,11,1,2
2014,"Fort Casey","9",31,49,1,1,39,49,49,49,11,1,2
2014,"Hancock Lake","1",28,23,0,1,23,33,31,33,11,3,2
2014,"Hancock Lake","1",29,33,5,1,23,33,31,33,11,3,2
2014,"Hancock Lake","1",28,24,0,2,23,33,31,33,11,3,2
2014,"Hancock Lake","1",29,31,2,0,23,33,31,33,11,3,1
2014,"Hancock Lake","10",28,23,1,0,NA,NA,23,33,NA,11,1
2014,"Hancock Lake","10",29,33,3,0,NA,NA,23,33,NA,11,1
2014,"Hancock Lake","11",29,33,8,0,NA,NA,33,33,NA,1,1
2014,"Hancock Lake","12",30,40,1,0,NA,NA,33,40,NA,8,1
2014,"Hancock Lake","12",29,33,3,0,NA,NA,33,40,NA,8,1
2014,"Hancock Lake","13",30,40,0,1,40,40,NA,NA,1,NA,2
2014,"Hancock Lake","2",29,33,4,1,33,40,23,33,8,11,2
2014,"Hancock Lake","2",29,31,2,0,33,40,23,33,8,11,1
2014,"Hancock Lake","2",28,26,2,0,33,40,23,33,8,11,1
2014,"Hancock Lake","2",28,23,1,0,33,40,23,33,8,11,1
2014,"Hancock Lake","2",30,40,0,1,33,40,23,33,8,11,2
2014,"Hancock Lake","3",28,23,1,0,41,41,23,33,1,11,1
2014,"Hancock Lake","3",28,26,1,0,41,41,23,33,1,11,1
2014,"Hancock Lake","3",29,33,8,0,41,41,23,33,1,11,1
2014,"Hancock Lake","3",30,41,0,1,41,41,23,33,1,11,2
2014,"Hancock Lake","4",31,46,0,1,33,46,33,40,14,8,2
2014,"Hancock Lake","4",29,33,1,1,33,46,33,40,14,8,2
2014,"Hancock Lake","4",30,40,1,1,33,46,33,40,14,8,2
2014,"Hancock Lake","5",30,40,1,0,NA,NA,26,40,NA,15,1
2014,"Hancock Lake","5",28,26,1,0,NA,NA,26,40,NA,15,1
2014,"Hancock Lake","7",28,23,2,0,NA,NA,23,33,NA,11,1
2014,"Hancock Lake","7",29,33,3,0,NA,NA,23,33,NA,11,1
2014,"Hancock Lake","8",28,26,3,0,40,40,26,40,1,15,1
2014,"Hancock Lake","8",29,33,7,0,40,40,26,40,1,15,1
2014,"Hancock Lake","8",30,40,2,2,40,40,26,40,1,15,2
2014,"Hancock Lake","9",30,40,0,1,40,40,NA,NA,1,NA,2
2014,"Harrington North","7",31,44,0,2,24,52,NA,NA,29,NA,2
2014,"Harrington North","7",28,24,0,1,24,52,NA,NA,29,NA,2
2014,"Harrington North","7",29,31,0,1,24,52,NA,NA,29,NA,2
2014,"Harrington North","7",32,52,0,1,24,52,NA,NA,29,NA,2
2014,"Harrington North","RM",28,24,0,1,24,24,NA,NA,1,NA,2
2014,"Harrington South","1",31,43,1,0,NA,NA,43,43,NA,1,1
2014,"Harrington South","4",31,43,1,0,NA,NA,43,43,NA,1,1
2014,"Harrington South","5",31,43,2,0,NA,NA,43,43,NA,1,1
2014,"Harrington South","6",25,3,1,0,NA,NA,3,3,NA,1,1
2014,"Harrington South","7",25,3,1,0,NA,NA,3,43,NA,41,1
2014,"Harrington South","7",31,43,1,0,NA,NA,3,43,NA,41,1
2014,"Harrington South","8",27,16,2,2,16,43,16,43,28,28,2
2014,"Harrington South","8",31,43,4,1,16,43,16,43,28,28,2
2014,"Harrington South","8",30,37,0,1,16,43,16,43,28,28,2
2014,"Hastie Lake","10",29,32,0,1,32,40,NA,NA,9,NA,2
2014,"Hastie Lake","10",30,40,0,2,32,40,NA,NA,9,NA,2
2014,"Hastie Lake","11",31,46,1,5,40,51,46,46,12,1,2
2014,"Hastie Lake","11",30,40,0,2,40,51,46,46,12,1,2
2014,"Hastie Lake","11",32,51,0,1,40,51,46,46,12,1,2
2014,"Hastie Lake","2",27,18,0,1,18,18,NA,NA,1,NA,2
2014,"Hastie Lake","3",27,18,0,1,11,40,32,32,30,1,2
2014,"Hastie Lake","3",26,11,0,1,11,40,32,32,30,1,2
2014,"Hastie Lake","3",28,24,0,2,11,40,32,32,30,1,2
2014,"Hastie Lake","3",30,40,0,1,11,40,32,32,30,1,2
2014,"Hastie Lake","3",29,32,1,1,11,40,32,32,30,1,2
2014,"Hastie Lake","4",30,40,0,2,32,40,24,32,9,9,2
2014,"Hastie Lake","4",29,32,1,3,32,40,24,32,9,9,2
2014,"Hastie Lake","4",28,24,2,0,32,40,24,32,9,9,1
2014,"Hastie Lake","5",32,51,0,1,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","5",30,40,0,1,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","5",28,24,0,1,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","5",29,32,0,2,24,51,NA,NA,28,NA,2
2014,"Hastie Lake","6",32,51,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",30,40,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",29,32,2,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",33,62,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",31,46,0,1,32,62,24,32,31,9,2
2014,"Hastie Lake","6",28,24,1,0,32,62,24,32,31,9,1
2014,"Hastie Lake","7",28,24,0,2,24,24,NA,NA,1,NA,2
2014,"Hastie Lake","8",28,24,1,0,NA,NA,24,24,NA,1,1
2014,"Hastie Lake","9",33,62,2,0,32,51,32,62,20,31,1
2014,"Hastie Lake","9",32,51,0,1,32,51,32,62,20,31,2
2014,"Hastie Lake","9",30,40,0,2,32,51,32,62,20,31,2
2014,"Hastie Lake","9",29,32,2,2,32,51,32,62,20,31,2
2014,"Hastie Lake","9",31,46,0,1,32,51,32,62,20,31,2
2014,"Hastie Lake North","1",29,31,4,0,NA,NA,3,31,NA,29,1
2014,"Hastie Lake North","1",25,3,1,0,NA,NA,3,31,NA,29,1
2014,"Hastie Lake North","2",25,3,1,0,NA,NA,3,31,NA,29,1
2014,"Hastie Lake North","2",29,31,3,0,NA,NA,3,31,NA,29,1
2014,"Hastie Lake North","3",25,3,1,0,NA,NA,3,3,NA,1,1
2014,"Keystone","1",30,36,0,1,9,36,NA,NA,28,NA,2
2014,"Keystone","1",26,9,0,1,9,36,NA,NA,28,NA,2
2014,"Keystone","2",31,43,0,2,22,57,NA,NA,36,NA,2
2014,"Keystone","2",28,22,0,1,22,57,NA,NA,36,NA,2
2014,"Keystone","2",33,57,0,1,22,57,NA,NA,36,NA,2
2014,"Keystone","3",29,29,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",32,50,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",31,43,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",30,36,0,1,29,64,NA,NA,36,NA,2
2014,"Keystone","3",34,64,0,2,29,64,NA,NA,36,NA,2
