"site","date","intern_data","start_time","end_time","PG_count","burrow_count","burrow_visit.x","qaqc","mult_count","burrow_name","Gunnel","Sculpin","Other","burrow_visit.y","qaqc_concern"
"Mutiny Sands",2011-08-16,"Y","","0",0,0,0,"","Y","26",4,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","0",0,0,0,"","Y","6",2,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","30",0,0,0,"","Y","26",4,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","30",0,0,0,"","Y","6",2,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","32",0,0,0,"","Y","26",4,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","32",0,0,0,"","Y","6",2,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","23",0,0,0,"","Y","26",4,1,0,0,""
"Mutiny Sands",2011-08-16,"Y","","23",0,0,0,"","Y","6",2,1,0,0,""
"Mutiny Sands",2012-06-28,"","8:45","9:45",18,3,3,"","","4",0,0,0,1,""
"Mutiny Sands",2012-06-28,"","8:45","9:45",18,3,3,"","","9",0,1,0,1,""
"Mutiny Sands",2012-06-28,"","8:45","9:45",18,3,3,"","","13",0,0,0,1,""
"Mutiny Sands",2012-07-05,"Y","9:30","11",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:30","11",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:30","11",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:30","11",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:00","22",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:00","22",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:00","22",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:00","22",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:30","23",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:30","23",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:30","23",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:30","23",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","5:30","29",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","5:30","29",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","5:30","29",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","5:30","29",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:00","30",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:00","30",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:00","30",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:00","30",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","8:30","22",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","8:30","22",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","8:30","22",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","8:30","22",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:30","16",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:30","16",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:30","16",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","10:30","16",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:00","23",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:00","23",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:00","23",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","9:00","23",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:55","29",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:55","29",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:55","29",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:55","29",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:00","22",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:00","22",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:00","22",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","7:00","22",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:30","28",0,0,0,"","Y","10",1,2,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:30","28",0,0,0,"","Y","3",2,0,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:30","28",0,0,0,"","Y","12",1,3,0,0,""
"Mutiny Sands",2012-07-05,"Y","6:30","28",0,0,0,"","Y","16",1,2,0,0,""
"Mutiny Sands",2012-07-12,"","8:45","9:45",25,7,11,"","","11",0,0,0,2,""
"Mutiny Sands",2012-07-12,"","8:45","9:45",25,7,11,"","","16",0,0,0,1,""
"Mutiny Sands",2012-07-12,"","8:45","9:45",25,7,11,"","","9",0,0,0,1,""
"Mutiny Sands",2012-07-12,"","8:45","9:45",25,7,11,"","","8",0,0,0,7,""
"Mutiny Sands",2012-07-12,"","8:45","9:45",25,7,11,"","","3",2,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:01","8",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:01","8",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:01","8",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:01","8",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:30","18",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:30","18",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:30","18",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","6:30","18",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:00","21",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:00","21",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:00","21",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:00","21",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:30","22",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:30","22",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:30","22",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:30","22",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","5:30","14",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","5:30","14",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","5:30","14",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","5:30","14",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:00","22",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:00","22",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:00","22",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","10:00","22",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:30","0",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:30","0",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:30","0",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","7:30","0",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","8:30","26",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","8:30","26",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","8:30","26",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","8:30","26",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:30","29",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:30","29",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:30","29",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:30","29",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:00","23",0,0,0,"","Y","3",5,1,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:00","23",0,0,0,"","Y","16",3,0,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:00","23",0,0,0,"","Y","12",3,2,0,0,""
"Mutiny Sands",2012-07-12,"Y","9:00","23",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-07-16,"","7:40","8:35",18,8,0,"","","1",2,0,0,0,""
"Mutiny Sands",2012-07-16,"","7:40","8:35",18,8,0,"","","9",1,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","7:30","26",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","8:00","22",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","7:00","23",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","5:30","31",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","9:00","22",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","6:30","25",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","6:00","26",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","9:30","12",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","10:30","5",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","10:00","3",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","11",0,1,0,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","3",5,3,0,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","17",2,0,0,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","16",5,1,1,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","9",2,3,1,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","13",2,0,1,0,""
"Mutiny Sands",2012-07-19,"Y","8:30","19",0,0,0,"","Y","12",4,0,3,0,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","6",0,0,0,1,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","5",0,0,0,1,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","16",0,0,0,1,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","4",0,0,0,3,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","9",0,0,0,1,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","3",2,0,0,1,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","12",0,0,0,1,""
"Mutiny Sands",2012-07-23,"","8:41","9:41",31,11,12,"","","8",0,0,0,3,""
"Mutiny Sands",2012-07-26,"Y","7:30","26",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","7:30","26",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","7:30","26",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","7:30","26",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","7:30","26",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","7:30","26",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","8:30","34",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","8:30","34",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","8:30","34",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","8:30","34",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","8:30","34",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","8:30","34",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","8:00","28",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","8:00","28",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","8:00","28",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","8:00","28",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","8:00","28",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","8:00","28",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","9:30","31",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","9:30","31",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","9:30","31",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","9:30","31",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","9:30","31",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","9:30","31",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","6:00","21",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","6:00","21",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","6:00","21",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","6:00","21",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","6:00","21",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","6:00","21",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","9:00","30",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","9:00","30",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","9:00","30",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","9:00","30",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","9:00","30",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","9:00","30",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","10:30","28",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","10:30","28",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","10:30","28",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","10:30","28",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","10:30","28",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","10:30","28",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","5:30","12",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","5:30","12",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","5:30","12",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","5:30","12",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","5:30","12",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","5:30","12",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","7:00","17",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","7:00","17",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","7:00","17",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","7:00","17",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","7:00","17",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","7:00","17",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","10:00","21",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","10:00","21",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","10:00","21",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","10:00","21",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","10:00","21",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","10:00","21",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","6:30","33",0,0,0,"","Y","9",4,1,0,0,""
"Mutiny Sands",2012-07-26,"Y","6:30","33",0,0,0,"","Y","3",4,1,1,0,""
"Mutiny Sands",2012-07-26,"Y","6:30","33",0,0,0,"","Y","16",3,2,1,0,""
"Mutiny Sands",2012-07-26,"Y","6:30","33",0,0,0,"","Y","11",2,0,0,0,""
"Mutiny Sands",2012-07-26,"Y","6:30","33",0,0,0,"","Y","12",3,2,2,0,""
"Mutiny Sands",2012-07-26,"Y","6:30","33",0,0,0,"","Y","18",0,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","10:30","3",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-08-02,"Y","10:30","3",0,0,0,"","Y","3",1,1,0,0,"one row without a burrow label indicated a delivery of Unk/Other immediately beneath 3"
"Mutiny Sands",2012-08-02,"Y","10:30","3",0,0,0,"","Y","18",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","10:30","3",0,0,0,"","Y","10",0,2,0,0,""
"Mutiny Sands",2012-08-02,"Y","10:30","3",0,0,0,"","Y","16",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","8:30","26",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-08-02,"Y","8:30","26",0,0,0,"","Y","3",1,1,0,0,"one row without a burrow label indicated a delivery of Unk/Other immediately beneath 3"
"Mutiny Sands",2012-08-02,"Y","8:30","26",0,0,0,"","Y","18",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","8:30","26",0,0,0,"","Y","10",0,2,0,0,""
"Mutiny Sands",2012-08-02,"Y","8:30","26",0,0,0,"","Y","16",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","7:30","33",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-08-02,"Y","7:30","33",0,0,0,"","Y","3",1,1,0,0,"one row without a burrow label indicated a delivery of Unk/Other immediately beneath 3"
"Mutiny Sands",2012-08-02,"Y","7:30","33",0,0,0,"","Y","18",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","7:30","33",0,0,0,"","Y","10",0,2,0,0,""
"Mutiny Sands",2012-08-02,"Y","7:30","33",0,0,0,"","Y","16",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","7:00","27",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-08-02,"Y","7:00","27",0,0,0,"","Y","3",1,1,0,0,"one row without a burrow label indicated a delivery of Unk/Other immediately beneath 3"
"Mutiny Sands",2012-08-02,"Y","7:00","27",0,0,0,"","Y","18",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","7:00","27",0,0,0,"","Y","10",0,2,0,0,""
"Mutiny Sands",2012-08-02,"Y","7:00","27",0,0,0,"","Y","16",1,1,1,0,""
"Mutiny Sands",2012-08-02,"Y","6:00","22",0,0,0,"","Y","9",1,0,0,0,""
"Mutiny Sands",2012-08-02,"Y","6:00","22",0,0,0,"","Y","3",1,1,0,0,"one row without a burrow label indicated a delivery of Unk/Other immediately beneath 3"
"Mutiny Sands",2012-08-02,"Y","6:00","22",0,0,0,"","Y","18",1,1,1,0,""
