"site","date","burrow_name","Gunnel","Sculpin","Other","burrow_visit","intern_data","qaqc_concern","year"
"Pratts Bluff",2009-07-18,"7",0,0,0,2,"",NA,"2009"
"Pratts Bluff",2009-07-18,"8",0,0,1,0,"",NA,"2009"
"Pratts Bluff",2009-07-18,"9",1,0,0,7,"",NA,"2009"
"Pratts Bluff",2009-07-18,"10",0,0,0,2,"",NA,"2009"
"Pratts Bluff",2009-07-18,"11",0,0,0,1,"",NA,"2009"
"Pratts Bluff",2009-07-18,"12",3,0,0,1,"",NA,"2009"
"Pratts Bluff",2009-07-25,"3",0,0,0,2,"",NA,"2009"
"Pratts Bluff",2009-07-25,"4",1,0,0,2,"",NA,"2009"
"Pratts Bluff",2009-07-25,"5",1,0,1,1,"",NA,"2009"
"Pratts Bluff",2009-07-25,"7",1,0,1,0,"",NA,"2009"
"Pratts Bluff",2009-07-25,"8",0,0,0,2,"",NA,"2009"
"Pratts Bluff",2009-07-25,"9",2,0,1,0,"",NA,"2009"
"Pratts Bluff",2009-07-25,"15",3,0,1,20,"",NA,"2009"
"Pratts Bluff",2009-08-08,"5",1,0,0,0,"",NA,"2009"
"Pratts Bluff",2009-08-08,"7",0,0,1,0,"",NA,"2009"
"Pratts Bluff",2009-08-08,"8",0,0,2,0,"",NA,"2009"
"Pratts Bluff",2009-08-08,"15",0,0,0,1,"",NA,"2009"
"Pratts Bluff",2009-08-15,"5",1,0,0,0,"",NA,"2009"
"Pratts Bluff",2009-08-15,"8",1,0,0,0,"",NA,"2009"
"Pratts Bluff",2008-06-29,"1",0,0,2,2,"",NA,"2008"
"Pratts Bluff",2008-06-29,"2",0,0,3,0,"",NA,"2008"
"Pratts Bluff",2008-06-29,"3",0,0,3,0,"",NA,"2008"
"Pratts Bluff",2008-06-29,"4",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-03,"1A",0,0,2,0,"",NA,"2008"
"Pratts Bluff",2008-07-03,"9",0,0,2,1,"",NA,"2008"
"Pratts Bluff",2008-07-03,"11",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-03,"13",1,0,0,0,"",NA,"2008"
"Pratts Bluff",2008-07-06,"1",3,0,0,2,"",NA,"2008"
"Pratts Bluff",2008-07-06,"2",3,0,0,0,"",NA,"2008"
"Pratts Bluff",2008-07-06,"3",2,0,0,3,"",NA,"2008"
"Pratts Bluff",2008-07-20,"1A",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-20,"6",1,0,0,0,"",NA,"2008"
"Pratts Bluff",2008-07-20,"7",1,0,0,0,"",NA,"2008"
"Pratts Bluff",2008-07-20,"9",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-20,"11",0,0,1,1,"",NA,"2008"
"Pratts Bluff",2008-07-27,"1A",0,0,0,3,"",NA,"2008"
"Pratts Bluff",2008-07-27,"1",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-27,"2",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-27,"6",0,0,0,3,"",NA,"2008"
"Pratts Bluff",2008-07-27,"8",0,0,1,1,"",NA,"2008"
"Pratts Bluff",2008-07-27,"9",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-07-27,"15",0,0,2,1,"",NA,"2008"
"Pratts Bluff",2008-08-03,"1B",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-08-03,"1A",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-08-03,"2",0,0,1,0,"",NA,"2008"
"Pratts Bluff",2008-08-03,"3",0,0,0,4,"",NA,"2008"
"Pratts Bluff",2008-08-03,"6",0,0,0,1,"",NA,"2008"
"Pratts Bluff",2008-08-03,"8",0,0,0,2,"",NA,"2008"
"Pratts Bluff",2010-07-02,"1",2,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-02,"2",0,0,1,0,"",NA,"2010"
"Pratts Bluff",2010-07-02,"3",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-02,"4",0,1,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-02,"5",2,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-02,"6",0,0,1,0,"",NA,"2010"
"Pratts Bluff",2010-07-08,"3",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-08,"4",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-08,"5",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-08,"2",0,0,1,0,"",NA,"2010"
"Pratts Bluff",2010-07-15,"6",0,1,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-15,"3",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-15,"4",0,0,1,0,"",NA,"2010"
"Pratts Bluff",2010-07-22,"2",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-22,"1",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-22,"4",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-22,"7",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-22,"5",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-07-29,"4",1,0,0,1,"",NA,"2010"
"Pratts Bluff",2010-07-29,"7",1,1,0,2,"",NA,"2010"
"Pratts Bluff",2010-07-29,"6",1,0,0,1,"",NA,"2010"
"Pratts Bluff",2010-07-29,"3",2,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-08-05,"4",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-08-05,"2",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-08-12,"2",2,0,0,1,"",NA,"2010"
"Pratts Bluff",2010-08-12,"3",1,0,0,0,"",NA,"2010"
"Pratts Bluff",2010-08-12,"4",7,0,0,1,"",NA,"2010"
"Pratts Bluff",2011-07-01,"6",0,0,0,2,"",NA,"2011"
"Pratts Bluff",2011-07-01,"3",1,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-01,"1",1,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-07-01,"14",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-09,"6",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-09,"3",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-09,"7",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-09,"14",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-15,"11",0,0,0,2,"",NA,"2011"
"Pratts Bluff",2011-07-15,"1",0,1,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-15,"4",1,0,0,4,"",NA,"2011"
"Pratts Bluff",2011-07-15,"2",3,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-07-15,"3",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-15,"6",1,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-15,"7",0,0,0,2,"",NA,"2011"
"Pratts Bluff",2011-07-22,"7",1,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-07-29,"1",1,0,0,3,"",NA,"2011"
"Pratts Bluff",2011-07-29,"2",0,0,0,4,"",NA,"2011"
"Pratts Bluff",2011-07-29,"3",0,0,0,3,"",NA,"2011"
"Pratts Bluff",2011-07-29,"4",0,0,0,2,"",NA,"2011"
"Pratts Bluff",2011-07-29,"5",0,0,0,3,"",NA,"2011"
"Pratts Bluff",2011-07-29,"7",0,0,0,3,"",NA,"2011"
"Pratts Bluff",2011-07-29,"8",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-07-29,"9",0,0,0,4,"",NA,"2011"
"Pratts Bluff",2011-07-29,"13",0,0,0,2,"",NA,"2011"
"Pratts Bluff",2011-08-05,"14",1,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-08-05,"5",2,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-08-05,"7",1,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-08-05,"2",1,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-08-05,"3",0,1,0,0,"",NA,"2011"
"Pratts Bluff",2011-08-05,"4",1,0,0,0,"",NA,"2011"
"Pratts Bluff",2011-08-12,"11",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-08-12,"2",0,0,1,4,"",NA,"2011"
"Pratts Bluff",2011-08-12,"3",0,0,0,6,"",NA,"2011"
"Pratts Bluff",2011-08-12,"4",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2011-08-12,"5",0,0,0,1,"",NA,"2011"
"Pratts Bluff",2012-06-27,"1",0,0,0,4,"",NA,"2012"
"Pratts Bluff",2012-06-27,"2",0,1,0,1,"",NA,"2012"
"Pratts Bluff",2012-06-27,"3",0,2,0,3,"",NA,"2012"
"Pratts Bluff",2012-06-27,"4",0,0,0,2,"",NA,"2012"
"Pratts Bluff",2012-06-27,"5",0,0,0,4,"",NA,"2012"
"Pratts Bluff",2012-06-27,"6",0,0,0,1,"",NA,"2012"
"Pratts Bluff",2012-06-27,"7",0,0,0,1,"",NA,"2012"
"Pratts Bluff",2012-07-04,"9",0,0,0,2,"",NA,"2012"
"Pratts Bluff",2012-07-04,"10",2,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-04,"3",0,0,0,1,"",NA,"2012"
"Pratts Bluff",2012-07-04,"5",2,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-04,"4",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"1",1,1,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"3",1,1,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"4",1,0,1,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"5",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"7",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"9",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-11,"10",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-21,"1",1,0,0,1,"",NA,"2012"
"Pratts Bluff",2012-07-21,"2",0,1,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-21,"3",2,2,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-21,"4",2,0,0,1,"",NA,"2012"
"Pratts Bluff",2012-07-21,"9",4,0,1,1,"",NA,"2012"
"Pratts Bluff",2012-07-21,"10",3,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-07-21,"11",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-08-01,"3",1,0,0,1,"",NA,"2012"
"Pratts Bluff",2012-08-01,"9",3,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-08-01,"11",2,0,0,0,"",NA,"2012"
"Pratts Bluff",2012-08-07,"3",1,0,0,0,"",NA,"2012"
"Pratts Bluff",2013-06-26,"1",0,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-06-26,"2",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-06-26,"3",1,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-06-26,"4",1,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-06-26,"5",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-06-26,"6",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-06-26,"7",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-06-26,"8",0,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-06-26,"9",2,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-06-26,"10",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-03,"1",0,0,0,5,"",NA,"2013"
"Pratts Bluff",2013-07-03,"2",0,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-07-03,"3",0,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-07-03,"4",0,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-07-03,"7",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-03,"9",0,0,0,4,"",NA,"2013"
"Pratts Bluff",2013-07-03,"10",0,0,0,6,"",NA,"2013"
"Pratts Bluff",2013-07-03,"12",1,1,0,6,"",NA,"2013"
"Pratts Bluff",2013-07-03,"13",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-03,"14",1,0,0,4,"",NA,"2013"
"Pratts Bluff",2013-07-03,"15",0,0,0,3,"",NA,"2013"
"Pratts Bluff",2013-07-10,"1",0,0,0,3,"",NA,"2013"
"Pratts Bluff",2013-07-10,"2",1,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-10,"3",2,0,0,6,"",NA,"2013"
"Pratts Bluff",2013-07-10,"4",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-10,"5",0,1,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-10,"9",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-10,"10",1,0,0,11,"",NA,"2013"
"Pratts Bluff",2013-07-10,"12",0,0,0,3,"",NA,"2013"
"Pratts Bluff",2013-07-10,"14",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-10,"15",1,0,0,6,"",NA,"2013"
"Pratts Bluff",2013-07-10,"16",0,0,0,5,"",NA,"2013"
"Pratts Bluff",2013-07-17,"3",3,0,0,3,"",NA,"2013"
"Pratts Bluff",2013-07-17,"12",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-17,"15",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-17,"16",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-17,"17",4,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-24,"0",3,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-24,"1",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-07-24,"6",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-24,"15",1,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-24,"12",0,0,1,1,"",NA,"2013"
"Pratts Bluff",2013-07-24,"14",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-24,"10",0,0,0,2,"",NA,"2013"
"Pratts Bluff",2013-07-24,"13",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-07-24,"3",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-08-03,"12",1,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-08-03,"16",2,0,0,0,"",NA,"2013"
"Pratts Bluff",2013-08-09,"3",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2013-08-09,"1",0,0,0,1,"",NA,"2013"
"Pratts Bluff",2014-06-20,"1",0,0,1,0,"",NA,"2014"
"Pratts Bluff",2014-06-20,"2",1,0,0,0,"",NA,"2014"
"Pratts Bluff",2014-06-26,"3",0,0,0,3,"",NA,"2014"
"Pratts Bluff",2014-06-26,"4",0,0,0,4,"",NA,"2014"
"Pratts Bluff",2014-06-26,"5",0,0,0,4,"",NA,"2014"
"Pratts Bluff",2014-06-26,"2",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-06-26,"1",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-06-26,"6",0,0,0,4,"",NA,"2014"
"Pratts Bluff",2014-06-26,"7",0,0,0,3,"",NA,"2014"
"Pratts Bluff",2014-06-26,"8",0,0,0,2,"",NA,"2014"
"Pratts Bluff",2014-06-26,"9",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-06-26,"10",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-06-26,"11",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-03,"12",1,0,0,6,"",NA,"2014"
"Pratts Bluff",2014-07-03,"9",0,0,0,2,"",NA,"2014"
"Pratts Bluff",2014-07-03,"8",0,1,0,2,"",NA,"2014"
"Pratts Bluff",2014-07-03,"2",1,0,0,5,"",NA,"2014"
"Pratts Bluff",2014-07-03,"3",0,0,0,3,"",NA,"2014"
"Pratts Bluff",2014-07-03,"13",0,0,0,2,"",NA,"2014"
"Pratts Bluff",2014-07-03,"1",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-03,"5",0,0,0,3,"",NA,"2014"
"Pratts Bluff",2014-07-03,"15",0,1,0,4,"",NA,"2014"
"Pratts Bluff",2014-07-03,"4",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-10,"4",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-10,"10",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-10,"9",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-10,"12",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-17,"1",0,2,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-17,"2",0,2,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-17,"3",0,3,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-17,"4",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-17,"5",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-17,"6",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-17,"8",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-24,"15",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-24,"2",1,3,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-24,"1",0,0,0,1,"",NA,"2014"
"Pratts Bluff",2014-07-24,"10",0,2,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-24,"4",0,1,0,0,"",NA,"2014"
"Pratts Bluff",2014-07-31,"4",1,1,0,0,"",NA,"2014"
"Rolling Hills #1",2008-06-25,"1",0,1,0,1,"",NA,"2008"
"Rolling Hills #1",2008-06-25,"2",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-06-25,"3",0,1,0,0,"",NA,"2008"
"Rolling Hills #1",2008-06-25,"4",0,1,0,0,"",NA,"2008"
"Rolling Hills #1",2008-06-25,"5",1,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-06-25,"6",0,1,0,2,"",NA,"2008"
"Rolling Hills #1",2008-06-25,"7",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-02,"1",0,0,1,1,"",NA,"2008"
"Rolling Hills #1",2008-07-02,"2",2,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-02,"3",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-02,"4",2,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-02,"5",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-02,"6",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-09,"1",2,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-09,"2",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-09,"3",2,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-09,"4",2,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-09,"5",0,1,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-09,"6",0,0,1,0,"",NA,"2008"
"Rolling Hills #1",2008-07-10,"1",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-10,"2",0,0,0,4,"",NA,"2008"
"Rolling Hills #1",2008-07-10,"3",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-10,"5",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-10,"7",1,1,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-17,"1",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-17,"2",1,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-17,"7",1,1,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-23,"5",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"1",1,0,0,3,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"3",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"4",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"5",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"6",0,0,0,3,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"7",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"11",1,0,0,0,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"12",1,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-07-30,"14",0,0,0,2,"",NA,"2008"
"Rolling Hills #1",2008-08-07,"1",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-08-07,"2",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-08-07,"3",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2008-08-07,"6",0,0,0,2,"",NA,"2008"
"Rolling Hills #1",2008-08-07,"11",0,0,0,1,"",NA,"2008"
"Rolling Hills #1",2009-07-02,"1",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-02,"2",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-02,"7",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-02,"10",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-02,"14",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-08,"2",0,1,0,3,"",NA,"2009"
"Rolling Hills #1",2009-07-08,"5",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-08,"14",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-08,"9",0,0,0,2,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"2",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"4",0,0,0,2,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"5",1,0,0,0,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"6",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"9",1,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"10",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"14",0,0,0,2,"",NA,"2009"
"Rolling Hills #1",2009-07-16,"15",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-23,"2",2,0,0,0,"",NA,"2009"
"Rolling Hills #1",2009-07-23,"14",0,0,0,3,"",NA,"2009"
"Rolling Hills #1",2009-07-23,"10",1,0,0,0,"",NA,"2009"
"Rolling Hills #1",2009-07-31,"2",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-07-31,"7",1,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"4",1,0,1,3,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"5",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"16",0,0,0,2,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"15",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"8",0,0,0,4,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"9",0,0,0,4,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"12",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2009-08-07,"14",0,0,0,2,"",NA,"2009"
"Rolling Hills #2",2009-06-30,"32",0,1,0,1,"",NA,"2009"
"Rolling Hills #2",2009-06-30,"16",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-06-30,"21",1,0,0,0,"",NA,"2009"
"Rolling Hills #2",2009-06-30,"23",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-06-30,"19",0,1,0,0,"",NA,"2009"
"Rolling Hills #2",2009-07-07,"32",2,0,2,0,"",NA,"2009"
"Rolling Hills #2",2009-07-07,"15",0,1,1,0,"",NA,"2009"
"Rolling Hills #2",2009-07-07,"25",2,0,0,0,"",NA,"2009"
"Rolling Hills #2",2009-07-07,"27",0,1,0,0,"",NA,"2009"
"Rolling Hills #2",2009-07-07,"24",1,0,0,0,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"32",0,0,1,0,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"16",0,0,0,3,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"33",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"27",0,1,2,0,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"19",1,1,0,0,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"15",0,0,0,3,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"23",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"31",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"33",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-14,"25",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-21,"23",0,1,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-21,"15",2,0,0,2,"",NA,"2009"
"Rolling Hills #2",2009-07-21,"19",0,1,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-21,"35",1,0,0,0,"",NA,"2009"
"Rolling Hills #2",2009-07-28,"32",0,0,0,1,"",NA,"2009"
"Rolling Hills #2",2009-07-28,"25",0,0,0,1,"",NA,"2009"
"Rolling Hills #1",2010-06-22,"14",0,1,0,0,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"4",0,0,0,1,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"5",0,0,0,1,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"6",0,0,0,6,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"7",0,0,1,2,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"8",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"9",0,0,0,4,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"10",0,0,0,1,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"11",0,0,0,1,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"19",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"14",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-06-29,"33",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"1",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"2",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"4",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"6",0,0,0,1,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"9",2,0,1,0,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"10",0,0,0,2,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"14",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-06,"15",0,0,1,0,"",NA,"2010"
"Rolling Hills #1",2010-07-13,"2",0,0,2,0,"",NA,"2010"
"Rolling Hills #1",2010-07-13,"8",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-13,"9",3,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-13,"14",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-13,"15",0,0,2,0,"",NA,"2010"
"Rolling Hills #1",2010-07-20,"2",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-20,"3",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-20,"9",2,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-20,"15",3,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-27,"15",0,0,0,1,"",NA,"2010"
"Rolling Hills #1",2010-07-27,"2",3,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-27,"3",2,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-07-27,"9",1,0,0,0,"",NA,"2010"
"Rolling Hills #1",2010-08-04,"2",0,0,1,1,"",NA,"2010"
