site,ymd,start_time,pg_count,count_type,internOnly,week,site_id,visit_id
Cliffside,8/8/18,8:10,24,pg60,,32,1,1462
Possession Point,8/6/18,7:40,4,pg,,32,22,1463
Possession Point,8/6/18,7:40,3,pg0,,32,22,1463
Possession Point,8/6/18,7:40,3,pg30,,32,22,1463
Possession Point,8/6/18,7:40,1,pg60,,32,22,1463
Rolling Hills #1,8/7/18,8:15,6,pg,,32,24,1464
Rolling Hills #1,8/7/18,8:15,6,pg0,,32,24,1464
Rolling Hills #1,8/7/18,8:15,1,pg30,,32,24,1464
Rolling Hills #1,8/7/18,8:15,2,pg60,,32,24,1464
Harrington South,8/10/18,8:35,11,pg,,32,7,1466
Harrington South,8/10/18,8:35,11,pg0,,32,7,1466
Harrington South,8/10/18,8:35,6,pg30,,32,7,1466
Harrington South,8/10/18,8:35,4,pg60,,32,7,1466
Monroe Landing,8/6/18,7:00,11,pg,,32,20,1467
Monroe Landing,8/6/18,7:00,4,pg0,,32,20,1467
Monroe Landing,8/6/18,7:00,6,pg30,,32,20,1467
Monroe Landing,8/6/18,7:00,11,pg60,,32,20,1467
Hastie Lake South,8/7/18,7:15,28,pg,,32,9,1468
Hastie Lake South,8/7/18,7:15,28,pg0,,32,9,1468
Hastie Lake South,8/7/18,7:15,8,pg30,,32,9,1468
Hastie Lake South,8/7/18,7:15,8,pg60,,32,9,1468
Swantown,8/10/18,8:12,17,pg,,32,28,1469
Swantown,8/10/18,8:12,17,pg0,,32,28,1469
Swantown,8/10/18,8:12,16,pg30,,32,28,1469
Swantown,8/10/18,8:12,11,pg60,,32,28,1469
Bush Point Dock,8/10/18,7:30,6,pg,,32,41,1470
Bush Point Dock,8/10/18,7:30,6,pg0,,32,41,1470
Bush Point Dock,8/10/18,7:30,3,pg30,,32,41,1470
Bush Point Dock,8/10/18,7:30,5,pg60,,32,41,1470
Clinton Ferry Dock,7/13/18,7:31,5,pg,,28,42,1471
Clinton Ferry Dock,7/13/18,7:31,3,pg0,,28,42,1471
Clinton Ferry Dock,7/13/18,7:31,5,pg30,,28,42,1471
Clinton Ferry Dock,7/13/18,7:31,1,pg60,,28,42,1471
Clinton Ferry Dock,7/20/18,7:31,6,pg,,29,42,1472
Clinton Ferry Dock,7/20/18,7:31,6,pg0,,29,42,1472
Clinton Ferry Dock,7/20/18,7:31,2,pg30,,29,42,1472
Clinton Ferry Dock,7/20/18,7:31,2,pg60,,29,42,1472
Clinton Ferry Dock,7/27/18,7:30,6,pg,,30,42,1473
Clinton Ferry Dock,7/27/18,7:30,6,pg0,,30,42,1473
Clinton Ferry Dock,7/27/18,7:30,5,pg30,,30,42,1473
Clinton Ferry Dock,7/27/18,7:30,3,pg60,,30,42,1473
Clinton Ferry Dock,8/3/18,7:31,9,pg,,31,42,1474
Clinton Ferry Dock,8/3/18,7:31,8,pg0,,31,42,1474
Clinton Ferry Dock,8/3/18,7:31,9,pg30,,31,42,1474
Clinton Ferry Dock,8/3/18,7:31,7,pg60,,31,42,1474
Clinton Ferry Dock,8/10/18,7:31,6,pg,,32,42,1475
Clinton Ferry Dock,8/10/18,7:31,3,pg0,,32,42,1475
Clinton Ferry Dock,8/10/18,7:31,6,pg30,,32,42,1475
Clinton Ferry Dock,8/10/18,7:31,4,pg60,,32,42,1475
Fort Casey North,8/11/18,8:30,59,pg,,32,33,1476
Fort Casey North,8/11/18,8:30,46,pg0,,32,33,1476
Fort Casey North,8/11/18,8:30,59,pg30,,32,33,1476
Fort Casey North,8/11/18,8:30,40,pg60,,32,33,1476
Double Bluff North,8/10/18,8:12,19,pg,,32,2,1477
Double Bluff North,8/10/18,8:12,6,pg0,,32,2,1477
Double Bluff North,8/10/18,8:12,4,pg30,,32,2,1477
Double Bluff North,8/10/18,8:12,8,pg60,,32,2,1477
Coupeville Wharf,8/5/18,7:16,10,pg,,31,29,1478
Coupeville Wharf,8/5/18,7:16,10,pg0,,31,29,1478
Coupeville Wharf,8/5/18,7:16,6,pg30,,31,29,1478
Coupeville Wharf,8/5/18,7:16,3,pg60,,31,29,1478
Coupeville Wharf,8/12/18,7:00,4,pg,,32,29,1479
Coupeville Wharf,8/12/18,7:00,4,pg0,,32,29,1479
Coupeville Wharf,8/12/18,7:00,3,pg30,,32,29,1479
Coupeville Wharf,8/12/18,7:00,4,pg60,,32,29,1479
Lagoon North #0,7/22/18,7:40,28,pg,,29,13,1480
Lagoon North #0,7/22/18,7:40,17,pg0,,29,13,1480
Lagoon North #0,7/22/18,7:40,24,pg30,,29,13,1480
Lagoon North #0,7/22/18,7:40,17,pg60,,29,13,1480
Lake Hancock North,8/6/18,7:35,76,pg,,32,16,1481
Lake Hancock North,8/6/18,7:35,76,pg0,,32,16,1481
Lake Hancock North,8/6/18,7:35,51,pg30,,32,16,1481
Lake Hancock North,8/6/18,7:35,56,pg60,,32,16,1481
Lake Hancock North,8/13/18,8:45,68,pg,,33,16,1482
Lake Hancock North,8/13/18,8:45,68,pg0,,33,16,1482
Lake Hancock North,8/13/18,8:45,87,pg30,,33,16,1482
Lake Hancock North,8/13/18,8:45,49,pg60,,33,16,1482
Monroe Landing,8/13/18,7:05,17,pg,,33,20,1484
Monroe Landing,8/13/18,7:05,13,pg0,,33,20,1484
Monroe Landing,8/13/18,7:05,13,pg30,,33,20,1484
Monroe Landing,8/13/18,7:05,14,pg60,,33,20,1484
Ledgewood,8/1/18,7:57,46,pg,,31,15,1485
Ledgewood,8/1/18,7:57,45,pg0,,31,15,1485
Ledgewood,8/1/18,7:57,40,pg30,,31,15,1485
Ledgewood,8/1/18,7:57,46,pg60,,31,15,1485
Ledgewood,8/8/18,7:46,39,pg,,32,15,1486
Ledgewood,8/8/18,7:46,39,pg0,,32,15,1486
Ledgewood,8/8/18,7:46,19,pg30,,32,15,1486
Ledgewood,8/8/18,7:46,28,pg60,,32,15,1486
Lagoon Point South,8/14/18,7:30,22,pg,,33,14,1488
Lagoon Point South,8/14/18,7:30,5,pg0,,33,14,1488
Lagoon Point South,8/14/18,7:30,12,pg30,,33,14,1488
Lagoon Point South,8/14/18,7:30,22,pg60,,33,14,1488
Malmo Bluff,8/14/18,6:55,33,pg,,33,18,1489
Malmo Bluff,8/14/18,6:55,33,pg0,,33,18,1489
Malmo Bluff,8/14/18,6:55,33,pg30,,33,18,1489
Malmo Bluff,8/14/18,6:55,33,pg60,,33,18,1489
Hastie Lake South,8/14/18,7:15,46,pg,,33,9,1490
Hastie Lake South,8/14/18,7:15,42,pg0,,33,9,1490
Hastie Lake South,8/14/18,7:15,46,pg30,,33,9,1490
Hastie Lake South,8/14/18,7:15,36,pg60,,33,9,1490
Shore Meadows,8/13/18,7:00,56,pg,,33,27,1491
Shore Meadows,8/13/18,7:00,48,pg0,,33,27,1491
Shore Meadows,8/13/18,7:00,23,pg30,,33,27,1491
Shore Meadows,8/13/18,7:00,56,pg60,,33,27,1491
Limpet Lane,8/15/18,7:30,19,pg,,33,38,1492
Limpet Lane,8/15/18,7:30,19,pg0,,33,38,1492
Limpet Lane,8/15/18,7:30,19,pg30,,33,38,1492
Limpet Lane,8/15/18,7:30,19,pg60,,33,38,1492
Limpet Lane,8/8/18,7:30,20,pg,,32,38,1493
Limpet Lane,8/8/18,7:30,11,pg0,,32,38,1493
Limpet Lane,8/8/18,7:30,20,pg30,,32,38,1493
Limpet Lane,8/8/18,7:30,16,pg60,,32,38,1493
Mutiny Sands,8/15/18,7:30,47,pg,,33,21,1494
Mutiny Sands,8/15/18,7:30,27,pg0,,33,21,1494
Mutiny Sands,8/15/18,7:30,41,pg30,,33,21,1494
Mutiny Sands,8/15/18,7:30,47,pg60,,33,21,1494
Keystone,8/7/18,8:15,24,pg,,32,10,1495
Keystone,8/7/18,8:15,8,pg0,,32,10,1495
Keystone,8/7/18,8:15,17,pg30,,32,10,1495
Keystone,8/7/18,8:15,19,pg60,,32,10,1495
Keystone,8/14/18,7:30,52,pg,,33,10,1496
Keystone,8/14/18,7:30,33,pg0,,33,10,1496
Keystone,8/14/18,7:30,23,pg30,,33,10,1496
Keystone,8/14/18,7:30,41,pg60,,33,10,1496
Possession Point,8/13/18,7:30,10,pg,,33,22,1497
Possession Point,8/13/18,7:30,7,pg0,,33,22,1497
Possession Point,8/13/18,7:30,10,pg30,,33,22,1497
Possession Point,8/13/18,7:30,6,pg60,,33,22,1497
Lagoon North #0,8/18/18,7:10,4,pg,,33,13,1498
Lagoon North #0,8/18/18,7:10,2,pg0,,33,13,1498
Fort Casey North,8/18/18,8:30,17,pg,,33,33,1499
Fort Casey North,8/18/18,8:30,17,pg0,,33,33,1499
Fort Casey North,8/18/18,8:30,15,pg30,,33,33,1499
Fort Casey North,8/18/18,8:30,10,pg60,,33,33,1499
Coupeville Wharf,8/19/18,7:10,4,pg,,33,29,1500
Coupeville Wharf,8/19/18,7:10,4,pg0,,33,29,1500
Coupeville Wharf,8/19/18,7:10,2,pg30,,33,29,1500
Coupeville Wharf,8/19/18,7:10,1,pg60,,33,29,1500
Bush Point Dock,8/16/18,7:30,2,pg,,33,41,1501
Bush Point Dock,8/16/18,7:30,1,pg0,,33,41,1501
Bush Point Dock,8/16/18,7:30,1,pg30,,33,41,1501
Swantown,8/13/18,8:21,26,pg,,33,28,1502
Swantown,8/13/18,8:21,26,pg0,,33,28,1502
Swantown,8/13/18,8:21,25,pg30,,33,28,1502
Swantown,8/13/18,8:21,13,pg60,,33,28,1502
Monroe Landing,8/20/18,7:30,11,pg,,34,20,1503
Monroe Landing,8/20/18,7:30,2,pg0,,34,20,1503
Monroe Landing,8/20/18,7:30,3,pg30,,34,20,1503
Monroe Landing,8/20/18,7:30,11,pg60,,34,20,1503
Harrington North,7/25/18,7:10,13,pg,,30,6,1504
Harrington North,7/25/18,7:10,4,pg0,,30,6,1504
Harrington North,7/25/18,7:10,10,pg30,,30,6,1504
Harrington North,7/25/18,7:10,11,pg60,,30,6,1504
Harrington North,8/1/18,7:45,22,pg,,31,6,1505
Harrington North,8/1/18,7:45,11,pg0,,31,6,1505
Harrington North,8/1/18,7:45,16,pg30,,31,6,1505
Harrington North,8/1/18,7:45,22,pg60,,31,6,1505
Lake Hancock North,8/21/18,7:10,45,pg,,34,16,1506
Lake Hancock North,8/21/18,7:10,10,pg0,,34,16,1506
Lake Hancock North,8/21/18,7:10,45,pg30,,34,16,1506
Lake Hancock North,8/21/18,7:10,34,pg60,,34,16,1506
Swantown,8/21/18,8:15,14,pg,,34,28,1507
Swantown,8/21/18,8:15,14,pg0,,34,28,1507
Swantown,8/21/18,8:15,6,pg30,,34,28,1507
Swantown,8/21/18,8:15,1,pg60,,34,28,1507
Mutiny Sands,8/22/18,7:30,4,pg,,34,21,1508
Mutiny Sands,8/22/18,7:30,2,pg0,,34,21,1508
Mutiny Sands,8/22/18,7:30,4,pg30,,34,21,1508
Mutiny Sands,8/22/18,7:30,4,pg60,,34,21,1508
Forbes Point,8/17/18,7:16,1,pg,,33,4,1509
Forbes Point,8/17/18,7:16,1,pg30,,33,4,1509
Ledgewood,8/17/18,7:20,28,pg,,33,15,1510
Ledgewood,8/17/18,7:20,28,pg0,,33,15,1510
Ledgewood,8/17/18,7:20,18,pg30,,33,15,1510
Ledgewood,8/17/18,7:20,18,pg60,,33,15,1510
Shore Meadows,8/20/18,6:55,13,pg,,34,27,1511
Shore Meadows,8/20/18,6:55,7,pg0,,34,27,1511
Shore Meadows,8/20/18,6:55,11,pg30,,34,27,1511
Shore Meadows,8/20/18,6:55,13,pg60,,34,27,1511
Ledgewood,8/22/18,7:43,14,pg,,34,15,1512
Ledgewood,8/22/18,7:43,14,pg0,,34,15,1512
Ledgewood,8/22/18,7:43,10,pg30,,34,15,1512
Ledgewood,8/22/18,7:43,3,pg60,,34,15,1512
Harrington South,8/17/18,8:20,11,pg,,33,7,1513
Harrington South,8/17/18,8:20,11,pg0,,33,7,1513
Harrington South,8/17/18,8:20,7,pg30,,33,7,1513
Harrington South,8/17/18,8:20,7,pg60,,33,7,1513
Hastie Lake South,8/21/18,7:10,23,pg,,34,9,1515
Hastie Lake South,8/21/18,7:10,19,pg0,,34,9,1515
Hastie Lake South,8/21/18,7:10,21,pg30,,34,9,1515
Hastie Lake South,8/21/18,7:10,23,pg60,,34,9,1515
Possession Point,8/20/18,7:30,2,pg,,34,22,1516
Possession Point,8/20/18,7:30,1,pg0,,34,22,1516
Coupeville Wharf,8/25/18,7:05,1,pg,,34,29,1517
Coupeville Wharf,8/25/18,7:05,1,pg30,,34,29,1517
Coupeville Wharf,8/25/18,7:05,1,pg60,,34,29,1517
Clinton Ferry Dock,8/17/18,7:30,7,pg,,33,42,1519
Clinton Ferry Dock,8/17/18,7:30,3,pg0,,33,42,1519
Clinton Ferry Dock,8/17/18,7:30,7,pg30,,33,42,1519
Clinton Ferry Dock,8/17/18,7:30,3,pg60,,33,42,1519
Pratts Bluff,8/8/18,7:15,17,pg,,32,23,1520
Pratts Bluff,8/8/18,7:15,15,pg0,,32,23,1520
Pratts Bluff,8/8/18,7:15,17,pg30,,32,23,1520
Pratts Bluff,8/8/18,7:15,13,pg60,,32,23,1520
Pratts Bluff,8/15/18,7:20,28,pg,,33,23,1521
Pratts Bluff,8/15/18,7:20,23,pg0,,33,23,1521
Pratts Bluff,8/15/18,7:20,23,pg30,,33,23,1521
Pratts Bluff,8/15/18,7:20,28,pg60,,33,23,1521
Monroe Landing,8/27/18,7:25,2,pg,,35,20,1522
Monroe Landing,8/27/18,7:25,2,pg0,,35,20,1522
Monroe Landing,8/27/18,7:25,2,pg30,,35,20,1522
Monroe Landing,8/27/18,7:25,2,pg60,,35,20,1522
Hastie Lake South,8/28/18,7:10,26,pg,,35,9,1523
Hastie Lake South,8/28/18,7:10,26,pg0,,35,9,1523
Hastie Lake South,8/28/18,7:10,20,pg30,,35,9,1523
Hastie Lake South,8/28/18,7:10,16,pg60,,35,9,1523
Mutiny Sands- INTERN,8/2/18,6:00,50,pg,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,38,pg0,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,44,pg30,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,38,pg60,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,38,pg90,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,40,pg120,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,41,pg150,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,50,pg180,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,44,pg210,on,31,39,1524
Mutiny Sands- INTERN,8/2/18,6:00,33,pg240,on,31,39,1524
Mutiny Sands- INTERN,8/4/18,6:00,34,pg,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,9,pg0,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,15,pg30,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,27,pg60,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,21,pg90,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,23,pg120,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,26,pg150,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,29,pg180,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,33,pg210,on,31,39,1525
Mutiny Sands- INTERN,8/4/18,6:00,34,pg240,on,31,39,1525
Mutiny Sands- INTERN,8/8/18,6:00,21,pg,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,19,pg0,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,21,pg30,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,18,pg60,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,14,pg90,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,8,pg120,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,10,pg150,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,6,pg180,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,5,pg210,on,32,39,1526
Mutiny Sands- INTERN,8/8/18,6:00,5,pg240,on,32,39,1526
Mutiny Sands- INTERN,8/10/18,6:00,44,pg,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,44,pg0,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,30,pg30,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,21,pg60,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,29,pg90,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,22,pg120,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,7,pg150,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,9,pg180,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,2,pg210,on,32,39,1527
Mutiny Sands- INTERN,8/10/18,6:00,7,pg240,on,32,39,1527
Mutiny Sands- INTERN,8/14/18,6:00,57,pg,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,29,pg0,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,31,pg30,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,45,pg60,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,47,pg90,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,42,pg120,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,41,pg150,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,52,pg180,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,57,pg210,on,33,39,1528
Mutiny Sands- INTERN,8/14/18,6:00,45,pg240,on,33,39,1528
Mutiny Sands- INTERN,8/18/18,6:00,8,pg,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,3,pg0,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,5,pg30,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,5,pg60,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,8,pg90,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,4,pg120,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,2,pg150,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,7,pg180,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,7,pg210,on,33,39,1529
Mutiny Sands- INTERN,8/18/18,6:00,3,pg240,on,33,39,1529
Mutiny Sands- INTERN,8/22/18,6:00,3,pg,on,34,39,1530
Mutiny Sands- INTERN,8/22/18,6:00,2,pg30,on,34,39,1530
Mutiny Sands- INTERN,8/22/18,6:00,3,pg60,on,34,39,1530
Mutiny Sands- INTERN,8/22/18,6:00,2,pg90,on,34,39,1530
Mutiny Sands- INTERN,8/22/18,6:00,1,pg120,on,34,39,1530
Mutiny Sands- INTERN,8/22/18,6:00,1,pg150,on,34,39,1530
Swantown,8/28/18,8:15,4,pg,,35,28,1531
Swantown,8/28/18,8:15,4,pg0,,35,28,1531
Swantown,8/28/18,8:15,1,pg30,,35,28,1531
Lagoon North #1,8/25/18,8:00,19,pg,,34,11,1532
Lagoon North #1,8/25/18,8:00,19,pg0,,34,11,1532
Lagoon North #1,8/25/18,8:00,17,pg30,,34,11,1532
Lagoon North #1,8/25/18,8:00,15,pg60,,34,11,1532
Ledgewood,8/29/18,7:42,4,pg,,35,15,1533
Ledgewood,8/29/18,7:42,4,pg0,,35,15,1533
Ledgewood,8/29/18,7:42,4,pg30,,35,15,1533
Mutiny Sands,8/29/18,7:25,4,pg,,35,21,1534
Mutiny Sands,8/29/18,7:25,1,pg0,,35,21,1534
Mutiny Sands,8/29/18,7:25,2,pg30,,35,21,1534
Mutiny Sands,8/29/18,7:25,4,pg60,,35,21,1534
Rolling Hills #3,7/26/18,8:25,11,pg,,30,26,1536
Rolling Hills #3,7/26/18,8:25,11,pg0,,30,26,1536
Rolling Hills #3,7/26/18,8:25,8,pg30,,30,26,1536
Rolling Hills #3,7/26/18,8:25,10,pg60,,30,26,1536
Rolling Hills #3,8/2/18,8:40,7,pg,,31,26,1537
Rolling Hills #3,8/2/18,8:40,7,pg0,,31,26,1537
Rolling Hills #3,8/2/18,8:40,6,pg30,,31,26,1537
Rolling Hills #3,8/2/18,8:40,7,pg60,,31,26,1537
Possession Point,8/27/18,7:35,3,pg,,35,22,1538
Possession Point,8/27/18,7:35,2,pg0,,35,22,1538
Possession Point,8/27/18,7:35,2,pg60,,35,22,1538
Mutiny Sands- INTERN,8/24/18,6:00,7,pg,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,5,pg30,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,7,pg60,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,1,pg90,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,2,pg120,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,4,pg150,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,4,pg180,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,2,pg210,on,34,39,1539
Mutiny Sands- INTERN,8/24/18,6:00,2,pg240,on,34,39,1539
Mutiny Sands- INTERN,8/28/18,6:00,4,pg,on,35,39,1540
Mutiny Sands- INTERN,8/28/18,6:00,1,pg60,on,35,39,1540
Mutiny Sands- INTERN,8/28/18,6:00,1,pg90,on,35,39,1540
Mutiny Sands- INTERN,8/28/18,6:00,4,pg120,on,35,39,1540
Mutiny Sands- INTERN,8/28/18,6:00,3,pg150,on,35,39,1540
Mutiny Sands- INTERN,8/28/18,6:00,2,pg180,on,35,39,1540
Mutiny Sands- INTERN,8/28/18,6:00,1,pg210,on,35,39,1540
Rolling Hills #1 -- INTERN,7/31/18,6:00,30,pg,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,23,pg0,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,27,pg30,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,31,pg60,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,29,pg90,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,30,pg120,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,10,pg150,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,21,pg180,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,24,pg210,on,31,45,1541
Rolling Hills #1 -- INTERN,7/31/18,6:00,26,pg240,on,31,45,1541
Rolling Hills #1 -- INTERN,8/3/18,6:00,25,pg,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,25,pg0,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,22,pg30,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,15,pg60,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,14,pg90,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,18,pg120,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,17,pg150,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,16,pg180,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,20,pg210,on,31,45,1542
Rolling Hills #1 -- INTERN,8/3/18,6:00,5,pg240,on,31,45,1542
Rolling Hills #1 -- INTERN,8/7/18,6:00,22,pg,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,16,pg0,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,18,pg30,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,22,pg60,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,9,pg90,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,3,pg120,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,4,pg150,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,1,pg180,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,2,pg210,on,32,45,1543
Rolling Hills #1 -- INTERN,8/7/18,6:00,2,pg240,on,32,45,1543
Rolling Hills #1 -- INTERN,8/9/18,6:00,30,pg,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,30,pg0,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,27,pg30,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,24,pg60,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,11,pg90,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,9,pg120,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,1,pg150,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,1,pg210,on,32,45,1544
Rolling Hills #1 -- INTERN,8/9/18,6:00,1,pg240,on,32,45,1544
Mutiny Sands- INTERN,8/30/18,6:00,1,pg,on,35,39,1545
Mutiny Sands- INTERN,8/30/18,6:00,1,pg60,on,35,39,1545
Mutiny Sands- INTERN,8/30/18,6:00,1,pg90,on,35,39,1545
Mutiny Sands- INTERN,8/30/18,6:00,1,pg120,on,35,39,1545
Mutiny Sands- INTERN,8/30/18,6:00,1,pg180,on,35,39,1545
Double Bluff North,8/17/18,8:23,47,pg,,33,2,1546
Double Bluff North,8/17/18,8:23,30,pg0,,33,2,1546
Double Bluff North,8/17/18,8:23,31,pg30,,33,2,1546
Double Bluff North,8/17/18,8:23,15,pg60,,33,2,1546
Double Bluff North,8/24/18,8:12,4,pg,,34,2,1547
Double Bluff North,8/24/18,8:12,1,pg30,,34,2,1547
Double Bluff North,8/24/18,8:12,2,pg60,,34,2,1547
Mutiny Sands- INTERN,8/16/18,6:00,41,pg,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,2,pg0,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,3,pg30,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,6,pg60,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,17,pg90,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,41,pg120,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,9,pg150,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,14,pg180,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,22,pg210,on,33,39,1548
Mutiny Sands- INTERN,8/16/18,6:00,33,pg240,on,33,39,1548
Double Bluff North,8/31/18,8:11,10,pg,,35,2,1549
Double Bluff North,8/31/18,8:11,1,pg0,,35,2,1549
Fort Casey North,8/25/18,8:30,14,pg,,34,33,1550
Fort Casey North,8/25/18,8:30,5,pg0,,34,33,1550
Fort Casey North,8/25/18,8:30,14,pg30,,34,33,1550
Fort Casey North,8/25/18,8:30,9,pg60,,34,33,1550
Mutiny Sands,9/5/18,7:30,2,pg,,36,21,1551
Mutiny Sands,9/5/18,7:30,2,pg0,,36,21,1551
Mutiny Sands,9/5/18,7:30,1,pg30,,36,21,1551
Keystone,8/20/18,7:15,27,pg,,34,10,1553
Keystone,8/20/18,7:15,27,pg0,,34,10,1553
Keystone,8/20/18,7:15,23,pg30,,34,10,1553
Keystone,8/20/18,7:15,18,pg60,,34,10,1553
Cliffside,8/16/18,8:20,27,pg,,33,1,1556
Cliffside,8/16/18,8:20,27,pg0,,33,1,1556
Cliffside,8/16/18,8:20,22,pg30,,33,1,1556
Cliffside,8/16/18,8:20,26,pg60,,33,1,1556
