siteName,visitId,ymd,week,internOnly,burrow,prey,visits
Swantown,374,6/7/16,23,,b.1,noprey,1
Swantown,374,6/7/16,23,,b.2,noprey,1
Harrington South,376,6/7/16,23,,b.1,noprey,1
Harrington South,376,6/7/16,23,,b.2,noprey,1
Malmo Bluff,377,6/9/16,23,,b.22,noprey,2
Lagoon North #1,378,6/6/16,23,,b.1A,noprey,1
Lagoon North #1,378,6/6/16,23,,b.4,noprey,1
Lagoon North #1,378,6/6/16,23,,b.1,noprey,1
Lagoon North #1,378,6/6/16,23,,b.5,noprey,1
Shore Meadows,379,6/10/16,23,,b.1,noprey,1
Shore Meadows,379,6/10/16,23,,b.31,noprey,1
Langley Marina,386,6/8/16,23,,b.2,noprey,1
Langley Marina,386,6/8/16,23,,b.1,noprey,1
Lagoon Point South,392,6/9/16,23,,b.1-A,noprey,1
Lagoon Point South,392,6/9/16,23,,b.1-B,noprey,1
Lagoon Point South,392,6/9/16,23,,b.1-C,noprey,1
Lagoon Point South,392,6/9/16,23,,b.1-D,noprey,1
Lagoon Point South,392,6/9/16,23,,b.3-A,noprey,3
Lagoon Point South,392,6/9/16,23,,b.3-B,noprey,2
Lagoon Point South,392,6/9/16,23,,b.3-C,noprey,1
Lagoon Point South,392,6/9/16,23,,b.3-D,noprey,3
Lagoon Point South,392,6/9/16,23,,b.3-E,noprey,1
Lagoon Point South,392,6/9/16,23,,b.3-F,noprey,1
Lagoon Point South,392,6/9/16,23,,b.4A,noprey,2
Lagoon Point South,392,6/9/16,23,,b.4B,noprey,2
Lagoon Point South,392,6/9/16,23,,b.4C,noprey,1
Lagoon Point South,392,6/9/16,23,,b.4D,noprey,2
Lake Hancock North,394,6/7/16,23,,b.2,noprey,4
Lake Hancock North,394,6/7/16,23,,b.12,noprey,2
Lake Hancock North,394,6/7/16,23,,b.15,noprey,1
Lake Hancock North,394,6/7/16,23,,b.S4,noprey,1
Lake Hancock North,394,6/7/16,23,,b.S6,noprey,2
Lake Hancock North,394,6/7/16,23,,b.S7,noprey,1
Fort Casey North,395,6/10/16,23,,b.15,noprey,1
Pratts Bluff,396,6/10/16,23,,b.5,noprey,1
Possession Point,413,6/5/16,22,,b.E1,noprey,2
Rolling Hills #1,414,6/7/16,23,,b.2,noprey,2
Rolling Hills #1,414,6/7/16,23,,b.3,noprey,1
Rolling Hills #1,414,6/7/16,23,,b.4,noprey,6
Rolling Hills #1,414,6/7/16,23,,b.5,noprey,1
Rolling Hills #1,414,6/7/16,23,,b.8,noprey,2
Rolling Hills #1,414,6/7/16,23,,b.8,gunnels,2
Rolling Hills #1,414,6/7/16,23,,b.15,noprey,1
Rolling Hills #1,414,6/7/16,23,,b.18,noprey,4
Rolling Hills #1,414,6/7/16,23,,b.19,gunnels,1
Rolling Hills #1,414,6/7/16,23,,b.25,other,1
Rolling Hills #1,414,6/7/16,23,,b.26,noprey,1
Rolling Hills #1,414,6/7/16,23,,b.32a,noprey,2
Rolling Hills #1,414,6/7/16,23,,b.28,noprey,1
Rolling Hills #1,414,6/7/16,23,,b.28,gunnels,2
Rolling Hills #1,414,6/7/16,23,,b.33,noprey,1
Rolling Hills #1,414,6/7/16,23,,b.9,noprey,2
Rolling Hills #1,415,6/14/16,24,,b.4,noprey,1
Rolling Hills #1,415,6/14/16,24,,b.8,gunnels,1
Rolling Hills #1,415,6/14/16,24,,b.15,gunnels,2
Rolling Hills #1,415,6/14/16,24,,b.19,gunnels,1
Rolling Hills #1,415,6/14/16,24,,b.25,sculpin,1
Rolling Hills #1,415,6/14/16,24,,b.28,gunnels,1
Langley Marina,420,6/15/16,24,,b.1,noprey,1
Lake Hancock North,422,6/16/16,24,,b.S7,noprey,1
Lake Hancock North,422,6/16/16,24,,b.S7,gunnels,1
Lake Hancock North,422,6/16/16,24,,b.3,noprey,1
Ledgewood,423,6/9/16,23,,b.1,noprey,1
Ledgewood,424,6/16/16,24,,b.5,noprey,1
Ledgewood,424,6/16/16,24,,b.7,noprey,1
Ledgewood,424,6/16/16,24,,b.18,noprey,1
Lagoon Point South,426,6/16/16,24,,b.2A,noprey,1
Lagoon Point South,426,6/16/16,24,,b.3-A,noprey,1
Lagoon Point South,426,6/16/16,24,,b.3-B,noprey,2
Lagoon Point South,426,6/16/16,24,,b.3-C,noprey,1
Lagoon Point South,426,6/16/16,24,,b.3-E,noprey,2
Lagoon Point South,426,6/16/16,24,,b.3F,noprey,1
Lagoon Point South,426,6/16/16,24,,b.3G,noprey,2
Lagoon Point South,426,6/16/16,24,,b.4C,noprey,1
Lagoon Point South,426,6/16/16,24,,b.4D,noprey,1
Lagoon Point South,426,6/16/16,24,,b.4E,noprey,2
Lagoon Point South,426,6/16/16,24,,b.4F,noprey,1
Cliffside,428,6/13/16,24,,b.4,noprey,1
Cliffside,428,6/13/16,24,,b.6,noprey,1
Cliffside,428,6/13/16,24,,b.1,noprey,1
Mutiny Sands,429,6/9/16,23,,b.4,noprey,1
Mutiny Sands,429,6/9/16,23,,b.2,noprey,1
Mutiny Sands,429,6/9/16,23,,b.3,noprey,2
Mutiny Sands,429,6/9/16,23,,b.18,noprey,1
Pratts Bluff,431,6/17/16,24,,b.13,noprey,2
Pratts Bluff,431,6/17/16,24,,b.13,gunnels,1
Pratts Bluff,431,6/17/16,24,,b.4,noprey,2
Pratts Bluff,431,6/17/16,24,,b.4,gunnels,1
Pratts Bluff,431,6/17/16,24,,b.5,gunnels,1
Pratts Bluff,431,6/17/16,24,,b.12a,noprey,1
Pratts Bluff,431,6/17/16,24,,b.14,noprey,1
Pratts Bluff,431,6/17/16,24,,b.18,sculpin,1
Shore Meadows,432,6/17/16,24,,b.1,noprey,1
Shore Meadows,432,6/17/16,24,,b.2,noprey,1
Shore Meadows,432,6/17/16,24,,b.3,noprey,2
Shore Meadows,432,6/17/16,24,,b.4,noprey,2
Shore Meadows,432,6/17/16,24,,b.5,noprey,1
Shore Meadows,432,6/17/16,24,,b.6,noprey,1
Shore Meadows,432,6/17/16,24,,b.31,noprey,2
Shore Meadows,432,6/17/16,24,,b.32,noprey,1
Shore Meadows,432,6/17/16,24,,b.33,noprey,1
Shore Meadows,432,6/17/16,24,,b.34,noprey,1
Shore Meadows,432,6/17/16,24,,b.35,noprey,1
Shore Meadows,432,6/17/16,24,,b.51,noprey,1
Shore Meadows,432,6/17/16,24,,b.52,noprey,1
Malmo Bluff,434,6/16/16,24,,b.22,noprey,1
Malmo Bluff,434,6/16/16,24,,b.4,noprey,2
Malmo Bluff,434,6/16/16,24,,b.4,other,1
Malmo Bluff,434,6/16/16,24,,b.13,noprey,1
Malmo Bluff,434,6/16/16,24,,b.27,noprey,1
Harrington North,435,6/17/16,24,,b.8,noprey,1
Pratts Bluff- INTERN,439,6/14/16,24,on,b.14,sculpin,2
Pratts Bluff- INTERN,440,6/16/16,24,on,b.14,sculpin,3
Pratts Bluff- INTERN,440,6/16/16,24,on,b.4,sculpin,2
Pratts Bluff- INTERN,440,6/16/16,24,on,b.5,sculpin,1
Pratts Bluff- INTERN,440,6/16/16,24,on,b.5,gunnels,1
Pratts Bluff- INTERN,440,6/16/16,24,on,b.13,sculpin,1
Pratts Bluff- INTERN,440,6/16/16,24,on,b.13,gunnels,2
Cliffside,441,6/20/16,25,,b.1,noprey,1
Cliffside,441,6/20/16,25,,b.3,noprey,1
Cliffside,441,6/20/16,25,,b.2,noprey,1
Cliffside,441,6/20/16,25,,b.6,noprey,1
Lake Hancock North,442,6/21/16,25,,b.S6,noprey,2
Lake Hancock North,442,6/21/16,25,,b.S7,noprey,3
Lake Hancock North,442,6/21/16,25,,b.2,noprey,4
Lake Hancock North,442,6/21/16,25,,b.3,noprey,3
Lake Hancock North,442,6/21/16,25,,b.12,noprey,8
Lake Hancock North,442,6/21/16,25,,b.4,noprey,2
Lake Hancock North,442,6/21/16,25,,b.8,noprey,1
Lake Hancock North,442,6/21/16,25,,b.10,noprey,3
Lake Hancock North,442,6/21/16,25,,b.10,gunnels,1
Lake Hancock North,442,6/21/16,25,,b.16,noprey,3
Lake Hancock North,442,6/21/16,25,,b.S5,noprey,1
Fort Casey North,443,6/17/16,24,,b.1,noprey,1
Lagoon North #0,445,6/21/16,25,,b.1,noprey,1
Lagoon North #0,445,6/21/16,25,,b.1,gunnels,1
Lagoon North #0,445,6/21/16,25,,b.2,noprey,1
Swantown,446,6/21/16,25,,b.2,noprey,2
Swantown,446,6/21/16,25,,b.3,noprey,3
Rolling Hills #1,448,6/21/16,25,,b.3,gunnels,2
Rolling Hills #1,448,6/21/16,25,,b.4,noprey,5
Rolling Hills #1,448,6/21/16,25,,b.5,gunnels,2
Rolling Hills #1,448,6/21/16,25,,b.8,sculpin,1
Rolling Hills #1,448,6/21/16,25,,b.8,gunnels,3
Rolling Hills #1,448,6/21/16,25,,b.8,other,1
Rolling Hills #1,448,6/21/16,25,,b.13,other,1
Rolling Hills #1,448,6/21/16,25,,b.15,gunnels,1
Rolling Hills #1,448,6/21/16,25,,b.19,sculpin,2
Rolling Hills #1,448,6/21/16,25,,b.19,gunnels,2
Rolling Hills #1,448,6/21/16,25,,b.20,gunnels,1
Rolling Hills #1,448,6/21/16,25,,b.25,sculpin,1
Rolling Hills #1,448,6/21/16,25,,b.28,sculpin,1
Rolling Hills #1,448,6/21/16,25,,b.31a,sculpin,1
Rolling Hills #1,448,6/21/16,25,,b.33,gunnels,1
Double Bluff South,449,6/23/16,25,,b.1,sculpin,1
Mutiny Sands,450,6/23/16,25,,b.10,gunnels,1
Lagoon Point South,451,6/23/16,25,,b.3-C,gunnels,1
Malmo Bluff,452,6/23/16,25,,b.4,sculpin,1
Malmo Bluff,452,6/23/16,25,,b.4,gunnels,1
Malmo Bluff,452,6/23/16,25,,b.13,gunnels,1
Malmo Bluff,452,6/23/16,25,,b.14,noprey,1
Malmo Bluff,452,6/23/16,25,,b.24,gunnels,3
Malmo Bluff,452,6/23/16,25,,b.26,sculpin,1
Mutiny Sands- INTERN,453,6/21/16,25,on,b.6,gunnels,2
Mutiny Sands- INTERN,454,6/23/16,25,on,b.10,gunnels,3
Mutiny Sands- INTERN,454,6/23/16,25,on,b.4,gunnels,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.13a,gunnels,2
Pratts Bluff- INTERN,455,6/20/16,25,on,b.13a,other,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.13b,sculpin,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.13b,gunnels,2
Pratts Bluff- INTERN,455,6/20/16,25,on,b.4,sculpin,2
Pratts Bluff- INTERN,455,6/20/16,25,on,b.17,gunnels,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.5,sculpin,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.5,gunnels,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.5,other,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.14,gunnels,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.2,gunnels,1
Pratts Bluff- INTERN,455,6/20/16,25,on,b.20,gunnels,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.17,sculpin,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.14,gunnels,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.14,other,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.13a,sculpin,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.13b,sculpin,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.13b,gunnels,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.13b,other,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.2,sculpin,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.5,sculpin,1
Pratts Bluff- INTERN,456,6/22/16,25,on,b.5,gunnels,2
Pratts Bluff- INTERN,456,6/22/16,25,on,b.18,gunnels,1
Lagoon North #1,458,6/23/16,25,,b.1,noprey,1
Shore Meadows,459,6/24/16,25,,b.8,gunnels,2
Shore Meadows,459,6/24/16,25,,b.1,sculpin,1
Shore Meadows,459,6/24/16,25,,b.5,noprey,1
Shore Meadows,459,6/24/16,25,,b.9,noprey,1
Shore Meadows,459,6/24/16,25,,b.34,noprey,3
Shore Meadows,459,6/24/16,25,,b.35,noprey,2
Forbes Point,461,6/11/16,23,,b.1,noprey,1
Forbes Point,462,6/18/16,24,,b.2,noprey,1
Forbes Point,463,6/23/16,25,,b.3,noprey,1
Forbes Point,463,6/23/16,25,,b.1,noprey,2
Forbes Point,463,6/23/16,25,,b.1,gunnels,2
Clinton Ferry Dock,465,6/16/16,24,,b.1,sculpin,1
Clinton Ferry Dock,466,6/17/16,24,,b.1,noprey,1
Clinton Ferry Dock,467,6/24/16,25,,b.1,noprey,3
Clinton Ferry Dock,467,6/24/16,25,,b.4,noprey,1
Rolling Hills #3,468,6/8/16,23,,b.52,noprey,2
Rolling Hills #3,469,6/15/16,24,,b.51,sculpin,1
Rolling Hills #3,469,6/15/16,24,,b.51,gunnels,1
Harrington North,472,6/25/16,25,,b.RM,noprey,1
Harrington North,473,6/10/16,23,,b.RM,noprey,1
Possession Point,474,6/26/16,25,,b.E2,noprey,1
Possession Point,474,6/26/16,25,,b.E1,noprey,3
Possession Point,474,6/26/16,25,,b.S2,noprey,1
Possession Point,474,6/26/16,25,,b.S5,noprey,1
Hastie Lake South,477,6/28/16,26,,b.1,sculpin,1
Hastie Lake South,477,6/28/16,26,,b.1,gunnels,1
Hastie Lake South,477,6/28/16,26,,b.2,noprey,3
Hastie Lake South,477,6/28/16,26,,b.6,noprey,1
Hastie Lake South,477,6/28/16,26,,b.7,noprey,1
Hastie Lake South,477,6/28/16,26,,b.8,noprey,1
Double Bluff North,480,6/24/16,25,,b.C-1,gunnels,1
Double Bluff North,480,6/24/16,25,,b.D-1,gunnels,1
Double Bluff North,480,6/24/16,25,,b.D-2,gunnels,1
Double Bluff North,480,6/24/16,25,,b.D-3,gunnels,1
Double Bluff North,480,6/24/16,25,,b.E-1,noprey,1
Double Bluff North,480,6/24/16,25,,b.E-1,gunnels,2
Cliffside,481,6/7/16,23,,b.1,noprey,1
Cliffside,481,6/7/16,23,,b.2,noprey,2
Cliffside,481,6/7/16,23,,b.3,noprey,1
Cliffside,481,6/7/16,23,,b.4,noprey,1
Cliffside,481,6/7/16,23,,b.5,noprey,3
Pratts Bluff,483,6/24/16,25,,b.4,noprey,1
Pratts Bluff,483,6/24/16,25,,b.4,gunnels,2
Pratts Bluff,483,6/24/16,25,,b.5,noprey,3
Pratts Bluff,483,6/24/16,25,,b.13,noprey,2
Pratts Bluff,483,6/24/16,25,,b.13,sculpin,2
Pratts Bluff,483,6/24/16,25,,b.14,gunnels,1
Pratts Bluff,483,6/24/16,25,,b.18,gunnels,2
Pratts Bluff,483,6/24/16,25,,b.15,gunnels,1
Pratts Bluff,483,6/24/16,25,,b.16.5,gunnels,1
Pratts Bluff,483,6/24/16,25,,b.21,gunnels,1
Lagoon North #0,486,6/28/16,26,,b.1,gunnels,2
Lagoon North #0,486,6/28/16,26,,b.2,other,1
Lagoon North #0,486,6/28/16,26,,b.0,other,2
Lagoon North #0,486,6/28/16,26,,b.3,noprey,1
Lagoon North #0,486,6/28/16,26,,b.4,other,1
Lagoon North #0,486,6/28/16,26,,b.5,noprey,1
Hastie Lake South,487,6/21/16,25,,b.2,noprey,2
Limpet Lane,488,6/29/16,26,,b.1,gunnels,2
Maylor Point,490,6/12/16,23,,b.B,noprey,1
Maylor Point,492,6/27/16,26,,b.CB,noprey,1
Maylor Point,492,6/27/16,26,,b.CB,gunnels,1
Monroe Landing,494,6/27/16,26,,b.1,gunnels,2
Lake Hancock North,496,6/28/16,26,,b.10,noprey,1
Lake Hancock North,496,6/28/16,26,,b.11,noprey,1
Lake Hancock North,496,6/28/16,26,,b.16,noprey,4
Lake Hancock North,496,6/28/16,26,,b.S6,noprey,1
Lake Hancock North,496,6/28/16,26,,b.S7,sculpin,1
Lake Hancock North,496,6/28/16,26,,b.S7,gunnels,1
Lagoon Point South,497,6/30/16,26,,b.3-B,sculpin,1
Lagoon Point South,497,6/30/16,26,,b.3F,noprey,1
Lagoon Point South,497,6/30/16,26,,b.4G,noprey,1
Rolling Hills #1,498,6/28/16,26,,b.3,noprey,1
Rolling Hills #1,498,6/28/16,26,,b.3,gunnels,1
Rolling Hills #1,498,6/28/16,26,,b.3,other,1
Rolling Hills #1,498,6/28/16,26,,b.5,gunnels,3
Rolling Hills #1,498,6/28/16,26,,b.8,gunnels,2
Rolling Hills #1,498,6/28/16,26,,b.9,gunnels,1
Rolling Hills #1,498,6/28/16,26,,b.11,noprey,1
Rolling Hills #1,498,6/28/16,26,,b.19,gunnels,2
Rolling Hills #1,498,6/28/16,26,,b.27a,sculpin,1
Rolling Hills #1,498,6/28/16,26,,b.27a,other,1
Rolling Hills #1,498,6/28/16,26,,b.33,gunnels,1
Mutiny Sands,499,6/30/16,26,,b.2,noprey,1
Mutiny Sands,499,6/30/16,26,,b.2,sculpin,1
Mutiny Sands,499,6/30/16,26,,b.2,gunnels,2
Mutiny Sands,499,6/30/16,26,,b.10,sculpin,1
Mutiny Sands,499,6/30/16,26,,b.4,gunnels,1
Mutiny Sands,499,6/30/16,26,,b.19,noprey,1
Mutiny Sands- INTERN,501,6/27/16,26,on,b.10a,sculpin,4
Mutiny Sands- INTERN,501,6/27/16,26,on,b.19,sculpin,3
Mutiny Sands- INTERN,501,6/27/16,26,on,b.10b,sculpin,3
Mutiny Sands- INTERN,501,6/27/16,26,on,b.5,sculpin,1
Mutiny Sands- INTERN,501,6/27/16,26,on,b.5,gunnels,2
Mutiny Sands- INTERN,501,6/27/16,26,on,b.2,sculpin,2
Mutiny Sands- INTERN,501,6/27/16,26,on,b.2,gunnels,1
Harrington South,503,6/28/16,26,,b.3,noprey,1
Shore Meadows,506,7/1/16,26,,b.5,sculpin,1
Malmo Bluff,507,6/30/16,26,,b.4,noprey,2
Malmo Bluff,507,6/30/16,26,,b.4,sculpin,1
Malmo Bluff,507,6/30/16,26,,b.4,gunnels,1
Malmo Bluff,507,6/30/16,26,,b.12,sculpin,1
Malmo Bluff,507,6/30/16,26,,b.14,other,1
Malmo Bluff,507,6/30/16,26,,b.17,gunnels,1
Lagoon North #1,509,7/1/16,26,,b.1C,noprey,1
Lagoon North #1,509,7/1/16,26,,b.1,noprey,1
Keystone,512,7/4/16,27,,b.3,gunnels,1
Double Bluff North,513,7/1/16,26,,b.C-1,gunnels,1
Double Bluff North,513,7/1/16,26,,b.B-1,gunnels,1
Double Bluff North,513,7/1/16,26,,b.B-2,noprey,1
Double Bluff North,513,7/1/16,26,,b.C-2,gunnels,1
Hastie Lake South,515,7/5/16,27,,b.1,sculpin,1
Hastie Lake South,515,7/5/16,27,,b.1,gunnels,2
Hastie Lake South,515,7/5/16,27,,b.6,noprey,1
Hastie Lake South,515,7/5/16,27,,b.8,noprey,1
Mutiny Sands- INTERN,516,6/29/16,26,on,b.5,sculpin,2
Mutiny Sands- INTERN,516,6/29/16,26,on,b.5,gunnels,1
Mutiny Sands- INTERN,516,6/29/16,26,on,b.10a,sculpin,3
Mutiny Sands- INTERN,516,6/29/16,26,on,b.10b,gunnels,1
Mutiny Sands- INTERN,516,6/29/16,26,on,b.4,sculpin,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.1,sculpin,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.2,sculpin,2
Mutiny Sands- INTERN,517,7/1/16,26,on,b.4,sculpin,3
Mutiny Sands- INTERN,517,7/1/16,26,on,b.4,gunnels,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.5,sculpin,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.10a,sculpin,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.10b,gunnels,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.19,sculpin,1
Mutiny Sands- INTERN,517,7/1/16,26,on,b.20,gunnels,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.4,gunnels,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.5,sculpin,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.5,gunnels,2
Pratts Bluff- INTERN,518,6/24/16,25,on,b.13,sculpin,5
Pratts Bluff- INTERN,518,6/24/16,25,on,b.14,gunnels,2
Pratts Bluff- INTERN,518,6/24/16,25,on,b.14,other,2
Pratts Bluff- INTERN,518,6/24/16,25,on,b.2,gunnels,3
Pratts Bluff- INTERN,518,6/24/16,25,on,b.2,other,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.16.5,sculpin,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.16.5,gunnels,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.21,gunnels,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.20,other,1
Pratts Bluff- INTERN,518,6/24/16,25,on,b.18,gunnels,1
Pratts Bluff- INTERN,519,6/28/16,26,on,b.16.5,gunnels,2
Pratts Bluff- INTERN,519,6/28/16,26,on,b.13,sculpin,3
Pratts Bluff- INTERN,519,6/28/16,26,on,b.13,other,2
Pratts Bluff- INTERN,519,6/28/16,26,on,b.4,sculpin,3
Pratts Bluff- INTERN,519,6/28/16,26,on,b.4,gunnels,1
Pratts Bluff- INTERN,519,6/28/16,26,on,b.20,sculpin,1
Pratts Bluff- INTERN,519,6/28/16,26,on,b.5,gunnels,2
Pratts Bluff- INTERN,519,6/28/16,26,on,b.14,gunnels,5
Pratts Bluff- INTERN,519,6/28/16,26,on,b.14,other,1
Pratts Bluff- INTERN,519,6/28/16,26,on,b.16,sculpin,1
Pratts Bluff- INTERN,519,6/28/16,26,on,b.2,sculpin,2
Pratts Bluff- INTERN,519,6/28/16,26,on,b.2,other,1
Pratts Bluff- INTERN,519,6/28/16,26,on,b.12,gunnels,1
Monroe Landing,520,7/4/16,27,,b.1,gunnels,1
Monroe Landing,520,7/4/16,27,,b.1,other,1
Harrington South,524,6/17/16,24,,b.3,noprey,1
Fort Casey North,527,7/2/16,26,,b.1,sculpin,1
Fort Casey North,527,7/2/16,26,,b.2,other,1
Fort Casey North,527,7/2/16,26,,b.3,noprey,1
Fort Casey North,527,7/2/16,26,,b.4,gunnels,1
Limpet Lane,528,7/6/16,27,,b.1,noprey,5
Limpet Lane,528,7/6/16,27,,b.3,noprey,1
Limpet Lane,528,7/6/16,27,,b.2,noprey,2
Limpet Lane,528,7/6/16,27,,b.4,noprey,1
Limpet Lane,528,7/6/16,27,,b.7,noprey,1
Limpet Lane,528,7/6/16,27,,b.6,noprey,1
Limpet Lane,528,7/6/16,27,,b.A,noprey,1
Limpet Lane,528,7/6/16,27,,b.A,gunnels,1
Limpet Lane,528,7/6/16,27,,b.C,noprey,3
Limpet Lane,528,7/6/16,27,,b.C,sculpin,1
Limpet Lane,528,7/6/16,27,,b.S,noprey,2
Limpet Lane,528,7/6/16,27,,b.D,noprey,1
Rolling Hills #1,529,7/5/16,27,,b.2,noprey,1
Rolling Hills #1,529,7/5/16,27,,b.2,other,1
Rolling Hills #1,529,7/5/16,27,,b.3,sculpin,2
Rolling Hills #1,529,7/5/16,27,,b.3,gunnels,1
Rolling Hills #1,529,7/5/16,27,,b.3,other,1
Rolling Hills #1,529,7/5/16,27,,b.4,noprey,1
Rolling Hills #1,529,7/5/16,27,,b.5,gunnels,1
Rolling Hills #1,529,7/5/16,27,,b.8,sculpin,1
Rolling Hills #1,529,7/5/16,27,,b.8,gunnels,2
Rolling Hills #1,529,7/5/16,27,,b.9,gunnels,1
Rolling Hills #1,529,7/5/16,27,,b.11,noprey,1
Rolling Hills #1,529,7/5/16,27,,b.19,noprey,1
Rolling Hills #1,529,7/5/16,27,,b.19,gunnels,1
Rolling Hills #1,529,7/5/16,27,,b.27a,sculpin,1
Rolling Hills #1,529,7/5/16,27,,b.27a,gunnels,4
Rolling Hills #1,529,7/5/16,27,,b.31a,gunnels,2
Rolling Hills #1,529,7/5/16,27,,b.33,sculpin,1
Malmo Bluff,533,7/7/16,27,,b.2,noprey,1
Malmo Bluff,533,7/7/16,27,,b.3,other,1
Malmo Bluff,533,7/7/16,27,,b.5,noprey,1
Malmo Bluff,533,7/7/16,27,,b.6a,noprey,1
Malmo Bluff,533,7/7/16,27,,b.9,noprey,2
Malmo Bluff,533,7/7/16,27,,b.9,other,3
Malmo Bluff,533,7/7/16,27,,b.13,noprey,2
Malmo Bluff,533,7/7/16,27,,b.14,noprey,7
Malmo Bluff,533,7/7/16,27,,b.14,sculpin,1
Malmo Bluff,533,7/7/16,27,,b.14,gunnels,1
Malmo Bluff,533,7/7/16,27,,b.14,other,1
Malmo Bluff,533,7/7/16,27,,b.15,noprey,1
Malmo Bluff,533,7/7/16,27,,b.16,sculpin,1
Malmo Bluff,533,7/7/16,27,,b.17,noprey,3
Malmo Bluff,533,7/7/16,27,,b.17,sculpin,1
Malmo Bluff,533,7/7/16,27,,b.18,noprey,1
Malmo Bluff,533,7/7/16,27,,b.21,noprey,1
Malmo Bluff,533,7/7/16,27,,b.22,noprey,1
Malmo Bluff,533,7/7/16,27,,b.23,noprey,1
Malmo Bluff,533,7/7/16,27,,b.24,noprey,2
Malmo Bluff,533,7/7/16,27,,b.27,noprey,1
Lagoon North #1,534,7/7/16,27,,b.1,noprey,1
Lagoon North #1,534,7/7/16,27,,b.1,sculpin,1
Lagoon North #1,534,7/7/16,27,,b.1C,noprey,1
Lagoon North #1,534,7/7/16,27,,b.7,noprey,1
Lake Hancock North,535,7/5/16,27,,b.S3,gunnels,1
Lake Hancock North,535,7/5/16,27,,b.3,noprey,5
Lake Hancock North,535,7/5/16,27,,b.4,noprey,2
Lake Hancock North,535,7/5/16,27,,b.8,noprey,6
Lake Hancock North,535,7/5/16,27,,b.10,noprey,2
Lake Hancock North,535,7/5/16,27,,b.10,gunnels,1
Lake Hancock North,535,7/5/16,27,,b.11,noprey,2
Lake Hancock North,535,7/5/16,27,,b.12,noprey,10
Lake Hancock North,535,7/5/16,27,,b.16,noprey,2
Lagoon Point South,536,7/7/16,27,,b.1-D,noprey,2
Lagoon Point South,536,7/7/16,27,,b.1E,noprey,1
Lagoon Point South,536,7/7/16,27,,b.2A,noprey,1
Lagoon Point South,536,7/7/16,27,,b.3-B,gunnels,1
Lagoon Point South,536,7/7/16,27,,b.3-C,noprey,1
Lagoon Point South,536,7/7/16,27,,b.3-C,gunnels,2
Lagoon Point South,536,7/7/16,27,,b.3E,noprey,1
Lagoon Point South,536,7/7/16,27,,b.3G,noprey,1
Lagoon Point South,536,7/7/16,27,,b.4B,noprey,1
Lagoon Point South,536,7/7/16,27,,b.4B,gunnels,1
Lagoon Point South,536,7/7/16,27,,b.4D,sculpin,1
Lagoon Point South,536,7/7/16,27,,b.3H,noprey,1
Lagoon Point South,536,7/7/16,27,,b.3H,sculpin,1
Lagoon Point South,536,7/7/16,27,,b.3H,gunnels,1
Mutiny Sands,537,7/7/16,27,,b.2,noprey,1
Mutiny Sands,537,7/7/16,27,,b.2,sculpin,1
Ledgewood,538,6/22/16,25,,b.10,noprey,2
Ledgewood,538,6/22/16,25,,b.12,noprey,1
Ledgewood,538,6/22/16,25,,b.5,noprey,1
Ledgewood,539,6/30/16,26,,b.8,noprey,1
Ledgewood,539,6/30/16,26,,b.11,noprey,2
Ledgewood,539,6/30/16,26,,b.1,noprey,1
Ledgewood,539,6/30/16,26,,b.1,other,1
Ledgewood,539,6/30/16,26,,b.7,noprey,1
Ledgewood,539,6/30/16,26,,b.10,noprey,1
Forbes Point,540,7/7/16,27,,b.4,gunnels,1
Forbes Point,540,7/7/16,27,,b.4,other,1
Forbes Point,540,7/7/16,27,,b.1,sculpin,1
Forbes Point,540,7/7/16,27,,b.1,gunnels,1
Forbes Point,540,7/7/16,27,,b.3,other,1
