siteName,visitId,ymd,week,internOnly,burrow,prey,visits
Lagoon Point South,157,7/23/15,30,,b.3-B,noprey,4
Lagoon Point South,157,7/23/15,30,,b.3-C,noprey,2
Lagoon Point South,157,7/23/15,30,,b.3-D,noprey,1
Lagoon Point South,157,7/23/15,30,,b.3-E,noprey,2
Lagoon Point South,157,7/23/15,30,,b.3-F,noprey,1
Lagoon Point South,157,7/23/15,30,,b.3-G,noprey,3
Lagoon Point South,157,7/23/15,30,,b.3-H,noprey,1
Lagoon Point South,157,7/23/15,30,,b.3-I,noprey,1
Monroe Landing,158,7/21/15,30,,b.#3,gunnels,2
Fort Casey North,159,7/24/15,30,,b.14,noprey,1
Fort Casey North,159,7/24/15,30,,b.14,sculpin,2
Fort Casey North,159,7/24/15,30,,b.7,gunnels,2
Fort Casey North,159,7/24/15,30,,b.7,other,1
Fort Casey North,159,7/24/15,30,,b.6,noprey,1
Fort Casey North,159,7/24/15,30,,b.6,gunnels,1
Fort Casey North,159,7/24/15,30,,b.6,other,1
Fort Casey North,159,7/24/15,30,,b.4,noprey,1
Fort Casey North,159,7/24/15,30,,b.11,other,1
Fort Casey North,159,7/24/15,30,,b.12,other,2
Fort Casey North,159,7/24/15,30,,b.10,noprey,1
Fort Casey North,159,7/24/15,30,,b.10,sculpin,1
Fort Casey North,159,7/24/15,30,,b.10,gunnels,1
Fort Casey North,159,7/24/15,30,,b.10,other,2
Fort Casey North,159,7/24/15,30,,b.1.5,noprey,1
Fort Casey North,159,7/24/15,30,,b.1.5,sculpin,1
Fort Casey North,159,7/24/15,30,,b.1.5,other,1
Harrington North,160,7/16/15,29,,b.7,sculpin,1
Harrington North,160,7/16/15,29,,b.RM,other,1
Harrington North,161,7/23/15,30,,b.7,noprey,1
Harrington North,161,7/23/15,30,,b.7,gunnels,1
Harrington North,161,7/23/15,30,,b.4,noprey,1
Harrington North,161,7/23/15,30,,b.RM,noprey,2
Harrington North,161,7/23/15,30,,b.12,noprey,2
Lagoon North #0,162,7/10/15,28,,b.1A,noprey,1
Lagoon North #0,163,7/18/15,29,,b.1B,gunnels,1
Lagoon North #0,163,7/18/15,29,,b.1A,gunnels,2
Lagoon North #0,163,7/18/15,29,,b.2,gunnels,1
Lagoon North #0,164,7/26/15,30,,b.1A,gunnels,1
Lagoon North #0,164,7/26/15,30,,b.1B,noprey,1
Lagoon North #0,164,7/26/15,30,,b.1B,gunnels,1
Lagoon North #0,164,7/26/15,30,,b.1C,noprey,2
Lagoon North #0,164,7/26/15,30,,b.2,noprey,1
Lagoon North #1,167,7/24/15,30,,b.1C,sculpin,1
Lagoon North #1,167,7/24/15,30,,b.1C,gunnels,1
Lagoon North #1,167,7/24/15,30,,b.1,noprey,1
Lagoon North #1,167,7/24/15,30,,b.4,noprey,1
Harrington South,169,7/27/15,31,,b.8,gunnels,2
Mutiny Sands,170,7/28/15,31,,b.1,other,1
Mutiny Sands,170,7/28/15,31,,b.2,noprey,1
Mutiny Sands,170,7/28/15,31,,b.2,gunnels,1
Mutiny Sands,170,7/28/15,31,,b.2,other,1
Lagoon North #1,171,7/28/15,31,,b.1A,sculpin,1
Lagoon North #1,171,7/28/15,31,,b.A,sculpin,1
Lagoon North #1,171,7/28/15,31,,b.A,gunnels,1
Possession Point,173,6/20/15,25,,b.p-1,noprey,1
Possession Point,175,7/5/15,27,,b.E-1,noprey,2
Possession Point,176,7/12/15,28,,b.S-1,gunnels,2
Possession Point,176,7/12/15,28,,b.p-1,noprey,1
Possession Point,177,7/19/15,29,,b.E-1,gunnels,1
Possession Point,177,7/19/15,29,,b.E-1,other,1
Possession Point,177,7/19/15,29,,b.S-1,noprey,1
Possession Point,177,7/19/15,29,,b.S-3,noprey,1
Double Bluff North,178,6/26/15,26,,b.A1,noprey,1
Double Bluff North,178,6/26/15,26,,b.B1,noprey,2
Double Bluff North,178,6/26/15,26,,b.B1,gunnels,1
Double Bluff North,178,6/26/15,26,,b.D1,sculpin,1
Double Bluff North,178,6/26/15,26,,b.D2,noprey,1
Double Bluff North,178,6/26/15,26,,b.D3,gunnels,1
Double Bluff North,178,6/26/15,26,,b.D4,gunnels,1
Double Bluff North,178,6/26/15,26,,b.E1,noprey,3
Double Bluff North,179,7/3/15,27,,b.E1,sculpin,1
Double Bluff North,179,7/3/15,27,,b.E2,gunnels,1
Double Bluff North,181,7/17/15,29,,b.C1,sculpin,1
Double Bluff North,181,7/17/15,29,,b.C1,gunnels,1
Double Bluff North,181,7/17/15,29,,b.E2,gunnels,1
Double Bluff North,181,7/17/15,29,,b.E3,noprey,2
Double Bluff North,182,7/24/15,30,,b.B1,noprey,1
Double Bluff North,182,7/24/15,30,,b.B1,sculpin,1
Double Bluff North,182,7/24/15,30,,b.B1,gunnels,1
Double Bluff North,182,7/24/15,30,,b.B2,sculpin,3
Double Bluff North,182,7/24/15,30,,b.C1,sculpin,2
Double Bluff North,182,7/24/15,30,,b.C1,gunnels,1
Double Bluff North,182,7/24/15,30,,b.C2,noprey,1
Double Bluff North,182,7/24/15,30,,b.D2,gunnels,2
Double Bluff North,182,7/24/15,30,,b.D5,sculpin,1
Double Bluff North,182,7/24/15,30,,b.E2,sculpin,1
Double Bluff North,182,7/24/15,30,,b.E2,gunnels,1
Pratts Bluff,183,7/28/15,31,,b.12,gunnels,1
Pratts Bluff,183,7/28/15,31,,b.13,gunnels,1
Pratts Bluff,183,7/28/15,31,,b.15,gunnels,1
Rolling Hills #1,184,7/29/15,31,,b.17,noprey,1
Rolling Hills #1,184,7/29/15,31,,b.17,gunnels,1
Pratts Bluff- INTERN,185,7/27/15,31,on,b.13A,gunnels,1
Pratts Bluff- INTERN,185,7/27/15,31,on,b.13A,other,4
Pratts Bluff- INTERN,185,7/27/15,31,on,b.12A,gunnels,1
Pratts Bluff- INTERN,185,7/27/15,31,on,b.16,gunnels,1
Shore Meadows,186,7/29/15,31,,b.33,sculpin,1
Shore Meadows,186,7/29/15,31,,b.62,other,1
Shore Meadows,186,7/29/15,31,,b.42,gunnels,1
Shore Meadows,186,7/29/15,31,,b.42,other,2
Shore Meadows,186,7/29/15,31,,b.43,other,1
Pratts Bluff- INTERN,187,7/29/15,31,on,b.13A,sculpin,5
Pratts Bluff- INTERN,187,7/29/15,31,on,b.13A,other,3
Pratts Bluff- INTERN,187,7/29/15,31,on,b.16,gunnels,3
Pratts Bluff- INTERN,187,7/29/15,31,on,b.5,noprey,1
Mutiny Sands- INTERN,188,7/28/15,31,on,b.1,gunnels,1
Mutiny Sands- INTERN,188,7/28/15,31,on,b.1,other,1
Mutiny Sands- INTERN,188,7/28/15,31,on,b.2,sculpin,2
Mutiny Sands- INTERN,188,7/28/15,31,on,b.2,gunnels,1
Mutiny Sands- INTERN,188,7/28/15,31,on,b.10,sculpin,1
Lagoon Point South,190,7/30/15,31,,b.2-C,gunnels,2
Lagoon Point South,190,7/30/15,31,,b.2-D,gunnels,1
Lagoon Point South,190,7/30/15,31,,b.3-B,noprey,1
Fort Casey North,193,7/29/15,31,,b.7,gunnels,1
Fort Casey North,193,7/29/15,31,,b.7,other,1
Fort Casey North,193,7/29/15,31,,b.10,sculpin,1
Fort Casey North,193,7/29/15,31,,b.14,other,1
Mutiny Sands- INTERN,194,7/30/15,31,on,b.1,gunnels,1
Mutiny Sands- INTERN,194,7/30/15,31,on,b.1,other,1
Mutiny Sands- INTERN,194,7/30/15,31,on,b.10,gunnels,1
Malmo Bluff,195,6/22/15,26,,b.1,noprey,1
Malmo Bluff,196,6/29/15,27,,b.2,noprey,1
Malmo Bluff,196,6/29/15,27,,b.11,noprey,4
Malmo Bluff,196,6/29/15,27,,b.12,noprey,3
Malmo Bluff,196,6/29/15,27,,b.13,noprey,1
Malmo Bluff,196,6/29/15,27,,b.14,noprey,3
Malmo Bluff,196,6/29/15,27,,b.14,gunnels,1
Malmo Bluff,196,6/29/15,27,,b.15,noprey,2
Malmo Bluff,196,6/29/15,27,,b.21,noprey,1
Malmo Bluff,196,6/29/15,27,,b.22,noprey,1
Malmo Bluff,196,6/29/15,27,,b.24,other,1
Malmo Bluff,196,6/29/15,27,,b.25,noprey,2
Malmo Bluff,196,6/29/15,27,,b.26,noprey,1
Malmo Bluff,196,6/29/15,27,,b.27,noprey,2
Malmo Bluff,197,7/11/15,28,,b.2,sculpin,1
Malmo Bluff,197,7/11/15,28,,b.2,gunnels,1
Malmo Bluff,197,7/11/15,28,,b.3,gunnels,1
Malmo Bluff,197,7/11/15,28,,b.14,noprey,1
Malmo Bluff,198,7/17/15,29,,b.1,noprey,1
Malmo Bluff,198,7/17/15,29,,b.3,noprey,1
Malmo Bluff,198,7/17/15,29,,b.4,noprey,2
Malmo Bluff,198,7/17/15,29,,b.5,gunnels,1
Malmo Bluff,198,7/17/15,29,,b.6,noprey,2
Malmo Bluff,198,7/17/15,29,,b.6,gunnels,1
Malmo Bluff,198,7/17/15,29,,b.7,noprey,1
Malmo Bluff,198,7/17/15,29,,b.11,noprey,1
Malmo Bluff,198,7/17/15,29,,b.14,noprey,2
Malmo Bluff,198,7/17/15,29,,b.14,sculpin,1
Malmo Bluff,198,7/17/15,29,,b.14,other,1
Malmo Bluff,198,7/17/15,29,,b.16,noprey,2
Malmo Bluff,198,7/17/15,29,,b.21,noprey,1
Malmo Bluff,198,7/17/15,29,,b.22,noprey,2
Malmo Bluff,198,7/17/15,29,,b.23,noprey,1
Malmo Bluff,198,7/17/15,29,,b.27,noprey,2
Malmo Bluff,199,7/23/15,30,,b.2,noprey,1
Malmo Bluff,199,7/23/15,30,,b.2,gunnels,1
Malmo Bluff,199,7/23/15,30,,b.3,gunnels,5
Malmo Bluff,199,7/23/15,30,,b.3,other,1
Malmo Bluff,199,7/23/15,30,,b.4,sculpin,1
Malmo Bluff,199,7/23/15,30,,b.4,gunnels,1
Malmo Bluff,199,7/23/15,30,,b.13,noprey,1
Malmo Bluff,199,7/23/15,30,,b.14,sculpin,1
Malmo Bluff,199,7/23/15,30,,b.14,gunnels,1
Malmo Bluff,199,7/23/15,30,,b.21,noprey,1
Malmo Bluff,199,7/23/15,30,,b.21,gunnels,3
Harrington North,205,7/30/15,31,,b.RM,other,1
Harrington North,205,7/30/15,31,,b.12,noprey,1
Harrington North,205,7/30/15,31,,b.7,noprey,1
Harrington North,205,7/30/15,31,,b.4,noprey,3
Double Bluff North,206,7/31/15,31,,b.E3,sculpin,1
Double Bluff North,206,7/31/15,31,,b.E3,gunnels,1
Double Bluff North,206,7/31/15,31,,b.C3,gunnels,2
Double Bluff North,206,7/31/15,31,,b.C4,noprey,1
Swantown,208,7/31/15,31,,b.1,gunnels,1
Swantown,208,7/31/15,31,,b.2,gunnels,2
Swantown,208,7/31/15,31,,b.10,gunnels,2
Swantown,208,7/31/15,31,,b.10,other,1
Swantown,209,8/3/15,32,,b.2,gunnels,2
Swantown,209,8/3/15,32,,b.3,other,2
Swantown,209,8/3/15,32,,b.4,gunnels,1
Swantown,209,8/3/15,32,,b.8,gunnels,1
Swantown,209,8/3/15,32,,b.9,gunnels,1
Swantown,209,8/3/15,32,,b.10,gunnels,1
Swantown,209,8/3/15,32,,b.10,other,2
Harrington South,213,8/3/15,32,,b.8,noprey,1
Hastie Lake South,217,8/5/15,32,,b.4,noprey,2
Hastie Lake South,217,8/5/15,32,,b.4,gunnels,5
Hastie Lake South,217,8/5/15,32,,b.8,noprey,1
Double Bluff South,218,6/24/15,26,,b.1,sculpin,1
Double Bluff South,220,7/7/15,28,,b.1,sculpin,1
Double Bluff South,220,7/7/15,28,,b.1,gunnels,1
Double Bluff South,220,7/7/15,28,,b.2,other,1
Double Bluff South,221,7/15/15,29,,b.1,noprey,1
Double Bluff South,221,7/15/15,29,,b.1,sculpin,2
Double Bluff South,221,7/15/15,29,,b.1,gunnels,1
Double Bluff South,222,7/22/15,30,,b.1,gunnels,2
Lagoon Point South,223,8/6/15,32,,b.2-B,noprey,1
Lagoon Point South,223,8/6/15,32,,b.2-B,gunnels,2
Shore Meadows,224,8/5/15,32,,b.15,noprey,1
Shore Meadows,224,8/5/15,32,,b.33,gunnels,1
Shore Meadows,224,8/5/15,32,,b.34,noprey,1
Shore Meadows,224,8/5/15,32,,b.34,gunnels,1
Shore Meadows,224,8/5/15,32,,b.39,sculpin,1
Shore Meadows,224,8/5/15,32,,b.62,noprey,3
Shore Meadows,224,8/5/15,32,,b.61,noprey,2
Shore Meadows,224,8/5/15,32,,b.64,noprey,1
Shore Meadows,224,8/5/15,32,,b.65,noprey,2
Shore Meadows,224,8/5/15,32,,b.66,noprey,1
Monroe Landing,225,8/4/15,32,,b.#3,gunnels,1
Malmo Bluff,227,8/5/15,32,,b.1,gunnels,1
Malmo Bluff,227,8/5/15,32,,b.3,sculpin,1
Malmo Bluff,227,8/5/15,32,,b.3,gunnels,2
Malmo Bluff,227,8/5/15,32,,b.4,sculpin,1
Malmo Bluff,227,8/5/15,32,,b.4,gunnels,1
Malmo Bluff,227,8/5/15,32,,b.17,sculpin,1
Malmo Bluff,227,8/5/15,32,,b.17,other,2
Mutiny Sands- INTERN,229,8/3/15,32,on,b.3,noprey,3
Mutiny Sands- INTERN,229,8/3/15,32,on,b.1B,gunnels,2
Mutiny Sands- INTERN,229,8/3/15,32,on,b.1B,other,2
Mutiny Sands- INTERN,229,8/3/15,32,on,b.10,noprey,2
Mutiny Sands- INTERN,229,8/3/15,32,on,b.10,sculpin,1
Mutiny Sands- INTERN,229,8/3/15,32,on,b.10,other,1
Mutiny Sands- INTERN,229,8/3/15,32,on,b.1,noprey,1
Mutiny Sands- INTERN,229,8/3/15,32,on,b.6B,noprey,1
Mutiny Sands- INTERN,229,8/3/15,32,on,b.4,noprey,1
Mutiny Sands- INTERN,229,8/3/15,32,on,b.2,noprey,3
Pratts Bluff- INTERN,231,8/6/15,32,on,b.16,other,1
Mutiny Sands- INTERN,233,8/5/15,32,on,b.3,sculpin,1
Mutiny Sands- INTERN,233,8/5/15,32,on,b.1B,gunnels,1
Mutiny Sands- INTERN,233,8/5/15,32,on,b.10,sculpin,2
Mutiny Sands- INTERN,233,8/5/15,32,on,b.10,gunnels,1
Mutiny Sands- INTERN,234,8/7/15,32,on,b.10,sculpin,1
Mutiny Sands- INTERN,234,8/7/15,32,on,b.3,gunnels,1
Mutiny Sands- INTERN,234,8/7/15,32,on,b.1B,other,1
Lagoon North #1,236,8/7/15,32,,b.1B,sculpin,1
Lagoon North #1,236,8/7/15,32,,b.A,sculpin,1
Lagoon North #1,236,8/7/15,32,,b.A,gunnels,1
Fort Casey North,239,8/7/15,32,,b.7,gunnels,1
Fort Casey North,239,8/7/15,32,,b.12,sculpin,2
Fort Casey North,239,8/7/15,32,,b.13,other,1
Hastie Lake South,240,8/11/15,33,,b.5,gunnels,1
Hastie Lake South,240,8/11/15,33,,b.4,sculpin,1
Ledgewood,243,8/1/15,31,,b.2,gunnels,2
Ledgewood,243,8/1/15,31,,b.5A,noprey,2
Ledgewood,243,8/1/15,31,,b.5A,gunnels,1
Ledgewood,243,8/1/15,31,,b.5A,other,1
Ledgewood,243,8/1/15,31,,b.8,noprey,2
Ledgewood,243,8/1/15,31,,b.10,gunnels,1
Ledgewood,244,8/6/15,32,,b.5A,sculpin,1
Ledgewood,244,8/6/15,32,,b.11,sculpin,1
Ledgewood,244,8/6/15,32,,b.11,gunnels,1
Ledgewood,244,8/6/15,32,,b.10,sculpin,1
Ledgewood,244,8/6/15,32,,b.2,noprey,1
Ledgewood,244,8/6/15,32,,b.2,gunnels,1
Ledgewood,244,8/6/15,32,,b.2,other,1
Lagoon North #0,246,8/12/15,33,,b.2,noprey,1
Shore Meadows,247,8/12/15,33,,b.42,sculpin,1
Swantown,249,8/13/15,33,,b.2,gunnels,2
Swantown,249,8/13/15,33,,b.8,gunnels,1
Swantown,249,8/13/15,33,,b.9,gunnels,1
Lagoon Point South,254,8/13/15,33,,b.2-B,gunnels,3
Lagoon Point South,254,8/13/15,33,,b.3-A,gunnels,1
Pratts Bluff- INTERN,255,8/10/15,33,on,b.16,gunnels,2
Pratts Bluff- INTERN,256,8/12/15,33,on,b.16,gunnels,1
Mutiny Sands- INTERN,258,8/11/15,33,on,b.2,gunnels,1
Mutiny Sands- INTERN,258,8/11/15,33,on,b.2,other,1
Mutiny Sands- INTERN,259,8/13/15,33,on,b.2,other,1
Mutiny Sands- INTERN,259,8/13/15,33,on,b.10,sculpin,1
Lagoon North #1,262,8/14/15,33,,b.3A,gunnels,1
Lagoon North #1,262,8/14/15,33,,b.1A,sculpin,1
Forbes Point,269,8/18/15,34,,b.2,gunnels,1
Forbes Point,269,8/18/15,34,,b.2,other,2
Hastie Lake South,270,8/18/15,34,,b.4,sculpin,1
Hastie Lake South,270,8/18/15,34,,b.4,gunnels,2
Ledgewood,273,8/13/15,33,,b.7,noprey,2
Ledgewood,273,8/13/15,33,,b.5A,noprey,1
Shore Meadows,275,8/19/15,34,,b.42,sculpin,1
Shore Meadows,275,8/19/15,34,,b.42,gunnels,4
Swantown,276,8/18/15,34,,b.4,noprey,2
Swantown,276,8/18/15,34,,b.4,gunnels,1
Mutiny Sands- INTERN,277,8/17/15,34,on,b.10,sculpin,2
Mutiny Sands- INTERN,277,8/17/15,34,on,b.2,sculpin,1
Mutiny Sands- INTERN,279,8/21/15,34,on,b.10,sculpin,3
Mutiny Sands- INTERN,280,8/19/15,34,on,b.10,sculpin,2
Harrington North,284,8/7/15,32,,b.4,gunnels,1
Harrington North,284,8/7/15,32,,b.7,gunnels,1
Harrington North,285,8/14/15,33,,b.12,noprey,1
Harrington North,285,8/14/15,33,,b.7,gunnels,1
Harrington North,285,8/14/15,33,,b.4,sculpin,1
Harrington North,286,8/21/15,34,,b.4,other,1
Fort Casey North,289,8/15/15,33,,b.12,sculpin,1
Fort Casey North,289,8/15/15,33,,b.12,other,1
Swantown,292,8/24/15,35,,b.4,other,1
Hastie Lake South,293,8/25/15,35,,b.5,gunnels,2
Forbes Point,296,6/26/15,26,,b.1,noprey,1
Cliffside,298,6/22/15,26,,b.1,noprey,2
Cliffside,298,6/22/15,26,,b.2,noprey,1
Cliffside,299,6/29/15,27,,b.2,noprey,2
Cliffside,299,6/29/15,27,,b.3,noprey,1
Cliffside,300,7/6/15,28,,b.4,noprey,2
Cliffside,300,7/6/15,28,,b.3,noprey,1
Cliffside,300,7/6/15,28,,b.3,gunnels,3
Cliffside,300,7/6/15,28,,b.5,noprey,1
Cliffside,300,7/6/15,28,,b.6,noprey,1
Cliffside,300,7/6/15,28,,b.2,noprey,1
Cliffside,301,7/20/15,30,,b.3,gunnels,1
Cliffside,301,7/20/15,30,,b.1,gunnels,1
Cliffside,302,8/10/15,33,,b.1,noprey,1
Cliffside,302,8/10/15,33,,b.4,noprey,1
Cliffside,302,8/10/15,33,,b.4,gunnels,1
Cliffside,302,8/10/15,33,,b.7,noprey,1
Ledgewood,308,7/29/15,31,,b.2,sculpin,1
Ledgewood,308,7/29/15,31,,b.2,gunnels,3
Ledgewood,308,7/29/15,31,,b.13,gunnels,2
Ledgewood,308,7/29/15,31,,b.7,noprey,1
Ledgewood,308,7/29/15,31,,b.5A,noprey,1
Cliffside,309,7/28/15,31,,b.5a,other,2
Cliffside,309,7/28/15,31,,b.1,other,1
Lagoon North#2,313,7/24/15,30,,b.6,noprey,1
Lagoon North#2,313,7/24/15,30,,b.4,noprey,2
Maylor Point,317,6/26/15,26,,b.1,gunnels,1
Monroe Landing,318,6/17/15,25,,b.12,noprey,1
Shore Meadows,319,8/26/15,35,,b.42,gunnels,1
Shore Meadows,319,8/26/15,35,,b.44,other,1
Pratts Bluff,320,6/23/15,26,,b.11,noprey,1
Pratts Bluff,320,6/23/15,26,,b.20,noprey,1
Pratts Bluff,321,6/30/15,27,,b.1,noprey,3
Pratts Bluff,321,6/30/15,27,,b.1,gunnels,2
Pratts Bluff,321,6/30/15,27,,b.2,noprey,5
Pratts Bluff,321,6/30/15,27,,b.3,noprey,1
Pratts Bluff,321,6/30/15,27,,b.5,noprey,5
Pratts Bluff,321,6/30/15,27,,b.11,noprey,6
Pratts Bluff,321,6/30/15,27,,b.12,gunnels,1
Pratts Bluff,321,6/30/15,27,,b.12B,noprey,1
Pratts Bluff,321,6/30/15,27,,b.13,noprey,4
Pratts Bluff,321,6/30/15,27,,b.13,gunnels,2
Pratts Bluff,321,6/30/15,27,,b.14,noprey,2
Pratts Bluff,321,6/30/15,27,,b.18,noprey,4
Pratts Bluff,321,6/30/15,27,,b.18,gunnels,1
Pratts Bluff,321,6/30/15,27,,b.19,noprey,1
Pratts Bluff,321,6/30/15,27,,b.20,noprey,1
Pratts Bluff,321,6/30/15,27,,b.16,noprey,5
Pratts Bluff,321,6/30/15,27,,b.11B,noprey,1
Pratts Bluff,322,7/7/15,28,,b.14,noprey,1
Pratts Bluff,322,7/7/15,28,,b.14,sculpin,3
Pratts Bluff,322,7/7/15,28,,b.19,noprey,1
Pratts Bluff,323,7/14/15,29,,b.13,sculpin,1
Pratts Bluff,323,7/14/15,29,,b.13,gunnels,2
Pratts Bluff,323,7/14/15,29,,b.12B,gunnels,3
Pratts Bluff,323,7/14/15,29,,b.14,sculpin,1
Pratts Bluff,323,7/14/15,29,,b.14,gunnels,1
Pratts Bluff,323,7/14/15,29,,b.14,other,1
Rolling Hills #3,324,6/23/15,26,,b.51,gunnels,3
Rolling Hills #3,326,7/7/15,28,,b.52,gunnels,1
Rolling Hills #3,326,7/7/15,28,,b.51,sculpin,1
Rolling Hills #3,326,7/7/15,28,,b.51,gunnels,2
Rolling Hills #3,327,7/14/15,29,,b.51,sculpin,1
Rolling Hills #3,328,7/21/15,30,,b.51,sculpin,1
Rolling Hills #3,328,7/21/15,30,,b.51,gunnels,1
Rolling Hills #3,328,7/21/15,30,,b.51,other,1
Rolling Hills #3,328,7/21/15,30,,b.52,gunnels,3
Mutiny Sands- INTERN,333,8/25/15,35,on,b.10,sculpin,1
Malmo Bluff,338,8/20/15,34,,b.6,noprey,2
Malmo Bluff,338,8/20/15,34,,b.6,gunnels,5
Swantown,341,9/1/15,36,,b.4,gunnels,1
Swantown,341,9/1/15,36,,b.8,sculpin,1
Swantown,341,9/1/15,36,,b.8,other,1
Swantown,342,9/1/15,36,,b.4,gunnels,1
Swantown,342,9/1/15,36,,b.8,sculpin,1
Swantown,342,9/1/15,36,,b.8,other,1
Hastie Lake South,343,9/1/15,36,,b.5,sculpin,1
Hastie Lake South,343,9/1/15,36,,b.5,gunnels,1
Hastie Lake South,347,9/8/15,37,,b.5,gunnels,2
Hastie Lake South,353,9/14/15,38,,b.5,sculpin,1
Possession Point,356,7/29/15,31,,b.S-2,noprey,1
Possession Point,356,7/29/15,31,,b.p-1,gunnels,4
Possession Point,356,7/29/15,31,,b.p-1,other,1
Possession Point,358,8/9/15,32,,b.s-7,sculpin,1
Harrington South,45,6/25/15,26,,b.2,noprey,1
Harrington South,46,7/1/15,27,,b.8,noprey,1
Harrington South,46,7/1/15,27,,b.9,noprey,1
Harrington South,46,7/1/15,27,,b.2,noprey,1
Harrington South,47,7/6/15,28,,b.1,noprey,1
Harrington South,47,7/6/15,28,,b.10,noprey,1
Harrington South,47,7/6/15,28,,b.2,noprey,1
Harrington South,47,7/6/15,28,,b.8,noprey,1
Harrington South,47,7/6/15,28,,b.7,noprey,1
Swantown,48,7/2/15,27,,b.1,gunnels,2
Swantown,48,7/2/15,27,,b.2,gunnels,1
Harrington North,50,6/26/15,26,,b.12,noprey,1
Harrington North,50,6/26/15,26,,b.4,noprey,1
Harrington North,51,7/3/15,27,,b.4,noprey,2
Harrington North,51,7/3/15,27,,b.12,noprey,1
Harrington North,51,7/3/15,27,,b.7,noprey,1
Libby North/Sierra,54,6/23/15,26,,b.1,noprey,1
Maylor Point,56,7/3/15,27,,b.2,noprey,1
Shore Meadows,57,6/24/15,26,,b.1,noprey,1
Shore Meadows,57,6/24/15,26,,b.2,noprey,1
Shore Meadows,57,6/24/15,26,,b.3,noprey,1
Shore Meadows,57,6/24/15,26,,b.4,noprey,3
Shore Meadows,57,6/24/15,26,,b.31,noprey,1
Shore Meadows,57,6/24/15,26,,b.61,noprey,1
Shore Meadows,57,6/24/15,26,,b.62,noprey,1
Shore Meadows,58,7/1/15,27,,b.4,noprey,1
Shore Meadows,58,7/1/15,27,,b.5,noprey,3
Shore Meadows,58,7/1/15,27,,b.6,noprey,1
Shore Meadows,58,7/1/15,27,,b.7,noprey,2
Shore Meadows,58,7/1/15,27,,b.8,noprey,1
Shore Meadows,58,7/1/15,27,,b.9,noprey,1
Shore Meadows,58,7/1/15,27,,b.10,noprey,2
Shore Meadows,58,7/1/15,27,,b.32,noprey,1
Shore Meadows,58,7/1/15,27,,b.33,noprey,3
Shore Meadows,58,7/1/15,27,,b.34,noprey,2
Shore Meadows,58,7/1/15,27,,b.35,noprey,2
Shore Meadows,58,7/1/15,27,,b.36,noprey,1
Shore Meadows,58,7/1/15,27,,b.37,noprey,1
Shore Meadows,58,7/1/15,27,,b.61,noprey,4
Shore Meadows,58,7/1/15,27,,b.62,noprey,4
Shore Meadows,58,7/1/15,27,,b.63,noprey,1
Shore Meadows,58,7/1/15,27,,b.64,noprey,1
Shore Meadows,59,7/8/15,28,,b.8,noprey,1
Shore Meadows,59,7/8/15,28,,b.8,sculpin,1
Shore Meadows,59,7/8/15,28,,b.6,noprey,1
Shore Meadows,59,7/8/15,28,,b.2,noprey,1
Shore Meadows,59,7/8/15,28,,b.10,noprey,2
Shore Meadows,59,7/8/15,28,,b.1,noprey,1
Shore Meadows,59,7/8/15,28,,b.38,other,1
Shore Meadows,59,7/8/15,28,,b.33,noprey,1
Shore Meadows,59,7/8/15,28,,b.36,gunnels,1
Shore Meadows,59,7/8/15,28,,b.62,noprey,2
Shore Meadows,59,7/8/15,28,,b.63,noprey,1
Shore Meadows,59,7/8/15,28,,b.64,noprey,3
Shore Meadows,59,7/8/15,28,,b.65,noprey,1
Forbes Point,64,7/3/15,27,,b.1,gunnels,2
Swantown,65,7/10/15,28,,b.1,other,1
Swantown,65,7/10/15,28,,b.2,gunnels,1
Swantown,65,7/10/15,28,,b.2,other,1
Swantown,65,7/10/15,28,,b.3,gunnels,2
Swantown,65,7/10/15,28,,b.4,other,1
Swantown,65,7/10/15,28,,b.5,noprey,1
Swantown,65,7/10/15,28,,b.6,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.2,gunnels,1
Rolling Hills #1,66,6/24/15,26,,b.3,noprey,2
Rolling Hills #1,66,6/24/15,26,,b.3,gunnels,1
Rolling Hills #1,66,6/24/15,26,,b.4,noprey,3
Rolling Hills #1,66,6/24/15,26,,b.4,gunnels,2
Rolling Hills #1,66,6/24/15,26,,b.5,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.5,gunnels,2
Rolling Hills #1,66,6/24/15,26,,b.8,noprey,2
Rolling Hills #1,66,6/24/15,26,,b.9,noprey,2
Rolling Hills #1,66,6/24/15,26,,b.15,gunnels,2
Rolling Hills #1,66,6/24/15,26,,b.18,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.19,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.19,gunnels,2
Rolling Hills #1,66,6/24/15,26,,b.20,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.26,noprey,2
Rolling Hills #1,66,6/24/15,26,,b.31,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.32,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.33,noprey,1
Rolling Hills #1,66,6/24/15,26,,b.33,gunnels,1
Rolling Hills #2,67,6/24/15,26,,b.20,noprey,1
Rolling Hills #2,67,6/24/15,26,,b.26,noprey,2
Rolling Hills #2,67,6/24/15,26,,b.31,noprey,1
Rolling Hills #2,67,6/24/15,26,,b.32,noprey,1
