region,site,date,intern_data,burrow_name,visit_type,visits
Whidbey,Mutiny Sands,7/21/16,,b.10,other,1
Whidbey,Mutiny Sands,7/21/16,,b.19,gunnels,1
Whidbey,Mutiny Sands,7/21/16,,b.20,noprey,3
Whidbey,Mutiny Sands,7/21/16,,b.20,gunnels,1
Whidbey,Rolling Hills #3,7/23/16,,b.50,noprey,1
Whidbey,Rolling Hills #3,7/23/16,,b.50,sculpin,2
Whidbey,Rolling Hills #3,7/23/16,,b.50,gunnels,1
Whidbey,Rolling Hills #3,7/23/16,,b.51,other,1
Whidbey,Rolling Hills #3,7/23/16,,b.52,gunnels,1
Whidbey,Mutiny Sands,7/28/16,,b.7,gunnels,1
Whidbey,Double Bluff South,7/20/16,,b.1,noprey,1
Whidbey,Double Bluff South,7/20/16,,b.1,sculpin,1
Whidbey,Clinton Ferry Dock,8/12/16,,b.1,noprey,1
Whidbey,Clinton Ferry Dock,8/12/16,,b.1,other,1
Whidbey,Clinton Ferry Dock,8/12/16,,b.2,noprey,2
Whidbey,Double Bluff North,7/29/16,,b.B-1,sculpin,1
Whidbey,Double Bluff North,7/29/16,,b.D-1,gunnels,1
Whidbey,Double Bluff North,7/29/16,,b.D-5,sculpin,1
Whidbey,Double Bluff North,8/5/16,,b.B-1,other,1
Whidbey,Double Bluff North,8/5/16,,b.D-1,gunnels,1
Whidbey,Double Bluff North,8/5/16,,b.D-2,gunnels,1
Whidbey,Double Bluff North,8/5/16,,b.D-4,noprey,1
Whidbey,Double Bluff North,8/5/16,,b.D-4,gunnels,1
Whidbey,Lagoon North #1,8/5/16,,b.1,noprey,1
Whidbey,Lagoon North #1,8/12/16,,b.D,noprey,1
Whidbey,Harrington North,8/11/16,,b.4,gunnels,1
Whidbey,Harrington North,8/11/16,,b.4,other,2
Whidbey,Harrington North,8/11/16,,b.7,gunnels,1
Whidbey,Harrington North,8/11/16,,b.7,other,2
Whidbey,Keystone,8/15/16,,b.1,noprey,1
Whidbey,Keystone,8/15/16,,b.3,noprey,3
Whidbey,Hastie Lake South,8/15/16,,b.2,gunnels,1
Whidbey,Harrington South,8/15/16,,b.3,sculpin,1
Whidbey,Ledgewood,8/4/16,,b.12,gunnels,1
Whidbey,Ledgewood,8/11/16,,b.12,noprey,1
Whidbey,Bush Point Dock,8/12/16,,b.1,noprey,1
Whidbey,Bush Point Dock,8/19/16,,b.1,noprey,2
Whidbey,Bush Point Dock,8/19/16,,b.1,sculpin,1
Whidbey,Mutiny Sands- INTERN,8/10/16,on,b.7,sculpin,2
Whidbey,Mutiny Sands- INTERN,8/10/16,on,b.3,sculpin,1
Whidbey,Mutiny Sands- INTERN,8/12/16,on,b.7,sculpin,1
Whidbey,Mutiny Sands- INTERN,8/12/16,on,b.3,sculpin,1
Whidbey,Lagoon North #1,8/18/16,,b.1B,gunnels,1
Whidbey,Hastie Lake South,8/23/16,,b.2,gunnels,3
Whidbey,Hastie Lake South,8/23/16,,b.2,other,1
Whidbey,Hastie Lake South,8/23/16,,b.5,sculpin,1
Whidbey,Hastie Lake South,8/23/16,,b.5,gunnels,2
Whidbey,Clinton Ferry Dock,8/5/16,,b.4,noprey,2
Whidbey,Rolling Hills #3,8/13/16,,b.50,sculpin,2
Whidbey,Rolling Hills #3,8/13/16,,b.50,other,1
Whidbey,Maylor Point,7/26/16,,b.PB,gunnels,3
Whidbey,Maylor Point,7/26/16,,b.NB,other,1
Whidbey,Maylor Point,8/1/16,,b.PB,other,1
Whidbey,Maylor Point,8/1/16,,b.NB,other,1
Whidbey,Maylor Point,8/8/16,,b.CB,sculpin,1
Whidbey,Maylor Point,8/8/16,,b.CB,gunnels,1
Whidbey,Possession Point,7/24/16,,b.S5,noprey,1
Whidbey,Possession Point,7/24/16,,b.S2,noprey,1
Whidbey,Possession Point,7/24/16,,b.S6,other,2
Whidbey,Possession Point,7/31/16,,b.E1,sculpin,1
Whidbey,Possession Point,8/7/16,,b.E1,gunnels,1
Whidbey,Clinton Ferry Dock,8/26/16,,b.4,noprey,1
Whidbey,Double Bluff South,8/3/16,,b.1,noprey,1
Whidbey,Double Bluff South,8/3/16,,b.1,sculpin,1
Whidbey,Double Bluff South,8/3/16,,b.1,other,1
Whidbey,Double Bluff South,8/27/16,,b.1,other,1
Whidbey,Bush Point Dock,8/26/16,,b.1,noprey,2
Whidbey,Harrington North,8/24/16,,b.RM,other,2
Whidbey,Harrington North,8/24/16,,b.4,sculpin,1
Whidbey,Rolling Hills #3,8/19/16,,b.50,gunnels,1
Whidbey,Rolling Hills #3,8/19/16,,b.50,other,1
Whidbey,Ledgewood,9/26/16,,b.12,sculpin,1
Whidbey,Langley Marina,7/11/17,,b.1,gunnels,2
Whidbey,Langley Marina,7/11/17,,b.2,noprey,1
Whidbey,Langley Marina,7/18/17,,b.1,sculpin,2
South Sound,Ketron SE,6/2/17,,b.1,noprey,1
South Sound,Ketron SE,6/2/17,,b.2,noprey,1
South Sound,Mill Bight B,6/5/17,,b.1,noprey,1
South Sound,Burfoot Park,6/6/17,,b.1,noprey,1
South Sound,Ketron SE,6/7/17,,b.1,noprey,1
South Sound,Ketron SW,6/7/17,,b.1,noprey,1
South Sound,Walnut Rd C,6/8/17,,b.1,noprey,1
South Sound,Young's Cove D,6/6/17,,b.1,noprey,2
South Sound,Young's Cove C,6/6/17,,b.1,noprey,4
South Sound,Butterball Cove South A,6/10/17,,b.1,noprey,1
South Sound,Burfoot Park,6/13/17,,b.2,gunnels,1
South Sound,Young's Cove C,6/13/17,,b.1,noprey,1
South Sound,Briscoe Pt,6/11/17,,b.1,noprey,2
South Sound,Briscoe Pt,6/11/17,,b.2,noprey,2
South Sound,Briscoe Pt,6/11/17,,b.3,noprey,3
South Sound,Ketron SE,6/14/17,,b.3,noprey,1
South Sound,Ketron SE,6/14/17,,b.1,noprey,1
South Sound,Ketron SW,6/14/17,,b.1,noprey,2
South Sound,Ketron SW,6/14/17,,b.2,noprey,1
South Sound,Young's Cove E,6/16/17,,b.2,gunnels,1
South Sound,Flapjack,6/9/17,,b.3,noprey,1
South Sound,Young's Cove F,6/9/17,,b.1,noprey,1
South Sound,Mill Bight B,6/19/17,,b.2,noprey,1
South Sound,Burfoot Park,6/20/17,,b.3,gunnels,1
South Sound,Burfoot Park,6/20/17,,b.2,noprey,1
South Sound,Burfoot Park,6/20/17,,b.2,gunnels,2
South Sound,Burfoot Park,6/20/17,,b.1,noprey,1
South Sound,Burfoot Park,6/20/17,,b.4,noprey,1
South Sound,Young's Cove D,6/20/17,,b.2,noprey,1
South Sound,Briscoe Pt,6/18/17,,b.4,noprey,1
South Sound,Briscoe Pt,6/18/17,,b.5,noprey,2
South Sound,Young's Cove E,6/23/17,,b.2,gunnels,1
South Sound,Young's Cove E,6/23/17,,b.1,gunnels,1
South Sound,Flapjack,6/23/17,,b.1,gunnels,2
South Sound,Flapjack,6/23/17,,b.4,noprey,1
South Sound,Briscoe Pt,6/24/17,,b.6,noprey,2
South Sound,Briscoe Pt,6/24/17,,b.7,noprey,2
South Sound,Briscoe Pt,6/24/17,,b.5,noprey,2
South Sound,Briscoe Pt,6/24/17,,b.4,noprey,2
South Sound,Briscoe Pt,6/24/17,,b.3,noprey,1
South Sound,Ketron SE,6/28/17,,b.3,noprey,1
South Sound,Butterball North,6/7/17,,b.A,noprey,1
South Sound,Butterball North,6/14/17,,b.A,noprey,1
South Sound,Young's Cove E,6/30/17,,b.1,noprey,1
South Sound,Young's Cove E,6/30/17,,b.1,gunnels,1
South Sound,Young's Cove E,6/30/17,,b.2,gunnels,2
South Sound,Burfoot Park,6/27/17,,b.4,noprey,5
South Sound,Burfoot Park,6/27/17,,b.3,noprey,1
South Sound,Burfoot Park,6/27/17,,b.3,gunnels,1
South Sound,Burfoot Park,6/27/17,,b.1,noprey,2
South Sound,Burfoot Park,6/27/17,,b.2,noprey,1
South Sound,Burfoot Park,6/27/17,,b.2,sculpin,1
South Sound,Burfoot Park,6/27/17,,b.2,other,1
South Sound,Butterball Cove South A,7/1/17,,b.1,noprey,1
South Sound,Young's Cove C,7/4/17,,b.1,noprey,4
South Sound,Burfoot Park,7/5/17,,b.1,gunnels,1
South Sound,Burfoot Park,7/5/17,,b.3,gunnels,1
South Sound,Lyle Point,6/22/17,,b.2,noprey,2
South Sound,Higgins Cove,6/21/17,,b.1,noprey,1
South Sound,Lyle Point,6/18/17,,b.1,noprey,1
South Sound,Ketron SE,7/5/17,,b.3,sculpin,1
South Sound,Ketron SE,7/5/17,,b.3,gunnels,1
South Sound,Young's Cove E,7/7/17,,b.1,sculpin,1
South Sound,Young's Cove E,7/7/17,,b.1,gunnels,3
South Sound,Young's Cove E,7/7/17,,b.2,gunnels,2
South Sound,Walnut Rd C,7/7/17,,b.1,gunnels,2
South Sound,Mill Bight A,7/7/17,,b.1,other,1
South Sound,Briscoe Pt,7/2/17,,b.4,noprey,1
South Sound,Briscoe Pt,7/2/17,,b.5,noprey,1
South Sound,Briscoe Pt,7/2/17,,b.8,noprey,1
South Sound,Briscoe Pt,7/2/17,,b.9,noprey,1
South Sound,Briscoe Pt,7/2/17,,b.10,sculpin,1
South Sound,Briscoe Pt,7/2/17,,b.10,other,1
South Sound,Butterball Cove South A,7/8/17,,b.1,noprey,1
South Sound,Butterball Cove South A,7/8/17,,b.1,gunnels,1
South Sound,Butterball Cove South A,7/8/17,,b.2,noprey,1
South Sound,Butterball Cove South A,7/8/17,,b.2,gunnels,2
South Sound,Mill Bight B,7/7/17,,b.1,noprey,1
South Sound,Flapjack,6/30/17,,b.1,noprey,1
South Sound,Flapjack,6/30/17,,b.1,sculpin,1
South Sound,Flapjack,6/30/17,,b.3,noprey,2
South Sound,Flapjack,7/8/17,,b.1,gunnels,1
South Sound,Young's Cove B,6/29/17,,b.1,noprey,1
South Sound,Burfoot Park,7/11/17,,b.1,noprey,1
South Sound,Burfoot Park,7/11/17,,b.1,sculpin,1
South Sound,Burfoot Park,7/11/17,,b.2,noprey,1
South Sound,Burfoot Park,7/11/17,,b.2,sculpin,1
South Sound,Burfoot Park,7/11/17,,b.2,gunnels,1
South Sound,Burfoot Park,7/11/17,,b.3,sculpin,1
South Sound,Burfoot Park,7/11/17,,b.3,gunnels,2
South Sound,Burfoot Park,7/11/17,,b.5,noprey,1
South Sound,Burfoot Park,7/11/17,,b.5,gunnels,1
South Sound,Briscoe Pt,7/9/17,,b.3,noprey,2
South Sound,Briscoe Pt,7/9/17,,b.3,sculpin,1
South Sound,Briscoe Pt,7/9/17,,b.4,noprey,5
South Sound,Briscoe Pt,7/9/17,,b.5,noprey,10
South Sound,Briscoe Pt,7/9/17,,b.6,noprey,1
South Sound,Briscoe Pt,7/9/17,,b.9,noprey,4
South Sound,Briscoe Pt,7/9/17,,b.9,sculpin,1
South Sound,Briscoe Pt,7/9/17,,b.9,gunnels,1
South Sound,Briscoe Pt,7/9/17,,b.10,noprey,1
South Sound,Totten@Legacy,7/6/17,,b.fb,gunnels,1
South Sound,Butterball North,7/12/17,,b.A,noprey,1
South Sound,Ketron SE,7/12/17,,b.3,sculpin,2
South Sound,Ketron SW,7/12/17,,b.1,noprey,1
South Sound,Ketron SW,7/12/17,,b.2,noprey,2
South Sound,Ketron SW,7/12/17,,b.3,noprey,2
South Sound,Ketron SW,7/12/17,,b.4,gunnels,1
South Sound,Ketron SW,7/12/17,,b.5,noprey,2
South Sound,Ketron SW,7/12/17,,b.6,noprey,3
South Sound,Butterball Cove South A,7/15/17,,b.2,noprey,1
South Sound,Butterball Cove South A,7/15/17,,b.2,sculpin,1
South Sound,Mill Bight A,7/15/17,,b.1,gunnels,1
South Sound,Andy's Marine Park West,7/11/17,,b.1,gunnels,2
South Sound,Andy's Marine Park West,7/4/17,,b.1,noprey,2
South Sound,Walnut Rd A,6/29/17,,b.2,noprey,1
South Sound,Young's Cove E,7/14/17,,b.1,sculpin,1
South Sound,Young's Cove E,7/14/17,,b.2,noprey,1
South Sound,Young's Cove E,7/14/17,,b.2,gunnels,2
South Sound,Young's Cove E,7/16/17,,b.1,gunnels,4
South Sound,Young's Cove E,7/16/17,,b.2,gunnels,5
South Sound,Walnut Rd A,7/17/17,,b.1,gunnels,2
South Sound,Young's Cove C,7/14/17,,b.1,gunnels,2
South Sound,Young's Cove D,7/14/17,,b.2,noprey,2
South Sound,Burfoot Park,7/18/17,,b.1,sculpin,1
South Sound,Young's Cove C,7/18/17,,b.1,noprey,1
South Sound,Young's Cove A,7/14/17,,b.3,sculpin,1
South Sound,Young's Cove A,7/14/17,,b.5,sculpin,1
South Sound,Young's Cove A,7/14/17,,b.5,gunnels,3
South Sound,Flapjack,7/14/17,,b.2,gunnels,1
South Sound,Flapjack,7/14/17,,b.1,sculpin,1
South Sound,Mill Bight A,7/21/17,,b.1,gunnels,3
South Sound,Young's Cove A,7/21/17,,b.3,sculpin,1
South Sound,Young's Cove A,7/21/17,,b.3,gunnels,1
South Sound,Young's Cove A,7/21/17,,b.5,gunnels,2
South Sound,Burfoot- Extended,7/22/17,,b.5,noprey,6
South Sound,Burfoot- Extended,7/22/17,,b.1,noprey,1
South Sound,Burfoot- Extended,7/22/17,,b.1,sculpin,3
South Sound,Burfoot- Extended,7/22/17,,b.1,gunnels,7
South Sound,Burfoot- Extended,7/22/17,,b.1,other,2
South Sound,Burfoot- Extended,7/22/17,,b.3,noprey,2
South Sound,Burfoot- Extended,7/22/17,,b.3,sculpin,3
South Sound,Burfoot- Extended,7/22/17,,b.3,other,2
South Sound,Burfoot- Extended,7/22/17,,b.2,noprey,2
South Sound,Butterball Cove South A,7/22/17,,b.1,gunnels,3
South Sound,Butterball Cove South A,7/22/17,,b.3,gunnels,2
South Sound,Andy's Marine Park West,7/18/17,,b.1,gunnels,1
South Sound,Totten@Legacy,7/24/17,,b.fb,gunnels,1
South Sound,Totten@Legacy,7/24/17,,b.2,sculpin,1
South Sound,Beachcrest,7/24/17,,b.1,gunnels,1
South Sound,Burfoot Park,7/25/17,,b.1,noprey,1
South Sound,Burfoot Park,7/25/17,,b.1,sculpin,1
South Sound,Walnut Rd A,7/24/17,,b.1,sculpin,1
South Sound,Walnut Rd A,7/24/17,,b.1,gunnels,1
South Sound,Andy's Marine Park West,7/25/17,,b.1,noprey,1
South Sound,Andy's Marine Park West,7/25/17,,b.1,sculpin,1
South Sound,Flapjack,7/28/17,,b.2,noprey,1
South Sound,Totten@Legacy,7/28/17,,b.fb,gunnels,1
South Sound,Briscoe Pt,7/16/17,,b.4,sculpin,1
South Sound,Briscoe Pt,7/16/17,,b.3,sculpin,1
South Sound,Briscoe Pt,7/16/17,,b.5,noprey,1
South Sound,Briscoe Pt,7/22/17,,b.3,noprey,2
South Sound,Briscoe Pt,7/22/17,,b.4,noprey,2
South Sound,Briscoe Pt,7/22/17,,b.5,noprey,4
South Sound,Briscoe Pt,7/22/17,,b.7,noprey,1
South Sound,Briscoe Pt,7/22/17,,b.9,noprey,2
South Sound,Briscoe Pt,7/22/17,,b.10,sculpin,1
South Sound,Mill Bight B,7/29/17,,b.1,gunnels,7
South Sound,Mill Bight B,7/29/17,,b.2,gunnels,1
South Sound,Mill Bight B,7/29/17,,b.2,other,2
South Sound,Walnut Rd B,7/28/17,,b.3,gunnels,1
South Sound,Butterball Cove South A,7/29/17,,b.4,gunnels,1
South Sound,Butterball Cove South A,7/29/17,,b.1,sculpin,1
South Sound,Butterball Cove South A,7/29/17,,b.1,gunnels,3
South Sound,Butterball Cove South A,7/29/17,,b.2,gunnels,6
South Sound,Butterball Cove South A,7/29/17,,b.3,noprey,1
South Sound,Butterball Cove South A,7/29/17,,b.3,gunnels,1
South Sound,Butterball Cove South A,7/29/17,,b.3,other,1
South Sound,Zangle Cove A,7/31/17,,b.1,gunnels,1
South Sound,Young's Cove C,7/28/17,,b.1,other,1
South Sound,Young's Cove C,8/1/17,,b.1,noprey,2
South Sound,Young's Cove C,8/1/17,,b.1,gunnels,2
South Sound,Walnut Rd A,7/10/17,,b.2,noprey,1
South Sound,Walnut Rd A,7/10/17,,b.2,gunnels,1
South Sound,Walnut Rd A,7/10/17,,b.3,noprey,1
South Sound,Walnut Rd A,7/10/17,,b.3,gunnels,1
South Sound,Walnut Rd A,7/3/17,,b.2,noprey,1
South Sound,Lyle Point,7/15/17,,b.3,noprey,1
South Sound,Lyle Point,7/15/17,,b.1,sculpin,1
South Sound,Lyle Point,7/15/17,,b.2,gunnels,1
South Sound,Butterball North,8/2/17,,b.A,gunnels,1
South Sound,Lyle Point,7/20/17,,b.2,sculpin,2
South Sound,Lyle Point,7/20/17,,b.2,gunnels,1
South Sound,Lyle Point,7/20/17,,b.4,sculpin,1
South Sound,Beachcrest,8/2/17,,b.1,gunnels,3
South Sound,Young's Cove A,7/28/17,,b.3,gunnels,2
South Sound,Mill Bight B,8/4/17,,b.1,gunnels,8
South Sound,Mill Bight B,8/4/17,,b.2,gunnels,1
South Sound,Totten@Legacy,8/4/17,,b.fb,gunnels,2
South Sound,Walnut Rd A,7/31/17,,b.2,gunnels,1
South Sound,Butterball Cove South A,8/5/17,,b.2,gunnels,1
South Sound,Butterball Cove South A,8/5/17,,b.4,sculpin,1
South Sound,Butterball Cove South A,8/5/17,,b.4,gunnels,2
South Sound,Briscoe Pt,7/29/17,,b.10,noprey,2
South Sound,Briscoe Pt,7/29/17,,b.5,noprey,3
South Sound,Briscoe Pt,7/29/17,,b.3,noprey,2
South Sound,Briscoe Pt,7/29/17,,b.4,noprey,1
South Sound,Briscoe Pt,7/29/17,,b.7,noprey,1
South Sound,Walnut Rd A,8/7/17,,b.2,gunnels,1
South Sound,Mill Bight A,7/28/17,,b.1,gunnels,4
South Sound,Butterball North,8/10/17,,b.A,gunnels,2
South Sound,Butterball North,8/10/17,,b.A,other,2
South Sound,Beachcrest,8/9/17,,b.1,gunnels,4
South Sound,Ketron SE,7/17/17,,b.3,sculpin,1
South Sound,Ketron SW,7/17/17,,b.3,sculpin,1
South Sound,Briscoe Pt,8/6/17,,b.10,noprey,6
South Sound,Mill Bight B,8/13/17,,b.2,gunnels,7
South Sound,Mill Bight A,8/4/17,,b.1,gunnels,1
South Sound,Butterball Cove South A,8/12/17,,b.2,noprey,1
South Sound,Butterball Cove South A,8/12/17,,b.2,gunnels,2
South Sound,Butterball Cove South A,8/12/17,,b.2,other,1
South Sound,Butterball Cove South A,8/12/17,,b.1,gunnels,2
South Sound,Butterball Cove South A,8/12/17,,b.3,other,1
South Sound,Butterball Cove South A,8/12/17,,b.4,noprey,1
South Sound,Butterball Cove South A,8/12/17,,b.4,sculpin,1
South Sound,Butterball Cove South A,8/12/17,,b.4,gunnels,1
South Sound,Mill Bight B Extended,8/13/17,,b.2,sculpin,1
South Sound,Mill Bight B Extended,8/13/17,,b.2,gunnels,10
South Sound,Totten @Elizan A Tower,7/26/17,,b.tower,gunnels,2
South Sound,Butterball North,8/14/17,,b.C,sculpin,1
South Sound,Butterball North,8/14/17,,b.C,gunnels,2
South Sound,Butterball North,8/16/17,,b.A,gunnels,1
South Sound,Zangle Cove A,8/18/17,,b.1,sculpin,1
South Sound,Zangle Cove A,8/20/17,,b.1,sculpin,2
South Sound,Butterball North,8/23/17,,b.A,gunnels,6
South Sound,Gull Harbor,6/13/17,,b.1,gunnels,1
South Sound,Gull Harbor,6/13/17,,b.1,other,1
South Sound,Gull Harbor,6/29/17,,b.6,noprey,1
South Sound,Gull Harbor,6/29/17,,b.1,noprey,1
South Sound,Gull Harbor,6/29/17,,b.1,gunnels,2
South Sound,Zangle Cove A,8/30/17,,b.1,sculpin,1
South Sound,Jarrell Cove State Park,6/12/17,,b.1,noprey,2
South Sound,Jarrell Cove State Park,6/12/17,,b.2,noprey,1
South Sound,Jarrell Cove State Park,6/12/17,,b.3,noprey,1
South Sound,Jarrell Cove State Park,6/12/17,,b.4,noprey,1
South Sound,Jarrell Cove State Park,6/20/17,,b.2,noprey,1
South Sound,Butterball North,8/30/17,,b.A,gunnels,1
South Sound,Gull Harbor,8/6/17,,b.8,gunnels,3
South Sound,Gull Harbor,8/6/17,,b.1,noprey,1
South Sound,Butterball North,9/6/17,,b.A,gunnels,3
South Sound,Flapjack,6/16/17,,b.1,noprey,1
South Sound,Butterball North,9/14/17,,b.A,gunnels,1
South Sound,Andy's Marine Park South,6/24/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,7/1/17,,b.2,noprey,1
South Sound,Andy's Marine Park South,7/1/17,,b.2,gunnels,1
South Sound,Andy's Marine Park South,7/1/17,,b.3,noprey,1
South Sound,Andy's Marine Park South,7/8/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,7/8/17,,b.1,gunnels,1
South Sound,Andy's Marine Park South,7/8/17,,b.3,noprey,1
South Sound,Andy's Marine Park South,7/8/17,,b.3,gunnels,1
South Sound,Andy's Marine Park South,7/15/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,7/15/17,,b.1,sculpin,1
South Sound,Andy's Marine Park South,7/15/17,,b.2,noprey,1
South Sound,Andy's Marine Park South,7/15/17,,b.2,gunnels,1
South Sound,Andy's Marine Park South,7/22/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,7/22/17,,b.1,gunnels,1
South Sound,Andy's Marine Park South,7/22/17,,b.3,noprey,1
South Sound,Andy's Marine Park South,7/22/17,,b.3,sculpin,1
South Sound,Andy's Marine Park South,7/22/17,,b.3,gunnels,1
South Sound,Andy's Marine Park South,7/29/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,7/29/17,,b.1,sculpin,1
South Sound,Andy's Marine Park South,7/29/17,,b.1,gunnels,1
South Sound,Andy's Marine Park South,7/29/17,,b.3,noprey,1
South Sound,Andy's Marine Park South,7/29/17,,b.3,sculpin,1
South Sound,Andy's Marine Park South,8/5/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,8/5/17,,b.1,sculpin,1
South Sound,Andy's Marine Park South,8/12/17,,b.1,noprey,1
South Sound,Andy's Marine Park South,8/12/17,,b.1,sculpin,1
South Sound,Andy's Marine Park South,8/12/17,,b.3,noprey,1
South Sound,Andy's Marine Park South,8/12/17,,b.3,gunnels,1
South Sound,Andy's Marine Park South,8/19/17,,b.2,noprey,1
South Sound,Andy's Marine Park South,8/19/17,,b.3,noprey,1
South Sound,Sandy Pt,6/23/17,,b.1,noprey,1
South Sound,Sandy Pt,6/23/17,,b.1,sculpin,1
South Sound,Sandy Pt,6/23/17,,b.1,gunnels,1
South Sound,Sandy Pt,6/23/17,,b.3,noprey,1
South Sound,Sandy Pt,6/30/17,,b.1,noprey,1
South Sound,Sandy Pt,6/30/17,,b.1,sculpin,1
South Sound,Sandy Pt,6/30/17,,b.1,gunnels,1
South Sound,Sandy Pt,6/30/17,,b.2,noprey,1
South Sound,Sandy Pt,6/30/17,,b.2,sculpin,1
South Sound,Sandy Pt,7/7/17,,b.1,noprey,1
South Sound,Sandy Pt,7/7/17,,b.1,gunnels,1
South Sound,Sandy Pt,7/7/17,,b.2,noprey,1
South Sound,Sandy Pt,7/7/17,,b.2,sculpin,1
South Sound,Sandy Pt,7/7/17,,b.3,noprey,1
South Sound,Sandy Pt,7/7/17,,b.3,sculpin,1
South Sound,Sandy Pt,7/14/17,,b.1,noprey,1
South Sound,Sandy Pt,7/14/17,,b.1,sculpin,1
South Sound,Sandy Pt,7/14/17,,b.2,noprey,1
South Sound,Sandy Pt,7/14/17,,b.2,gunnels,1
South Sound,Sandy Pt,7/21/17,,b.1,noprey,1
South Sound,Sandy Pt,7/21/17,,b.1,sculpin,1
South Sound,Sandy Pt,7/21/17,,b.2,noprey,1
South Sound,Sandy Pt,7/21/17,,b.2,sculpin,1
South Sound,Sandy Pt,7/28/17,,b.1,noprey,1
South Sound,Sandy Pt,7/28/17,,b.1,gunnels,1
South Sound,Sandy Pt,7/28/17,,b.2,noprey,1
South Sound,Sandy Pt,7/28/17,,b.2,gunnels,1
South Sound,Sandy Pt,7/28/17,,b.3,noprey,1
South Sound,Sandy Pt,7/28/17,,b.3,sculpin,1
South Sound,Sandy Pt,8/4/17,,b.1,noprey,1
South Sound,Sandy Pt,8/11/17,,b.2,noprey,1
South Sound,Sandy Pt,8/11/17,,b.2,sculpin,1
South Sound,Butterball Cove South A,6/11/16,,b.1,noprey,1
South Sound,Briscoe Pt,6/11/16,,b.1,sculpin,1
South Sound,Big Fish Trap,6/12/16,,b.1,noprey,1
South Sound,Burfoot Park,6/14/16,,b.1,noprey,1
South Sound,Burfoot Park,6/14/16,,b.2,noprey,2
South Sound,Young's Cove C,6/17/16,,b.1,sculpin,1
South Sound,Young's Cove A,6/17/16,,b.1,noprey,2
South Sound,Zangle Cove A,6/16/16,,b.1,sculpin,1
South Sound,Zangle Cove A,6/16/16,,b.1,gunnels,1
South Sound,Briscoe Pt,6/18/16,,b.1,noprey,1
South Sound,Briscoe Pt,6/18/16,,b.1,gunnels,3
South Sound,Briscoe Pt,6/18/16,,b.2,noprey,2
South Sound,Briscoe Pt,6/18/16,,b.2,sculpin,1
South Sound,Briscoe Pt,6/18/16,,b.3,noprey,2
South Sound,Briscoe Pt,6/18/16,,b.4,noprey,2
South Sound,Cole Pt,6/15/16,,b.1,noprey,3
South Sound,Cole Pt,6/15/16,,b.1,gunnels,2
South Sound,Burfoot Park,6/21/16,,b.1,noprey,1
South Sound,Burfoot Park,6/21/16,,b.3,sculpin,1
South Sound,Burfoot Park,6/28/16,,b.1,gunnels,2
South Sound,Burfoot Park,6/28/16,,b.2,gunnels,2
South Sound,Burfoot Park,6/28/16,,b.3,sculpin,2
South Sound,Burfoot Park,6/28/16,,b.3,gunnels,2
South Sound,Totten@Legacy,6/28/16,,b.1,sculpin,1
South Sound,Totten@Elizan C,6/10/16,,b.1,sculpin,1
South Sound,Totten@Elizan C,6/14/16,,b.1,sculpin,1
South Sound,Zangle Cove A,6/28/16,,b.1,sculpin,1
South Sound,Zangle Cove A,7/1/16,,b.1,other,1
South Sound,Flapjack,7/1/16,,b.1,gunnels,1
South Sound,Burfoot Park,7/5/16,,b.1,noprey,3
South Sound,Burfoot Park,7/5/16,,b.1,sculpin,1
South Sound,Burfoot Park,7/5/16,,b.2,noprey,1
South Sound,Burfoot Park,7/5/16,,b.2,sculpin,1
South Sound,Burfoot Park,7/5/16,,b.3,sculpin,1
South Sound,Butterball Cove South A,6/25/16,,b.2,gunnels,1
South Sound,Butterball Cove South A,7/9/16,,b.1,noprey,2
South Sound,Butterball Cove South A,7/9/16,,b.1,gunnels,1
South Sound,Butterball Cove South A,7/9/16,,b.4,noprey,2
South Sound,Butterball Cove South A,7/9/16,,b.4,gunnels,2
South Sound,Butterball Cove South A,7/9/16,,b.4,other,1
South Sound,Butterball Cove South A,7/9/16,,b.5,noprey,2
South Sound,Butterball Cove South A,7/9/16,,b.6,noprey,3
South Sound,Butterball Cove South A,7/9/16,,b.2,noprey,1
South Sound,Totten@Legacy,7/9/16,,b.1,sculpin,1
South Sound,Briscoe Pt,7/9/16,,b.2,sculpin,4
South Sound,Briscoe Pt,7/9/16,,b.6,noprey,2
South Sound,Briscoe Pt,7/9/16,,b.4,noprey,1
South Sound,Briscoe Pt,7/9/16,,b.4,sculpin,1
South Sound,Briscoe Pt,7/9/16,,b.7,noprey,1
South Sound,Walnut Rd C,7/11/16,,b.1,noprey,1
South Sound,Walnut Rd C,7/11/16,,b.1,gunnels,2
South Sound,Burfoot Park,7/12/16,,b.2,sculpin,1
South Sound,Mill Bight B,7/12/16,,b.1,noprey,1
South Sound,Mill Bight B,7/12/16,,b.2,noprey,1
South Sound,Totten@Elizan C,6/28/16,,b.1,other,1
South Sound,Big Fish Trap,7/12/16,,b.,noprey,1
South Sound,Flapjack,7/8/16,,b.FB,sculpin,1
South Sound,Mill Bight A,6/28/16,,b.VB,noprey,2
