"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data"
"Crescent Harbor","2008",2008-07-14,12,"5",9,0,0,1,0,0,1,29,8,""
"Crescent Harbor","2008",2008-07-19,8,"3",9,0,0,1,0,0,1,29,8,""
"Crescent Harbor","2008",2008-07-19,8,"8",9,0,0,1,0,0,1,29,8,""
"Crescent Harbor","2008",2008-07-30,10,"3",9,0,0,0,1,0,1,31,10,""
"Crescent Harbor","2008",2008-07-30,10,"2",9,0,0,0,1,0,1,31,10,""
"Crescent Harbor","2008",2008-08-06,12,NA,0,0,NA,NA,NA,NA,NA,32,11,""
"Crescent Harbor","2009",2009-06-29,10,"1",1,0,0,1,1,1,3,27,6,""
"Crescent Harbor","2009",2009-07-06,5,"2",2,0,1,0,0,0,0,28,7,""
"Crescent Harbor","2009",2009-07-14,18,NA,2,0,NA,NA,NA,NA,NA,29,8,""
"Crescent Harbor","2009",2009-07-20,10,"3",3,0,0,0,1,0,1,30,9,""
"Crescent Harbor","2009",2009-07-27,15,"2",3,0,0,2,1,0,3,31,10,""
"Crescent Harbor","2009",2009-08-03,7,"3",3,0,0,1,0,0,1,32,11,""
"Crescent Harbor","2009",2009-08-10,6,NA,3,0,NA,NA,NA,NA,NA,33,12,""
"Crescent Harbor","2009",2009-08-17,9,NA,3,0,NA,NA,NA,NA,NA,34,13,""
"Crescent Harbor","2011",2011-06-29,15,NA,0,0,NA,NA,NA,NA,NA,26,5,""
"Crescent Harbor","2011",2011-07-05,12,NA,0,0,NA,NA,NA,NA,NA,27,6,""
"Crescent Harbor","2011",2011-07-12,4,NA,0,0,NA,NA,NA,NA,NA,28,7,""
"Double Bluff North","2008",2008-06-26,66,"7",7,0,1,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-06-26,66,"6",7,0,1,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-06-26,66,"3",7,0,2,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-06-26,66,"1",7,0,2,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-06-26,66,"5",7,0,1,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-06-26,66,"2",7,0,1,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-06-26,66,"4",7,0,1,0,0,0,0,26,5,""
"Double Bluff North","2008",2008-07-03,25,"2",10,0,1,0,0,0,0,27,6,""
"Double Bluff North","2008",2008-07-03,25,"7",10,0,1,0,0,0,0,27,6,""
"Double Bluff North","2008",2008-07-03,25,"8",10,0,0,0,0,1,1,27,6,""
"Double Bluff North","2008",2008-07-03,25,"9",10,0,3,0,0,1,1,27,6,""
"Double Bluff North","2008",2008-07-03,25,"10",10,0,0,0,0,1,1,27,6,""
"Double Bluff North","2008",2008-07-03,25,"4",10,0,1,0,0,0,0,27,6,""
"Double Bluff North","2008",2008-07-10,101,"2",19,0,1,0,0,1,1,28,7,""
"Double Bluff North","2008",2008-07-10,101,"19",19,0,0,0,0,1,1,28,7,""
"Double Bluff North","2008",2008-07-10,101,"18",19,0,3,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"7",19,0,1,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"3",19,0,2,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"4",19,0,1,0,0,1,1,28,7,""
"Double Bluff North","2008",2008-07-10,101,"9",19,0,0,1,0,0,1,28,7,""
"Double Bluff North","2008",2008-07-10,101,"16",19,0,3,1,0,0,1,28,7,""
"Double Bluff North","2008",2008-07-10,101,"8",19,0,0,0,1,0,1,28,7,""
"Double Bluff North","2008",2008-07-10,101,"12",19,0,1,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"13",19,0,1,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"11",19,0,1,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"14",19,0,1,0,0,0,0,28,7,""
"Double Bluff North","2008",2008-07-10,101,"15",19,0,1,1,0,0,1,28,7,""
"Double Bluff North","2008",2008-07-18,67,"17",21,0,0,1,0,0,1,29,8,""
"Double Bluff North","2008",2008-07-18,67,"21",21,0,1,1,0,0,1,29,8,""
"Double Bluff North","2008",2008-07-18,67,"2",21,0,1,0,0,0,0,29,8,""
"Double Bluff North","2008",2008-07-18,67,"3",21,0,1,0,0,0,0,29,8,""
"Double Bluff North","2008",2008-07-18,67,"16",21,0,0,1,0,0,1,29,8,""
"Double Bluff North","2008",2008-07-18,67,"20",21,0,1,0,0,0,0,29,8,""
"Double Bluff North","2008",2008-07-24,95,"3",24,0,1,0,0,0,0,30,9,""
"Double Bluff North","2008",2008-07-24,95,"22",24,0,1,0,0,0,0,30,9,""
"Double Bluff North","2008",2008-07-24,95,"21",24,0,0,1,0,0,1,30,9,""
"Double Bluff North","2008",2008-07-24,95,"19",24,0,0,1,0,0,1,30,9,""
"Double Bluff North","2008",2008-07-24,95,"24",24,0,0,1,1,0,2,30,9,""
"Double Bluff North","2008",2008-07-24,95,"9",24,0,0,1,0,1,2,30,9,""
"Double Bluff North","2008",2008-07-24,95,"23",24,0,0,1,0,0,1,30,9,""
"Double Bluff North","2008",2008-07-24,95,"15",24,0,3,0,0,0,0,30,9,""
"Double Bluff North","2008",2008-07-24,95,"20",24,0,1,0,1,0,1,30,9,""
"Double Bluff North","2008",2008-07-24,95,"18",24,0,0,1,1,0,2,30,9,""
"Double Bluff North","2008",2008-07-24,95,"16",24,0,2,0,0,0,0,30,9,""
"Double Bluff North","2008",2008-07-24,95,"4",24,0,3,0,0,1,1,30,9,""
"Double Bluff North","2008",2008-07-30,84,"18",25,0,0,0,2,0,2,31,10,""
"Double Bluff North","2008",2008-07-30,84,"21",25,0,0,0,1,0,1,31,10,""
"Double Bluff North","2008",2008-07-30,84,"25",25,0,0,0,1,0,1,31,10,""
"Double Bluff North","2008",2008-07-30,84,"1",25,0,1,1,0,0,1,31,10,""
"Double Bluff North","2008",2008-07-30,84,"9",25,0,0,0,1,0,1,31,10,""
"Double Bluff North","2008",2008-07-30,84,"16",25,0,0,0,1,0,1,31,10,""
"Double Bluff North","2008",2008-08-07,93,"20",25,0,0,0,1,0,1,32,11,""
"Double Bluff North","2008",2008-08-07,93,"4",25,0,0,0,2,0,2,32,11,""
"Double Bluff North","2008",2008-08-07,93,"3",25,0,1,0,0,0,0,32,11,""
"Double Bluff North","2008",2008-08-15,24,"23",27,0,0,1,0,0,1,33,12,""
"Double Bluff North","2008",2008-08-15,24,"27",27,0,0,1,0,0,1,33,12,""
"Double Bluff North","2008",2008-08-15,24,"26",27,0,0,1,0,0,1,33,12,""
"Double Bluff North","2009",2009-06-30,72,"B8",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D2",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B1",23,0,0,0,0,1,1,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D1",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B10",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B6",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"A1",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"C2",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D6",23,0,2,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D3",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B2",23,0,2,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"A2",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B9",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D7",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B5",23,0,4,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"C1",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D4",23,0,2,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D5",23,0,3,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B4",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D8",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"D9",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-06-30,72,"B3",23,0,1,0,0,0,0,27,6,""
"Double Bluff North","2009",2009-07-07,93,"D9",27,0,3,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-07,93,"D11",27,0,2,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-07,93,"B5",27,0,1,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-07,93,"C4",27,0,0,1,0,0,1,28,7,""
"Double Bluff North","2009",2009-07-07,93,"D4",27,0,1,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-07,93,"D2",27,0,0,2,0,0,2,28,7,""
"Double Bluff North","2009",2009-07-07,93,"C3",27,0,1,1,0,0,1,28,7,""
"Double Bluff North","2009",2009-07-07,93,"D10",27,0,2,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-07,93,"B4",27,0,3,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-07,93,"D5",27,0,1,1,1,0,2,28,7,""
"Double Bluff North","2009",2009-07-07,93,"A2",27,0,1,0,0,0,0,28,7,""
"Double Bluff North","2009",2009-07-14,117,"D9",33,0,4,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"D12",33,0,1,1,0,0,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"A2",33,0,1,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"D5",33,0,5,1,1,0,2,29,8,""
"Double Bluff North","2009",2009-07-14,117,"B9",33,0,1,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"D10",33,0,3,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"C5",33,0,0,1,0,0,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"B1",33,0,2,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"D4",33,0,3,0,0,1,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"D13",33,0,1,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"B5",33,0,3,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"B4",33,0,2,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"C4",33,0,0,1,0,0,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"B11",33,0,2,1,0,0,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"D2",33,0,0,0,1,0,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"A3",33,0,2,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"B3",33,0,2,0,0,0,0,29,8,""
"Double Bluff North","2009",2009-07-14,117,"C2",33,0,0,1,0,0,1,29,8,""
"Double Bluff North","2009",2009-07-14,117,"C3",33,0,0,1,0,0,1,29,8,""
"Double Bluff North","2009",2009-07-20,65,"D2",36,0,0,1,1,0,2,30,9,""
"Double Bluff North","2009",2009-07-20,65,"D11",36,0,0,0,1,0,1,30,9,""
"Double Bluff North","2009",2009-07-20,65,"D15",36,0,1,1,0,0,1,30,9,""
"Double Bluff North","2009",2009-07-20,65,"D13",36,0,0,1,0,0,1,30,9,""
"Double Bluff North","2009",2009-07-20,65,"B11",36,0,0,1,0,0,1,30,9,""
"Double Bluff North","2009",2009-07-20,65,"B1",36,0,0,1,0,1,2,30,9,""
"Double Bluff North","2009",2009-07-20,65,"A4",36,0,0,1,0,0,1,30,9,""
"Double Bluff North","2009",2009-07-20,65,"D14",36,0,0,1,0,0,1,30,9,""
"Double Bluff North","2009",2009-07-20,65,"D12",36,0,0,1,0,0,1,30,9,""
"Double Bluff North","2009",2009-07-30,110,"D13",37,0,0,3,0,0,3,31,10,""
"Double Bluff North","2009",2009-07-30,110,"C6",37,0,4,0,0,0,0,31,10,""
"Double Bluff North","2009",2009-07-30,110,"D12",37,0,0,3,1,0,4,31,10,""
"Double Bluff North","2009",2009-07-30,110,"D5",37,0,4,0,0,0,0,31,10,""
"Double Bluff North","2009",2009-07-30,110,"A2",37,0,2,0,0,0,0,31,10,""
"Double Bluff North","2009",2009-07-30,110,"D2",37,0,1,1,0,0,1,31,10,""
"Double Bluff North","2009",2009-08-05,56,"D11",37,0,1,0,1,0,1,32,11,""
"Double Bluff North","2009",2009-08-05,56,"D10",37,0,1,1,1,0,2,32,11,""
"Double Bluff North","2009",2009-08-05,56,"D13",37,0,0,1,1,0,2,32,11,""
"Double Bluff North","2009",2009-08-05,56,"D4",37,0,1,0,0,0,0,32,11,""
"Double Bluff North","2009",2009-08-11,118,"D4",37,0,1,0,0,0,0,33,12,""
"Double Bluff North","2009",2009-08-11,118,"C2",37,0,0,1,0,0,1,33,12,""
"Double Bluff North","2009",2009-08-11,118,"D13",37,0,0,1,0,0,1,33,12,""
"Double Bluff North","2009",2009-08-11,118,"D5",37,0,1,0,0,0,0,33,12,""
"Double Bluff North","2009",2009-08-11,118,"D12",37,0,0,1,0,0,1,33,12,""
"Double Bluff North","2009",2009-08-11,118,"D11",37,0,0,1,0,0,1,33,12,""
"Double Bluff North","2009",2009-08-11,118,"A4",37,0,1,0,0,0,0,33,12,""
"Double Bluff North","2009",2009-08-11,118,"A2",37,0,2,0,0,0,0,33,12,""
"Double Bluff North","2009",2009-08-11,118,"D10",37,0,1,0,0,0,0,33,12,""
"Double Bluff North","2009",2009-08-19,35,NA,37,0,NA,NA,NA,NA,NA,34,13,""
"Double Bluff North","2010",2010-07-01,99,NA,20,36,NA,NA,NA,NA,NA,26,5,""
"Double Bluff North","2010",2010-07-10,48,NA,23,5,NA,NA,NA,NA,NA,27,6,""
"Double Bluff North","2010",2010-07-14,79,NA,28,11,NA,NA,NA,NA,NA,28,7,""
"Double Bluff North","2010",2010-07-21,72,NA,29,8,NA,NA,NA,NA,NA,29,8,""
"Double Bluff North","2010",2010-07-28,105,NA,32,20,NA,NA,NA,NA,NA,30,9,""
"Double Bluff North","2010",2010-08-04,99,NA,33,2,NA,NA,NA,NA,NA,31,10,""
"Double Bluff North","2010",2010-08-11,63,NA,33,2,NA,NA,NA,NA,NA,32,11,""
"Double Bluff North","2010",2010-08-18,12,NA,36,0,NA,NA,NA,NA,NA,33,12,""
"Double Bluff North","2010",2010-08-25,34,NA,36,0,NA,NA,NA,NA,NA,34,13,""
"Double Bluff North","2011",2011-07-01,14,"D1",2,1,0,1,0,0,1,26,5,""
"Double Bluff North","2011",2011-07-01,14,"A1",2,1,1,0,0,0,0,26,5,""
"Double Bluff North","2011",2011-07-07,90,"D3",11,17,1,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"D1",11,17,1,1,0,0,1,27,6,""
"Double Bluff North","2011",2011-07-07,90,"B1",11,17,1,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"C1",11,17,3,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"C4",11,17,1,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"C3",11,17,1,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"D4",11,17,2,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"D2",11,17,2,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"C2",11,17,1,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-07,90,"A2",11,17,4,0,0,0,0,27,6,""
"Double Bluff North","2011",2011-07-14,64,NA,19,6,NA,NA,NA,NA,NA,28,7,""
"Double Bluff North","2011",2011-07-21,87,"C6",23,1,1,0,0,0,0,29,8,""
"Double Bluff North","2011",2011-07-21,87,"B3",23,1,0,0,3,0,3,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C5",23,1,1,0,0,0,0,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C8",23,1,1,0,0,0,0,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C4",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D6",23,1,0,2,0,0,2,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D7",23,1,0,2,0,0,2,29,8,""
"Double Bluff North","2011",2011-07-21,87,"B2",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D9",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D8",23,1,0,1,0,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C8",23,1,0,1,0,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"A1",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C2",23,1,1,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C9",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"C9",23,1,0,2,0,0,2,29,8,""
"Double Bluff North","2011",2011-07-21,87,"B2",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D6",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D4",23,1,0,0,2,0,2,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D1",23,1,1,1,0,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D1",23,1,0,0,0,2,2,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D2",23,1,0,0,1,0,1,29,8,""
"Double Bluff North","2011",2011-07-21,87,"D5",23,1,0,1,0,0,1,29,8,""
"Double Bluff North","2011",2011-07-28,78,"D4",24,0,0,1,1,0,2,30,9,""
"Double Bluff North","2011",2011-07-28,78,"B3",24,0,0,1,2,0,3,30,9,""
"Double Bluff North","2011",2011-07-28,78,"C9",24,0,0,1,0,0,1,30,9,""
"Double Bluff North","2011",2011-07-28,78,"D3",24,0,0,1,0,0,1,30,9,""
"Double Bluff North","2011",2011-07-28,78,"D2",24,0,0,1,1,0,2,30,9,""
"Double Bluff North","2011",2011-07-28,78,"B2",24,0,0,0,1,0,1,30,9,""
"Double Bluff North","2011",2011-08-04,89,"A2",26,22,9,0,0,0,0,31,10,""
"Double Bluff North","2011",2011-08-04,89,"A1",26,22,1,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"D6",26,22,2,0,0,0,0,31,10,""
"Double Bluff North","2011",2011-08-04,89,"D5",26,22,1,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"C8",26,22,0,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"A4",26,22,1,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"D4",26,22,5,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"C9",26,22,0,1,0,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"D1",26,22,0,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"A3",26,22,0,0,1,0,1,31,10,""
"Double Bluff North","2011",2011-08-04,89,"D2",26,22,3,0,0,0,0,31,10,""
"Double Bluff North","2011",2011-08-11,44,"C4",27,1,0,1,0,0,1,32,11,""
"Double Bluff North","2011",2011-08-11,44,"D4",27,1,0,0,1,0,1,32,11,""
"Double Bluff North","2011",2011-08-11,44,"C9",27,1,0,0,1,0,1,32,11,""
"Double Bluff North","2011",2011-08-11,44,"A3",27,1,1,0,0,0,0,32,11,""
"Double Bluff North","2011",2011-08-11,44,"C8",27,1,0,1,1,0,2,32,11,""
"Double Bluff North","2011",2011-08-18,101,"D8",28,10,0,0,0,1,1,33,12,""
"Double Bluff North","2011",2011-08-18,101,"C8",28,10,0,2,0,0,2,33,12,""
"Double Bluff North","2011",2011-08-18,101,"D7",28,10,3,0,0,0,0,33,12,""
"Double Bluff North","2011",2011-08-18,101,"C10",28,10,1,0,0,0,0,33,12,""
"Double Bluff North","2011",2011-08-18,101,"A2",28,10,2,0,0,0,0,33,12,""
"Double Bluff North","2011",2011-08-18,101,"D2",28,10,1,0,0,0,0,33,12,""
"Double Bluff North","2011",2011-08-18,101,"A1",28,10,1,0,0,0,0,33,12,""
"Double Bluff North","2011",2011-08-18,101,"A5",28,10,2,0,0,0,0,33,12,""
"Double Bluff North","2011",2011-08-25,10,"D8",28,0,0,1,0,0,1,34,13,""
"Double Bluff North","2011",2011-09-01,5,NA,28,0,NA,NA,NA,NA,NA,35,14,""
"Double Bluff North","2012",2012-06-27,83,NA,4,6,NA,NA,NA,NA,NA,26,5,""
"Double Bluff North","2012",2012-07-06,86,NA,13,26,NA,NA,NA,NA,NA,27,6,""
"Double Bluff North","2012",2012-07-13,77,"D3",14,2,2,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D6",14,2,3,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D8",14,2,5,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D4",14,2,2,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"C2",14,2,1,0,1,0,1,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D5",14,2,3,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D2",14,2,3,0,2,0,2,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D7",14,2,3,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D2",14,2,0,1,1,0,2,28,7,""
"Double Bluff North","2012",2012-07-13,77,"E1",14,2,2,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"C3",14,2,1,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"C1",14,2,1,0,0,0,0,28,7,""
"Double Bluff North","2012",2012-07-13,77,"D3",14,2,0,1,0,0,1,28,7,""
"Double Bluff North","2012",2012-07-13,77,"E2",14,2,0,0,1,0,1,28,7,""
"Double Bluff North","2012",2012-07-21,83,"D3",14,10,0,2,0,1,3,29,8,""
"Double Bluff North","2012",2012-07-21,83,"D4",14,10,0,1,0,0,1,29,8,""
"Double Bluff North","2012",2012-07-21,83,"C1",14,10,3,0,3,0,3,29,8,""
"Double Bluff North","2012",2012-07-21,83,"D2",14,10,0,2,0,0,2,29,8,""
"Double Bluff North","2012",2012-07-21,83,"C4",14,10,1,0,0,0,0,29,8,""
"Double Bluff North","2012",2012-07-21,83,"C2",14,10,0,0,2,0,2,29,8,""
"Double Bluff North","2012",2012-07-21,83,"C3",14,10,0,0,2,0,2,29,8,""
"Double Bluff North","2012",2012-07-27,54,"D3",14,1,0,1,0,0,1,30,9,""
"Double Bluff North","2012",2012-07-27,54,"D1",14,1,1,0,0,0,0,30,9,""
"Double Bluff North","2012",2012-07-27,54,"C2",14,1,0,1,1,0,2,30,9,""
"Double Bluff North","2012",2012-07-27,54,"C3",14,1,0,0,1,0,1,30,9,""
"Double Bluff North","2012",2012-08-02,26,"D4",14,2,0,0,1,0,1,31,10,""
"Double Bluff North","2012",2012-08-02,26,"C4",14,2,0,0,1,0,1,31,10,""
"Double Bluff North","2012",2012-08-02,26,"C2",14,2,0,0,1,0,1,31,10,""
"Double Bluff North","2012",2012-08-02,26,"D1",14,2,0,0,1,0,1,31,10,""
"Double Bluff North","2012",2012-08-02,26,"C1",14,2,1,0,0,0,0,31,10,""
"Double Bluff North","2012",2012-08-02,26,"C3",14,2,1,0,0,0,0,31,10,""
"Double Bluff North","2012",2012-08-10,60,NA,14,0,NA,NA,NA,NA,NA,32,11,""
"Double Bluff North","2012",2012-08-16,22,NA,15,0,NA,NA,NA,NA,NA,33,12,""
"Double Bluff North","2012",2012-08-24,20,"C4",15,0,0,1,0,1,2,34,13,""
"Double Bluff North","2012",2012-08-24,20,"D1",15,0,0,0,1,0,1,34,13,""
"Double Bluff North","2012",2012-08-31,5,NA,15,0,NA,NA,NA,NA,NA,35,14,""
"Double Bluff North","2013",2013-06-26,45,"B1",3,3,1,1,0,0,1,26,5,""
"Double Bluff North","2013",2013-06-26,45,"D2",3,3,1,0,0,0,0,26,5,""
"Double Bluff North","2013",2013-06-26,45,"D1",3,3,1,0,0,0,0,26,5,""
"Double Bluff North","2013",2013-07-03,61,"C3",14,11,1,0,0,0,0,27,6,""
"Double Bluff North","2013",2013-07-03,61,"E1",14,11,1,0,0,0,0,27,6,""
"Double Bluff North","2013",2013-07-03,61,"D3",14,11,1,1,0,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"D5",14,11,0,1,0,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"D4",14,11,0,0,1,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"D1",14,11,0,0,1,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"B2",14,11,0,0,1,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"C2",14,11,1,0,1,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"E3",14,11,1,0,1,0,1,27,6,""
"Double Bluff North","2013",2013-07-03,61,"C1",14,11,1,0,0,0,0,27,6,""
"Double Bluff North","2013",2013-07-03,61,"D2",14,11,2,3,0,0,3,27,6,""
"Double Bluff North","2013",2013-07-03,61,"E2",14,11,1,0,1,1,2,27,6,""
"Double Bluff North","2013",2013-07-03,61,"B1",14,11,1,0,0,0,0,27,6,""
"Double Bluff North","2013",2013-07-03,61,"E4",14,11,1,0,0,0,0,27,6,""
"Double Bluff North","2013",2013-07-10,45,"D3",19,7,0,0,0,1,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"D7",19,7,0,1,0,0,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"D6",19,7,1,1,0,0,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"D1",19,7,0,0,1,1,2,28,7,""
"Double Bluff North","2013",2013-07-10,45,"E1",19,7,1,0,0,0,0,28,7,""
"Double Bluff North","2013",2013-07-10,45,"C4",19,7,0,0,1,0,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"C3",19,7,0,0,2,0,2,28,7,""
"Double Bluff North","2013",2013-07-10,45,"D5",19,7,0,0,1,0,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"C5",19,7,1,0,0,0,0,28,7,""
"Double Bluff North","2013",2013-07-10,45,"B2",19,7,0,0,1,0,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"E2",19,7,0,0,0,1,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"C2",19,7,1,0,0,0,0,28,7,""
"Double Bluff North","2013",2013-07-10,45,"E5",19,7,2,0,1,0,1,28,7,""
"Double Bluff North","2013",2013-07-10,45,"E3",19,7,1,0,1,1,2,28,7,""
"Double Bluff North","2013",2013-07-17,40,"C4",20,3,0,0,2,0,2,29,8,""
"Double Bluff North","2013",2013-07-17,40,"E3",20,3,0,0,3,0,3,29,8,""
"Double Bluff North","2013",2013-07-17,40,"E2",20,3,0,1,2,0,3,29,8,""
"Double Bluff North","2013",2013-07-17,40,"D4",20,3,0,1,0,0,1,29,8,""
"Double Bluff North","2013",2013-07-17,40,"B2",20,3,0,1,1,0,2,29,8,""
"Double Bluff North","2013",2013-07-17,40,"E5",20,3,3,0,0,0,0,29,8,""
"Double Bluff North","2013",2013-07-17,40,"D8",20,3,0,0,2,0,2,29,8,""
"Double Bluff North","2013",2013-07-17,40,"D2",20,3,0,1,0,0,1,29,8,""
