region,site,date,start_time,end_time,PG_count,burrow_count,burrow_visit,intern_data,qaqc,mult_count
Whidbey,Lagoon North #1,7/24/15,,,34,4,4,,,
Whidbey,Lagoon North #1,7/28/15,,,40,2,3,,,
Whidbey,Lagoon North #1,8/7/15,,,46,2,3,,,
Whidbey,Lagoon North #1,8/14/15,,,43,2,2,,,
Whidbey,Lagoon North #1,8/20/15,,,22,0,0,,,
Whidbey,Lagoon North #1,8/27/15,,,4,0,0,,,
Whidbey,Lagoon North #1,6/6/16,,,68,4,4,,,
Whidbey,Lagoon North #1,6/16/16,,,58,1,1,,,
Whidbey,Lagoon North #1,6/23/16,,,73,2,1,,,
Whidbey,Lagoon North #1,7/1/16,,,81,2,2,,,
Whidbey,Lagoon North #1,7/7/16,,,67,3,4,,,
Whidbey,Lagoon North #1,7/15/16,,,67,6,7,,,
Whidbey,Lagoon North #1,7/21/16,,,62,2,2,,,
Whidbey,Lagoon North #1,8/1/16,,,34,0,0,,,
Whidbey,Lagoon North #1,8/5/16,,,71,1,1,,,
Whidbey,Lagoon North #1,8/12/16,,,40,1,1,,,
Whidbey,Lagoon North #1,8/18/16,,,14,1,1,,,
Whidbey,Lagoon North #1,8/25/16,,,0,0,0,,,
Whidbey,Lagoon North #1,6/16/17,,,116,0,0,,,
Whidbey,Lagoon North #1,6/22/17,,,92,1,1,,,
Whidbey,Lagoon North #1,6/29/17,,,74,0,0,,,
Whidbey,Lagoon North #1,7/9/17,,,74,6,12,,,
Whidbey,Lagoon North #1,7/11/17,,,77,4,4,,,
Whidbey,Lagoon North #1,7/21/17,,,54,2,2,,,
Whidbey,Lagoon North #1,7/25/17,,,56,2,4,,,
Whidbey,Lagoon North #1,8/4/17,,,49,0,0,,,
Whidbey,Lagoon North #1,8/14/17,,,5,0,0,,,
Whidbey,Lagoon North #2,6/20/14,8:30,9:30,12,1,1,,,
Whidbey,Lagoon North #2,6/26/14,8:40,9:40,6,1,,,,
Whidbey,Lagoon North #2,7/3/14,8:20,9:20,14,1,,,,
Whidbey,Lagoon North #2,7/10/14,8:30,9:30,20,1,1,,,
Whidbey,Lagoon North #2,7/17/14,8:45,9:45,5,1,,,,
Whidbey,Lagoon North #2,7/25/14,8:45,9:45,7,1,,,,
Whidbey,Lagoon North #2,7/30/14,8:00,9:00,5,1,,,,
Whidbey,Lagoon North #2,8/6/14,,,5,1,,,,
Whidbey,Lagoon North #2,8/12/14,,,5,1,,,,
Whidbey,Lagoon North #2,8/20/14,,,5,1,,,,
Whidbey,Lagoon North #2,6/29/10,8:30,9:45,8,1,,,,
Whidbey,Lagoon North #2,7/6/10,8:00,9:30,9,2,,,,
Whidbey,Lagoon North #2,7/16/10,8:20,9:45,9,2,,,,
Whidbey,Lagoon North #2,7/22/10,8:20,9:25,14,2,,,,
Whidbey,Lagoon North #2,7/30/10,8:30,8:35,12,2,,,,
Whidbey,Lagoon North #2,8/3/10,8:35,9:40,9,2,,,,
Whidbey,Lagoon North #2,6/28/11,8:25,9:40,10,1,1,,,
Whidbey,Lagoon North #2,7/9/11,8:30,9:35,7,1,,,,
Whidbey,Lagoon North #2,7/13/11,8:35,9:45,15,3,3,,,
Whidbey,Lagoon North #2,7/19/11,8:45,9:50,11,3,,,,
Whidbey,Lagoon North #2,7/25/11,8:05,9:05,11,3,3,,,
Whidbey,Lagoon North #2,8/1/11,8:07,9:07,11,3,,,,
Whidbey,Lagoon North #2,8/10/11,8:45,9:50,16,3,2,,,
Whidbey,Lagoon North #2,8/16/11,8:45,9:50,11,3,,,,
Whidbey,Lagoon North #2,6/29/12,8:45,10:00,9,2,1,,,
Whidbey,Lagoon North #2,7/6/12,8:30,9:45,14,2,2,,,
Whidbey,Lagoon North #2,7/13/12,8:30,9:30,10,2,,,,
Whidbey,Lagoon North #2,7/17/12,8:15,9:15,11,2,,,,
Whidbey,Lagoon North #2,7/27/12,8:30,9:45,9,2,1,,,
Whidbey,Lagoon North #2,8/3/12,8:40,9:45,7,2,,,,
Whidbey,Lagoon North #2,8/10/12,8:30,9:45,7,2,,,,
Whidbey,Lagoon North #2,8/17/12,8:40,9:40,10,2,,,,
Whidbey,Lagoon North #2,6/26/13,8:30,9:30,9,2,9,,,
Whidbey,Lagoon North #2,7/2/13,8:30,9:30,9,2,2,,,
Whidbey,Lagoon North #2,7/10/13,8:30,9:30,14,2,5,,,
Whidbey,Lagoon North #2,7/16/13,8:15,9:15,17,2,,,,
Whidbey,Lagoon North #2,7/23/13,8:25,9:25,14,2,,,,
Whidbey,Lagoon North #2,7/31/13,8:40,9:40,14,2,,,,
Whidbey,Lagoon North #2,8/9/13,8:25,9:25,21,2,,,,
Whidbey,Lagoon North #2,8/16/13,8:30,9:30,9,2,,,,
Whidbey,Lagoon North #2,8/20/13,8:30,9:30,1,2,,,,
Whidbey,Lagoon North #2,7/18/09,8:00,8:30,14,3,,,,
Whidbey,Lagoon North #2,7/26/09,7:10,7:30,8,3,,,,
Whidbey,Lagoon North #2,8/1/09,8:30,10:50,15,3,,,,
Whidbey,Lagoon North #2,8/9/09,8:45,10:00,18,3,,,,
Whidbey,Lagoon North #2,8/16/09,8:00,9:00,4,3,,,,
Whidbey,Lagoon North #2,6/29/08,6:55,7:55,38,2,,,,
Whidbey,Lagoon North #2,6/29/08,7:55,9:00,6,2,,,,
Whidbey,Lagoon North #2,7/6/08,8:15,9:15,23,,,,,
Whidbey,Lagoon North #2,7/14/08,8:16,9:20,54,,,,,
Whidbey,Lagoon North #2,8/3/08,8:35,9:35,8,,,,,
Whidbey,Lagoon North #2,8/10/08,8:35,9:35,42,,,,,
Whidbey,Lagoon North #2,7/15/15,,,0,0,0,,,
Whidbey,Lagoon North #2,7/24/15,,,26,2,0,,,
Whidbey,Lagoon North #2,7/28/15,,,40,2,3,,,
Whidbey,Lagoon North #2,8/7/15,,,0,0,0,,,
Whidbey,Lagoon North #2,7/8/15,,,0,0,0,,,
Whidbey,Lagoon North #3,6/18/14,8:45,9:05,,1,1,,,
Whidbey,Lagoon North #3,6/27/14,8:40,10:00,23,4,3,,,
Whidbey,Lagoon North #3,7/3/14,7:20,8:20,20,8,9,,,
Whidbey,Lagoon North #3,7/8/14,7:20,8:20,33,8,,,,
Whidbey,Lagoon North #3,7/19/14,8:50,9:50,50,8,4,,,
Whidbey,Lagoon North #3,7/25/14,7:40,8:45,22,11,12,,,
Whidbey,Lagoon North #3,8/1/14,7:30,8:30,21,11,,,,
Whidbey,Lagoon North #3,8/8/14,7:25,8:25,30,11,,,,
Whidbey,Lagoon North #3,8/22/14,7:45,8:45,14,11,,,,
Whidbey,Lagoon North #3,8/28/14,7:40,8:10,1,11,,,,
Whidbey,Lagoon North #3,7/1/10,,,18,0,,,,
Whidbey,Lagoon North #3,7/6/10,,,23,5,,,,
Whidbey,Lagoon North #3,7/14/10,,,28,5,16,,,
Whidbey,Lagoon North #3,7/24/10,,,23,5,9,,,
Whidbey,Lagoon North #3,7/29/10,,,15,5,2,,,
Whidbey,Lagoon North #3,8/4/10,,,9,5,1,,,
Whidbey,Lagoon North #3,8/11/10,8:00,9:00,14,5,,,,
Whidbey,Lagoon North #3,6/28/11,9:20,10:20,8,,,,,
Whidbey,Lagoon North #3,7/5/11,9:20,10:20,3,,,,,
Whidbey,Lagoon North #3,7/12/11,9:07,10:10,20,3,4,,,
Whidbey,Lagoon North #3,7/19/11,9:00,10:05,24,5,6,,,
Whidbey,Lagoon North #3,7/26/11,8:55,10:05,29,5,20,,,
Whidbey,Lagoon North #3,8/3/11,9:00,10:05,28,5,3,,,
Whidbey,Lagoon North #3,8/10/11,9:00,10:10,,,,,,
Whidbey,Lagoon North #3,8/16/11,9:00,10:05,18,5,,,,
Whidbey,Lagoon North #3,6/24/12,7:45,Aug-45,26,5,43,,,
Whidbey,Lagoon North #3,7/4/12,7:45,9:00,34,5,17,,,
Whidbey,Lagoon North #3,7/10/12,7:45,8:45,25,5,2,,,
Whidbey,Lagoon North #3,7/17/12,7:45,8:45,25,5,1,,,
Whidbey,Lagoon North #3,7/24/12,7:30,8:30,15,5,1,,,
Whidbey,Lagoon North #3,7/31/12,7:30,8:30,16,5,9,,,
Whidbey,Lagoon North #3,8/7/12,7:25,8:25,14,5,,,,
Whidbey,Lagoon North #3,8/14/12,7:20,8:20,15,5,,,,
Whidbey,Lagoon North #3,6/29/13,8:15,9:30,12,1,,,,
Whidbey,Lagoon North #3,7/5/13,8:15,9:15,14,1,1,,,
Whidbey,Lagoon North #3,7/14/13,7:30,8:30,11,1,,,,
Whidbey,Lagoon North #3,7/20/13,8:15,9:15,18,1,,,,
Whidbey,Lagoon North #3,7/27/13,7:45,8:45,17,2,2,,,
Whidbey,Lagoon North #3,8/3/13,8:15,9:15,9,2,,,,
Whidbey,Lagoon North #3,8/12/13,8:20,9:20,14,2,,,,
Whidbey,Lagoon North #3,8/19/13,8:30,9:30,1,2,,,,
Whidbey,Lagoon North #3,7/26/09,7:35,8:30,26,5,,,,
Whidbey,Lagoon North #3,7/27/09,8:30,9:30,16,5,,,,
Whidbey,Lagoon North #3,8/1/09,8:34,10:50,22,5,,,,
Whidbey,Lagoon North #3,8/9/09,10:15,11:00,26,5,,,,
Whidbey,Lagoon North #3,8/16/09,8:50,9:30,5,5,,,,
Whidbey,Lagoon North #3,6/29/08,7:55,8:55,8,1,,,,
Whidbey,Lagoon North #3,7/6/08,8:20,9:20,11,1,,,,
Whidbey,Lagoon North #3,7/14/08,7:40,9:00,10,,,,,
Whidbey,Lagoon North #3,7/20/08,8:15,9:15,26,4,,,,
Whidbey,Lagoon North #3,7/27/08,8:15,9:15,26,5,,,,
Whidbey,Lagoon North #3,8/3/08,8:50,9:40,26,,,,,
Whidbey,Lagoon North #3,8/10/08,8:30,9:45,18,5,,,,
Whidbey,Lagoon South,6/25/15,,,29,2,2,,,
Whidbey,Lagoon South,7/2/15,,,9,1,1,,,
Whidbey,Lagoon South,7/9/15,,,39,7,8,,,
Whidbey,Lagoon South,7/16/15,,,30,17,49,,,
Whidbey,Lagoon South,7/23/15,,,36,20,33,,,
Whidbey,Lagoon South,7/30/15,,,23,3,4,,,
Whidbey,Lagoon South,8/6/15,,,44,1,3,,,
Whidbey,Lagoon South,8/13/15,,,28,2,4,,,
Whidbey,Lagoon South,8/20/15,,,11,0,0,,,
Whidbey,Lagoon South,8/27/15,,,2,0,0,,,
Whidbey,Lagoon South,7/13/15,,,27,14,27,,,
Whidbey,Lagoon South,6/9/16,,,45,14,22,,,
Whidbey,Lagoon South,6/16/16,,,32,11,15,,,
Whidbey,Lagoon South,6/23/16,,,32,1,1,,,
Whidbey,Lagoon South,6/30/16,,,33,3,3,,,
Whidbey,Lagoon South,7/7/16,,,31,11,16,,,
Whidbey,Lagoon South,7/14/16,,,20,4,5,,,
Whidbey,Lagoon South,7/21/16,,,35,17,38,,,
Whidbey,Lagoon South,7/28/16,,,34,10,13,,,
Whidbey,Lagoon South,8/4/16,,,21,0,0,,,
Whidbey,Lagoon South,8/11/16,,,16,2,4,,,
Whidbey,Lagoon South,8/18/16,,,9,0,0,,,
Whidbey,Lagoon South,8/25/16,,,2,0,0,,,
Whidbey,Lagoon South,6/15/17,,,25,0,0,,,
Whidbey,Lagoon South,6/22/17,,,32,1,1,,,
Whidbey,Lagoon South,6/29/17,,,25,5,12,,,
Whidbey,Lagoon South,7/6/17,,,30,13,38,,,
Whidbey,Lagoon South,7/13/17,,,37,14,27,,,
Whidbey,Lagoon South,7/20/17,,,27,3,3,,,
Whidbey,Lagoon South,7/27/17,,,44,1,2,,,
Whidbey,Lagoon South,8/3/17,,,30,3,4,,,
Whidbey,Lagoon South,8/10/17,,,43,3,6,,,
Whidbey,Lagoon South,8/17/17,,,19,1,2,,,
Whidbey,Lagoon South,8/24/17,,,9,0,0,,,
Whidbey,Lagoon South,8/31/17,,,0,0,0,,,
Whidbey,Lagoon South,6/20/14,8:40,9:10,35,0,,,,
Whidbey,Lagoon South,6/27/14,8:45,10:00,8,1,,,,
Whidbey,Lagoon South,7/4/14,8:45,10:15,29,15,57,,,
Whidbey,Lagoon South,7/11/14,8:45,10:05,8,15,,,,
Whidbey,Lagoon South,7/18/14,8:45,10:10,38,15,4,,,
Whidbey,Lagoon South,7/25/14,8:45,10:05,20,15,1,,,
Whidbey,Lagoon South,8/1/14,8:40,10:10,41,17,21,,,
Whidbey,Lagoon South,8/8/14,8:45,10:00,10,17,,,,
Whidbey,Lagoon South,8/15/14,8:40,10:00,25,17,,,,
Whidbey,Lagoon South,6/29/10,8:45,9:55,37,6,8,,,
Whidbey,Lagoon South,7/8/10,8:50,10:15,8,,,,,
Whidbey,Lagoon South,7/15/10,8:45,10:00,28,,3,,,
Whidbey,Lagoon South,7/22/10,8:45,10:00,4,6,9,,,
Whidbey,Lagoon South,7/28/09,8:45,10:15,35,6,3,,,
Whidbey,Lagoon South,8/5/10,8:40,10:00,24,6,9,,,
Whidbey,Lagoon South,8/12/10,8:40,,44,6,1,,,
Whidbey,Lagoon South,8/18/10,8:40,9:40,15,,,,,
Whidbey,Lagoon South,8/26/10,8:25,9:35,21,,,,,
Whidbey,Lagoon South,6/28/11,8:30,10:15,13,,,,,
Whidbey,Lagoon South,7/5/11,8:30,10:20,33,9,6,,,
Whidbey,Lagoon South,7/12/11,8:45,10:15,13,12,5,,,
Whidbey,Lagoon South,7/19/11,8:45,10:20,35,13,25,,,
Whidbey,Lagoon South,7/26/11,8:45,10:20,37,15,1,,,
Whidbey,Lagoon South,8/2/11,8:40,10:10,33,17,13,,,
Whidbey,Lagoon South,8/9/11,8:45,10:00,25,17,2,,,
Whidbey,Lagoon South,8/16/11,8:45,9:45,50,17,2,,,
Whidbey,Lagoon South,8/23/11,8:45,9:35,3,18,,,,
Whidbey,Lagoon South,8/30/11,8:45,9:45,2,,,,,
Whidbey,Lagoon South,6/28/12,8:20,10:15,31,1,1,,,
Whidbey,Lagoon South,7/4/12,8:35,10:20,26,7,5,,,
Whidbey,Lagoon South,7/19/12,8:40,10:15,34,13,7,,,
Whidbey,Lagoon South,7/12/12,8:30,10:15,32,,8,,,
Whidbey,Lagoon South,7/26/12,8:45,10:10,46,19,20,,,
Whidbey,Lagoon South,8/2/12,8:40,10:15,39,19,61,,,
Whidbey,Lagoon South,8/9/12,8:40,10:15,48,19,6,,,
Whidbey,Lagoon South,8/16/12,8:40,9:50,12,19,,,,
Whidbey,Lagoon South,8/23/12,8:40,9:50,18,19,,,,
Whidbey,Lagoon South,6/24/13,8:45,10:30,18,,,,,
Whidbey,Lagoon South,7/2/13,8:40,10:10,30,1,,,,
Whidbey,Lagoon South,7/9/13,8:45,9:45,47,6,7,,,
Whidbey,Lagoon South,7/15/13,8:45,9:45,43,20,33,,,
Whidbey,Lagoon South,7/22/13,8:45,9:45,18,20,5,,,
Whidbey,Lagoon South,7/31/13,8:45,9:45,41,20,1,,,
Whidbey,Lagoon South,8/5/13,8:45,9:45,45,20,,,,
Whidbey,Lagoon South,8/13/13,8:45,9:45,40,20,,,,
Whidbey,Lagoon South,6/30/09,8:15,9:15,35,1,,,,
Whidbey,Lagoon South,7/3/09,7:30,8:30,57,3,,,,
Whidbey,Lagoon South,7/8/09,8:00,9:00,52,3,,,,
Whidbey,Lagoon South,7/14/09,8:00,9:00,46,10,,,,
Whidbey,Lagoon South,7/29/09,8:00,9:30,33,10,,,,
Whidbey,Lagoon South,7/22/09,8:00,9:00,56,10,,,,
Whidbey,Lagoon South,8/5/09,7:45,8:45,45,10,,,,
Whidbey,Lagoon South,8/12/09,7:50,8:50,43,10,,,,
Whidbey,Lagoon South,8/18/09,7:30,8:20,10,10,,,,
Whidbey,Lagoon South,6/25/08,8:00,9:15,35,,,,,
Whidbey,Lagoon South,7/2/08,8:00,9:10,7,1,,,,
Whidbey,Lagoon South,7/10/08,7:45,9:15,38,2,,,,
Whidbey,Lagoon South,7/16/08,8:00,9:00:00,35,4,,,,
Whidbey,Lagoon South,7/23/08,7:30,9:15,41,6,,,,
Whidbey,Lagoon South,7/30/08,7:30,9:15,45,6,,,,
Whidbey,Lagoon South,8/6/08,7:30,9:10,42,8,,,,
Whidbey,Hancock Lake,7/1/11,8:25,9:25,76,3,4,,,
Whidbey,Hancock Lake,7/8/11,7:35,8:35,86,5,5,,,
Whidbey,Hancock Lake,7/15/11,8:15,9:15,63,7,6,,,
Whidbey,Hancock Lake,7/22/11,7:05,8:10,85,9,1,,,
Whidbey,Hancock Lake,7/29/11,7:40,8:50,83,11,10,,,
Whidbey,Hancock Lake,8/6/11,7:20,8:25,81,12,5,,,
Whidbey,Hancock Lake,8/10/11,8:02,9:02,34,12,,,,
Whidbey,Hancock Lake,8/22/11,8:00,9:00,4,12,,,,
Whidbey,Hancock Lake,6/27/12,7:45,8:45,66,16,36,,,
Whidbey,Hancock Lake,7/4/12,7:45,8:45,76,18,9,,,
Whidbey,Hancock Lake,7/9/12,6:05,7:05,63,19,6,,,
Whidbey,Hancock Lake,7/21/12,7:50,8:50,76,25,50,,,
Whidbey,Hancock Lake,7/26/12,6:50,7:50,85,25,17,,,
Whidbey,Hancock Lake,8/2/12,7:30,8:30,85,26,29,,,
Whidbey,Hancock Lake,8/9/12,7:30,8:30,88,26,10,,,
Whidbey,Hancock Lake,8/16/12,7:30,8:30,89,27,21,,,
Whidbey,Hancock Lake,8/24/12,7:30,8:30,16,27,,,,
Whidbey,Hancock Lake,9/1/12,7:30,8:30,0,27,,,,
Whidbey,Hancock Lake,6/24/13,7:30,8:30,69,5,6,,,
Whidbey,Hancock Lake,7/3/13,7:30,8:30,71,5,1,,,
Whidbey,Hancock Lake,7/10/13,8:00,9:00,72,6,1,,,
Whidbey,Hancock Lake,7/17/13,7:25,8:25,75,10,15,,,
Whidbey,Hancock Lake,7/22/13,7:30,8:30,74,19,66,,,
Whidbey,Hancock Lake,7/30/13,7:30,8:30,30,20,48,,,
Whidbey,Hancock Lake,8/6/13,7:30,8:30,64,21,47,,,
Whidbey,Hancock Lake,8/16/13,7:30,8:30,22,23,1,,,
Whidbey,Hancock Lake,8/22/13,7:20,8:20,61,23,1,,,
Whidbey,Hancock Lake,8/28/13,7:30,8:30,9,23,,,,
Whidbey,Hancock Lake,9/4/13,7:30,8:30,2,23,,,,
Whidbey,Hancock Lake,7/1/09,8:00,9:00,65,0,,,,
Whidbey,Hancock Lake,7/7/09,8:09,9:09,69,3,,,,
Whidbey,Hancock Lake,7/17/09,8:18,9:18,42,8,,,,
Whidbey,Hancock Lake,7/21/09,7:40,8:40,63,9,,,,
Whidbey,Hancock Lake,7/31/09,7:35,8:35,50,9,,,,
Whidbey,Hancock Lake,8/4/09,8:25,9:25,73,10,,,,
Whidbey,Hancock Lake,8/16/09,8:05,9:05,15,,,,,
Whidbey,Hancock Lake,6/20/15,,,47,5,16,,,
Whidbey,Hancock Lake,6/27/15,,,43,2,4,,,
Whidbey,Hancock Lake,7/4/15,,,58,10,5,,,
Whidbey,Hancock Lake,7/11/15,,,48,5,9,,,
Whidbey,Hancock Lake,7/18/15,,,49,2,4,,,
Whidbey,Hancock Lake,7/25/15,,,53,5,14,,,
Whidbey,Hancock Lake,8/1/15,,,56,14,70,,,
Whidbey,Hancock Lake,8/8/15,,,53,2,6,,,
Whidbey,Hancock Lake,8/15/15,,,65,0,0,,,
Whidbey,Hancock Lake,6/7/16,,,53,6,11,,,
Whidbey,Hancock Lake,6/16/16,,,62,2,3,,,
Whidbey,Hancock Lake,6/21/16,,,43,10,31,,,
Whidbey,Hancock Lake,6/28/16,,,51,5,9,,,
Whidbey,Hancock Lake,7/5/16,,,60,8,31,,made up count,
Whidbey,Hancock Lake,7/12/16,,,67,11,14,,,
Whidbey,Hancock Lake,7/19/16,,,53,12,23,,,
Whidbey,Hancock Lake,7/26/16,,,85,11,16,,,
Whidbey,Hancock Lake,8/2/16,,,68,8,17,,,
Whidbey,Hancock Lake,8/8/16,,,65,10,20,,,
Whidbey,Hancock Lake,8/16/16,,,2,0,0,,,
Whidbey,Hancock Lake,8/26/16,,,0,0,0,,,
Whidbey,Hancock Lake,9/1/16,,,0,0,0,,,
Whidbey,Hancock Lake,8/19/16,,,22,0,0,,,
Whidbey,Hancock Lake,8/22/16,,,66,0,0,,,
Whidbey,Hancock Lake,6/17/17,,,60,0,0,,,
Whidbey,Hancock Lake,6/22/17,,,73,4,5,,,
Whidbey,Hancock Lake,7/1/17,,,83,0,0,,,
Whidbey,Hancock Lake,7/6/17,,,67,2,4,,,
Whidbey,Hancock Lake,7/11/17,,,78,5,9,,,
Whidbey,Hancock Lake,7/21/17,,,66,9,17,,,
Whidbey,Hancock Lake,7/24/17,,,62,7,15,,,
Whidbey,Hancock Lake,8/1/17,,,65,6,11,,,
Whidbey,Hancock Lake,8/7/17,,,58,5,10,,,
Whidbey,Hancock Lake,8/19/17,,,22,0,0,,,
Whidbey,Langley Marina,6/8/16,,,2,2,2,,,
Whidbey,Langley Marina,6/15/16,,,5,1,1,,,
Whidbey,Langley Marina,6/22/16,,,0,0,0,,,
Whidbey,Langley Marina,6/29/16,,,1,0,0,,,
Whidbey,Langley Marina,7/6/16,,,0,0,0,,,
Whidbey,Langley Marina,7/14/16,,,1,1,1,,,
Whidbey,Langley Marina,7/19/16,,,2,1,3,,,
Whidbey,Langley Marina,7/27/16,,,2,1,2,,,
Whidbey,Langley Marina,8/4/16,,,3,0,0,,,
Whidbey,Langley Marina,8/10/16,,,2,1,1,,,
Whidbey,Langley Marina,8/17/16,,,5,0,0,,,
Whidbey,Langley Marina,8/24/16,,,5,0,0,,,
Whidbey,Langley Marina,7/11/16,,,3,2,3,,,
Whidbey,Langley Marina,7/18/16,,,5,1,2,,,
Whidbey,Langley Marina,6/13/17,,,2,0,0,,,
Whidbey,Langley Marina,6/19/17,,,7,0,0,,,
Whidbey,Langley Marina,6/27/17,,,7,0,0,,,
Whidbey,Langley Marina,7/4/17,,,5,1,2,,,
Whidbey,Langley Marina,7/11/17,,,3,2,1,,,
Whidbey,Langley Marina,7/18/17,,,5,1,2,,,
Whidbey,Langley Marina,7/25/17,,,10,0,0,,,
Whidbey,Langley Marina,7/31/17,,,6,1,2,,,
Whidbey,Langley Marina,8/8/17,,,7,2,2,,,
Whidbey,Langley Marina,8/16/17,,,3,0,0,,,
Whidbey,Langley Marina,8/21/17,,,2,0,0,,,
Whidbey,Ledgewood,6/19/14,8:05,9:10,47,2,3,,,
Whidbey,Ledgewood,6/25/14,8:10,9:10,47,6,4,,,
Whidbey,Ledgewood,7/4/14,7:48,8:48,38,7,3,,,
Whidbey,Ledgewood,7/8/14,8:00,9:00,21,9,2,,,
Whidbey,Ledgewood,7/14/14,7:45,8:45,45,9,9,,,
Whidbey,Ledgewood,7/25/14,8:15,9:15,27,12,3,,,
Whidbey,Ledgewood,7/29/14,7:30,8:30,47,12,4,,,
Whidbey,Ledgewood,8/5/14,7:30,8:30,47,13,8,,,
Whidbey,Ledgewood,8/16/14,7:45,8:45,33,13,,,,
Whidbey,Ledgewood,8/21/14,7:45,8:45,29,13,,,,
Whidbey,Ledgewood,8/28/14,8:35,9:35,12,13,,,,
Whidbey,Ledgewood,6/29/10,8:30,9:45,37,3,,,,
Whidbey,Ledgewood,7/9/10,8:40,9:40,31,4,,,,
Whidbey,Ledgewood,7/13/10,8:30,9:40,29,4,1,,,
Whidbey,Ledgewood,7/19/10,8:30,9:40,36,5,1,,,
Whidbey,Ledgewood,7/26/10,8:35,9:35,41,5,,,,
Whidbey,Ledgewood,8/5/10,8:30,9:30,33,5,,,,
Whidbey,Ledgewood,8/11/10,8:35,9:35,5,5,,,,
Whidbey,Ledgewood,8/18/10,8:30,9:25,10,5,,,,
Whidbey,Ledgewood,6/23/11,6:05,7:00,38,1,1,,,
Whidbey,Ledgewood,7/1/11,8:10,9:20,40,2,5,,,
Whidbey,Ledgewood,7/9/10,7:00,8:00,33,2,1,,,
Whidbey,Ledgewood,7/14/11,7:30,8:52,30,2,4,,,
Whidbey,Ledgewood,7/20/11,8:30,9:30,38,2,2,,,
Whidbey,Ledgewood,7/28/11,7:03,8:03,20,2,,,,
Whidbey,Ledgewood,8/6/11,7:45,8:45,33,2,,,,
Whidbey,Ledgewood,8/11/11,7:45,8:45,46,,,,,
Whidbey,Ledgewood,6/29/12,7:50,8:50,17,3,3,,,
Whidbey,Ledgewood,7/4/12,7:50,8:59,35,6,14,,,
Whidbey,Ledgewood,7/13/12,7:50,8:50,41,7,6,,,
Whidbey,Ledgewood,7/17/12,8:05,9:15,42,9,20,,,
Whidbey,Ledgewood,7/26/12,7:50,8:50,41,9,1,,,
Whidbey,Ledgewood,7/30/12,7:45,8:45,41,9,1,,,
Whidbey,Ledgewood,8/11/12,8:05,9:10,29,9,3,,,
Whidbey,Ledgewood,8/17/12,8:00,9:00,39,9,,,,
Whidbey,Ledgewood,8/22/12,8:50,10:00,21,9,,,,
Whidbey,Ledgewood,9/1/12,8:35,9:40,16,9,,,,
Whidbey,Ledgewood,9/7/12,8:10,9:15,5,9,,,,
Whidbey,Ledgewood,9/16/12,8:00,9:00,0,9,,,,
Whidbey,Ledgewood,6/26/13,8:30,9:35,29,8,15,,,
Whidbey,Ledgewood,7/3/13,8:45,9:45,26,10,1,,,
Whidbey,Ledgewood,7/9/13,8:30,9:35,35,11,6,,,
Whidbey,Ledgewood,7/15/13,7:50,9:00,38,11,1,,,
Whidbey,Ledgewood,7/24/13,8:40,9:50,33,11,,,,
Whidbey,Ledgewood,7/31/13,8:05,9:10,38,11,1,,,
Whidbey,Ledgewood,8/9/13,8:45,9:52,40,11,,,,
Whidbey,Ledgewood,8/15/13,8:40,9:40,28,12,,,,
Whidbey,Ledgewood,8/23/13,8:26,9:26,21,12,,,,
Whidbey,Ledgewood,8/31/13,8:32,9:32,4,12,,,,
Whidbey,Ledgewood,9/7/13,8:12,9:12,1,12,,,,
Whidbey,Ledgewood,7/1/09,8:15,9:02,26,3,,,,
Whidbey,Ledgewood,7/7/09,8:45,10:05,25,12,,,,
Whidbey,Ledgewood,7/17/09,8:55,10:15,39,12,,,,
Whidbey,Ledgewood,7/23/09,8:10,9:45,38,12,,,,
Whidbey,Ledgewood,7/29/09,8:30,9:30,36,12,,,,
Whidbey,Ledgewood,8/8/09,8:20,9:30,36,12,,,,
Whidbey,Ledgewood,8/11/09,8:25,9:25,26,12,,,,
Whidbey,Ledgewood,8/18/09,6:50,8:50,20,12,,,,
Whidbey,Ledgewood,8/26/09,7:50,8:59,5,12,,,,
Whidbey,Ledgewood,9/1/09,8:15,9:15,4,12,,,,
Whidbey,Ledgewood,6/27/08,8:30,9:30,18,1,,,,
Whidbey,Ledgewood,7/3/08,8:05,9:05,22,4,,,,
Whidbey,Ledgewood,6/11/08,7:45,8:50,28,10,,,,
Whidbey,Ledgewood,7/15/08,8:45,9:55,23,10,,,,
Whidbey,Ledgewood,7/25/08,7:10,8:20,30,12,,,,
Whidbey,Ledgewood,7/30/08,8:05,9:35,29,12,,,,
Whidbey,Ledgewood,8/2/08,8:00,9:00,25,12,,,,
Whidbey,Ledgewood,8/9/08,7:30,8:35,27,13,,,,
Whidbey,Ledgewood,8/14/08,7:35,8:40,28,13,,,,
Whidbey,Ledgewood,6/25/15,,,36,3,5,,,
Whidbey,Ledgewood,7/3/15,,,43,6,10,,,
Whidbey,Ledgewood,7/11/15,,,32,4,6,,,
Whidbey,Ledgewood,7/16/15,,,35,7,13,,,
Whidbey,Ledgewood,7/21/15,,,42,7,12,,,
Whidbey,Ledgewood,7/29/15,,,26,4,8,,,
Whidbey,Ledgewood,8/1/15,,,43,4,9,,,
Whidbey,Ledgewood,8/6/15,,,43,4,7,,,
Whidbey,Ledgewood,8/13/15,,,24,2,3,,,
Whidbey,Ledgewood,8/22/15,,,17,0,0,,,
