site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data,qaqc_concern
Rolling Hills,6/29/12,8,2,0,0,,Y,
Rolling Hills,7/1/11,15,2,1,0,,Y,
Rolling Hills,7/1/11,24,1,4,0,,Y,
Rolling Hills,7/1/11,32,2,4,0,,Y,
Rolling Hills,7/1/11,4,0,1,0,,Y,
Rolling Hills,7/1/11,5,4,2,0,,Y,
Rolling Hills,7/11/12,10,2,1,0,,Y,
Rolling Hills,7/11/12,11,0,3,0,,Y,
Rolling Hills,7/11/12,15,4,1,1,,Y,
Rolling Hills,7/11/12,17,1,2,1,,Y,
Rolling Hills,7/11/12,18,5,1,0,,Y,
Rolling Hills,7/11/12,3,1,2,1,,Y,
Rolling Hills,7/11/12,32,0,1,0,,Y,
Rolling Hills,7/11/12,33,0,0,2,,Y,
Rolling Hills,7/11/12,4,1,1,0,,Y,
Rolling Hills,7/11/12,5,3,3,0,,Y,
Rolling Hills,7/11/12,8,1,1,0,,Y,
Rolling Hills,7/11/12,9,1,0,0,,Y,
Rolling Hills,7/13/10,"1, 2 or 3",0,1,0,,Y,
Rolling Hills,7/13/10,"1, 2 or 3",0,1,0,,Y,
Rolling Hills,7/13/10,14,1,1,0,,Y,
Rolling Hills,7/13/10,15,2,3,0,,Y,
Rolling Hills,7/13/10,25,3,1,0,,Y,
Rolling Hills,7/13/10,32,0,1,0,,Y,
Rolling Hills,7/13/10,36,1,0,0,,Y,
Rolling Hills,7/13/10,8,1,0,0,,Y,
Rolling Hills,7/13/10,9,3,0,1,,Y,
Rolling Hills,7/15/11,14,1,1,0,,Y,
Rolling Hills,7/15/11,15,2,3,0,,Y,
Rolling Hills,7/15/11,24,3,4,0,,Y,
Rolling Hills,7/15/11,32,0,1,0,,Y,
Rolling Hills,7/15/11,32a,2,1,0,,Y,
Rolling Hills,7/15/11,4,3,4,1,,Y,
Rolling Hills,7/15/11,5,3,2,0,,Y,
Rolling Hills,7/15/11,8,4,1,0,,Y,
Rolling Hills,7/18/12,10,3,4,1,,Y,
Rolling Hills,7/18/12,11,4,0,0,,Y,
Rolling Hills,7/18/12,15,8,2,1,,Y,
Rolling Hills,7/18/12,17,1,2,2,,Y,
Rolling Hills,7/18/12,18,5,3,0,,Y,
Rolling Hills,7/18/12,2,0,1,0,,Y,
Rolling Hills,7/18/12,3,2,3,0,,Y,
Rolling Hills,7/18/12,33,0,1,1,,Y,
Rolling Hills,7/18/12,4,3,1,0,,Y,
Rolling Hills,7/18/12,5,4,0,0,,Y,
Rolling Hills,7/18/12,8,2,1,1,,Y,
Rolling Hills,7/20/10,1 or 2,0,1,0,,Y,
Rolling Hills,7/20/10,15,1,4,1,,Y,
Rolling Hills,7/20/10,20,1,0,0,,Y,
Rolling Hills,7/20/10,24,1,2,0,,Y,
Rolling Hills,7/20/10,3,0,1,0,,Y,
Rolling Hills,7/20/10,31,1,1,0,,Y,
Rolling Hills,7/20/10,32,2,1,1,,Y,
Rolling Hills,7/20/10,9,2,2,0,,Y,
Rolling Hills,7/22/11,"1, 2 or 3",8,0,0,,Y,
Rolling Hills,7/22/11,14b,1,3,0,,Y,
Rolling Hills,7/22/11,15,5,4,0,,Y,
Rolling Hills,7/22/11,24,3,0,2,,Y,
Rolling Hills,7/22/11,3,2,0,0,,Y,
Rolling Hills,7/22/11,32a,12,1,1,,Y,
Rolling Hills,7/22/11,4,8,1,0,,Y,
Rolling Hills,7/22/11,5,6,0,0,,Y,
Rolling Hills,7/22/11,8,6,0,0,,Y,
Rolling Hills,7/25/12,10,6,1,0,,Y,
Rolling Hills,7/25/12,15,9,1,1,,Y,
Rolling Hills,7/25/12,17,3,1,2,,Y,
Rolling Hills,7/25/12,18,6,2,1,,Y,
Rolling Hills,7/25/12,2,2,1,4,,Y,
Rolling Hills,7/25/12,3,0,4,1,,Y,
Rolling Hills,7/25/12,4,2,1,0,,Y,
Rolling Hills,7/25/12,5,2,0,0,,Y,
Rolling Hills,7/25/12,8,4,1,1,,Y,
Rolling Hills,7/27/10,1 or 2,1,0,0,,Y,
Rolling Hills,7/27/10,15,3,1,0,,Y,
Rolling Hills,7/27/10,35,2,2,0,,Y,
Rolling Hills,7/27/10,9,6,0,0,,Y,
Rolling Hills,7/4/12,10,3,1,0,,Y,
Rolling Hills,7/4/12,15,1,1,0,,Y,
Rolling Hills,7/4/12,17,2,0,0,,Y,
Rolling Hills,7/4/12,18,1,2,0,,Y,
Rolling Hills,7/4/12,2 or 3,1,2,0,,Y,
Rolling Hills,7/4/12,33,2,0,0,,Y,
Rolling Hills,7/4/12,4,3,0,0,,Y,
Rolling Hills,7/4/12,5,4,1,1,,Y,
Rolling Hills,7/4/12,8,4,0,0,,Y,
Rolling Hills,7/6/10,14,1,0,3,,Y,
Rolling Hills,7/6/10,15,2,2,1,,Y,
Rolling Hills,7/6/10,24,0,1,0,,Y,
Rolling Hills,7/6/10,31,1,0,0,,Y,
Rolling Hills,7/6/10,32,0,1,0,,Y,
Rolling Hills,7/6/10,4,3,1,0,,Y,
Rolling Hills,7/6/10,7,0,3,0,,Y,
Rolling Hills,7/6/10,9,3,2,0,,Y,
Rolling Hills,7/8/11,14,0,1,0,,Y,
Rolling Hills,7/8/11,15,1,0,0,,Y,
Rolling Hills,7/8/11,24,4,1,0,,Y,
Rolling Hills,7/8/11,32,1,3,0,,Y,
Rolling Hills,7/8/11,4,0,2,0,,Y,
Rolling Hills,7/8/11,5,3,2,0,,Y,
Rolling Hills,7/8/11,8,0,1,0,,Y,
Rolling Hills,8/1/12,10,4,0,0,,Y,
Rolling Hills,8/1/12,15,4,1,1,,Y,
Rolling Hills,8/1/12,17,1,1,1,,Y,
Rolling Hills,8/1/12,18,6,0,2,,Y,
Rolling Hills,8/1/12,2,0,0,2,,Y,
Rolling Hills,8/10/10,1 or 2,2,0,0,,Y,
Rolling Hills,8/10/10,35,2,4,1,,Y,
Rolling Hills,8/11/12,15,4,1,0,,Y,
Rolling Hills,8/11/12,18,1,0,1,,Y,
Rolling Hills,8/12/11,14,0,3,0,,Y,
Rolling Hills,8/12/11,14b,4,3,0,,Y,
Rolling Hills,8/12/11,3,2,1,1,,Y,
Rolling Hills,8/15/12,15,2,1,1,,Y,
Rolling Hills,8/17/10,35,0,2,0,,Y,
Rolling Hills,8/19/11,14b,2,1,0,,Y,
Rolling Hills,8/3/10,1 or 2,2,3,1,,Y,
Rolling Hills,8/3/10,"1, 2 or 3",1,0,0,,Y,
Rolling Hills,8/3/10,3,2,2,0,,Y,
Rolling Hills,8/3/10,35,2,3,0,,Y,
Rolling Hills,8/5/11,1 or 2,1,0,0,,Y,
Rolling Hills,8/5/11,"1, 2 or 3",3,1,0,,Y,
Rolling Hills,8/5/11,14,1,3,2,,Y,
Rolling Hills,8/5/11,14b,1,3,0,,Y,
Rolling Hills,8/5/11,3,4,0,0,,Y,
