region,site,date,burrow_name,Gunnel,Sculpin,Other,burrow_visit,intern_data
Whidbey,Rolling Hills #1,6/25/08,3,,1,,,
Whidbey,Rolling Hills #1,6/25/08,4,,1,,,
Whidbey,Rolling Hills #1,6/25/08,5,1,,,1,
Whidbey,Rolling Hills #1,6/25/08,6,,1,,2,
Whidbey,Rolling Hills #1,6/25/08,7,1,,,,
Whidbey,Rolling Hills #1,7/2/08,1,,,1,1,
Whidbey,Rolling Hills #1,7/2/08,2,2,,,,
Whidbey,Rolling Hills #1,7/2/08,3,1,,,,
Whidbey,Rolling Hills #1,7/2/08,4,2,,,,
Whidbey,Rolling Hills #1,7/2/08,5,1,,,,
Whidbey,Rolling Hills #1,7/2/08,6,1,,,,
Whidbey,Rolling Hills #1,7/9/08,1,2,,,,
Whidbey,Rolling Hills #1,7/9/08,2,1,,,,
Whidbey,Rolling Hills #1,7/9/08,3,2,,,,
Whidbey,Rolling Hills #1,7/9/08,4,2,,,,
Whidbey,Rolling Hills #1,7/9/08,5,,1,,,
Whidbey,Rolling Hills #1,7/9/08,6,,,1,,
Whidbey,Rolling Hills #1,7/10/08,1,,,,1,
Whidbey,Rolling Hills #1,7/10/08,2,,,,4,
Whidbey,Rolling Hills #1,7/10/08,3,,,,1,
Whidbey,Rolling Hills #1,7/10/08,5,1,,,,
Whidbey,Rolling Hills #1,7/10/08,7,1,1,,,
Whidbey,Rolling Hills #1,7/17/08,1,,,,1,
Whidbey,Rolling Hills #1,7/17/08,2,1,,,1,
Whidbey,Rolling Hills #1,7/17/08,7,1,1,,1,
Whidbey,Rolling Hills #1,7/23/08,5,1,,,,
Whidbey,Rolling Hills #1,7/30/08,1,1,,,3,
Whidbey,Rolling Hills #1,7/30/08,3,,,,1,
Whidbey,Rolling Hills #1,7/30/08,4,,,,1,
Whidbey,Rolling Hills #1,7/30/08,5,,,,1,
Whidbey,Rolling Hills #1,7/30/08,6,,,,3,
Whidbey,Rolling Hills #1,7/30/08,7,,,,1,
Whidbey,Rolling Hills #1,7/30/08,11,1,,,,
Whidbey,Rolling Hills #1,7/30/08,12,1,,,1,
Whidbey,Rolling Hills #1,7/30/08,14,,,,2,
Whidbey,Rolling Hills #1,8/7/08,1,,,,1,
Whidbey,Rolling Hills #1,8/7/08,2,,,,1,
Whidbey,Rolling Hills #1,8/7/08,3,,,,1,
Whidbey,Rolling Hills #1,8/7/08,6,,,,2,
Whidbey,Rolling Hills #1,8/7/08,11,,,,1,
Whidbey,Rolling Hills #1,7/2/09,1,,,,1,
Whidbey,Rolling Hills #1,7/2/09,2,,,,1,
Whidbey,Rolling Hills #1,7/2/09,7,,,,1,
Whidbey,Rolling Hills #1,7/2/09,10,,,,1,
Whidbey,Rolling Hills #1,7/2/09,14,,,,1,
Whidbey,Rolling Hills #1,7/8/09,2,,1,,3,
Whidbey,Rolling Hills #1,7/8/09,5,,,,1,
Whidbey,Rolling Hills #1,7/8/09,14,,,,1,
Whidbey,Rolling Hills #1,7/8/09,9,,,,2,
Whidbey,Rolling Hills #1,7/16/09,2,,,,1,
Whidbey,Rolling Hills #1,7/16/09,4,,,,2,
Whidbey,Rolling Hills #1,7/16/09,5,1,,,,
Whidbey,Rolling Hills #1,7/16/09,6,,,,1,
Whidbey,Rolling Hills #1,7/16/09,9,1,,,1,
Whidbey,Rolling Hills #1,7/16/09,10,,,,1,
Whidbey,Rolling Hills #1,7/16/09,14,,,,2,
Whidbey,Rolling Hills #1,7/16/09,15,,,,1,
Whidbey,Rolling Hills #1,7/23/09,2,2,,,,
Whidbey,Rolling Hills #1,7/23/09,14,,,,3,
Whidbey,Rolling Hills #1,7/23/09,10,1,,,,
Whidbey,Rolling Hills #1,7/31/09,2,,,,1,
Whidbey,Rolling Hills #1,7/31/09,7,1,,,1,
Whidbey,Rolling Hills #1,8/7/09,4,1,,1,3,
Whidbey,Rolling Hills #1,8/7/09,5,,,,1,
Whidbey,Rolling Hills #1,8/7/09,16,,,,2,
Whidbey,Rolling Hills #1,8/7/09,15,,,,1,
Whidbey,Rolling Hills #1,8/7/09,8,,,,4,
Whidbey,Rolling Hills #1,8/7/09,9,,,,4,
Whidbey,Rolling Hills #1,8/7/09,12,,,,1,
Whidbey,Rolling Hills #1,8/7/09,14,,,,2,
Whidbey,Rolling Hills #2,6/30/09,32,,1,,1,
Whidbey,Rolling Hills #2,6/30/09,16,,,,1,
Whidbey,Rolling Hills #2,6/30/09,21,1,,,,
Whidbey,Rolling Hills #2,6/30/09,23,,,,1,
Whidbey,Rolling Hills #2,6/30/09,19,,1,,,
Whidbey,Rolling Hills #2,7/7/09,32,2,,2,,
Whidbey,Rolling Hills #2,7/7/09,15,,1,1,,
Whidbey,Rolling Hills #2,7/7/09,25,2,,,,
Whidbey,Rolling Hills #2,7/7/09,27,,1,,,
Whidbey,Rolling Hills #2,7/7/09,24,1,,,,
Whidbey,Rolling Hills #2,7/14/09,32,,,1,,
Whidbey,Rolling Hills #2,7/14/09,16,,,,3,
Whidbey,Rolling Hills #2,7/14/09,33,,,,1,
Whidbey,Rolling Hills #2,7/14/09,27,,1,2,,
Whidbey,Rolling Hills #2,7/14/09,19,1,1,,,
Whidbey,Rolling Hills #2,7/14/09,15,,,,3,
Whidbey,Rolling Hills #2,7/14/09,23,,,,1,
Whidbey,Rolling Hills #2,7/14/09,31,,,,1,
Whidbey,Rolling Hills #2,7/14/09,33,,,,1,
Whidbey,Rolling Hills #2,7/14/09,25,,,,1,
Whidbey,Rolling Hills #2,7/21/09,23,,1,,1,
Whidbey,Rolling Hills #2,7/21/09,15,2,,,2,
Whidbey,Rolling Hills #2,7/21/09,19,,1,,1,
Whidbey,Rolling Hills #2,7/21/09,35,1,,,,
Whidbey,Rolling Hills #2,7/28/09,32,,,,1,
Whidbey,Rolling Hills #2,7/28/09,25,,,,1,
Whidbey,Rolling Hills #1,6/22/10,14,,1,,,
Whidbey,Rolling Hills #1,6/29/10,4,,,,1,
Whidbey,Rolling Hills #1,6/29/10,5,,,,1,
Whidbey,Rolling Hills #1,6/29/10,6,,,,6,
Whidbey,Rolling Hills #1,6/29/10,7,,,1,2,
Whidbey,Rolling Hills #1,6/29/10,8,,,,2,
Whidbey,Rolling Hills #1,6/29/10,9,,,,4,
Whidbey,Rolling Hills #1,6/29/10,10,,,,1,
Whidbey,Rolling Hills #1,6/29/10,11,,,,1,
Whidbey,Rolling Hills #1,6/29/10,19,,,,2,
Whidbey,Rolling Hills #1,6/29/10,14,,,,2,
Whidbey,Rolling Hills #1,6/29/10,33,,,,2,
Whidbey,Rolling Hills #1,7/6/10,1,1,,,,
Whidbey,Rolling Hills #1,7/6/10,2,,,,2,
Whidbey,Rolling Hills #1,7/6/10,4,,,,2,
Whidbey,Rolling Hills #1,7/6/10,6,,,,1,
Whidbey,Rolling Hills #1,7/6/10,9,2,,1,,
Whidbey,Rolling Hills #1,7/6/10,10,,,,2,
Whidbey,Rolling Hills #1,7/6/10,14,1,,,,
Whidbey,Rolling Hills #1,7/6/10,15,,,1,,
Whidbey,Rolling Hills #1,7/13/10,2,,,2,,
Whidbey,Rolling Hills #1,7/13/10,8,1,,,,
Whidbey,Rolling Hills #1,7/13/10,9,3,,,,
Whidbey,Rolling Hills #1,7/13/10,14,1,,,,
Whidbey,Rolling Hills #1,7/13/10,15,,,2,,
Whidbey,Rolling Hills #1,7/20/10,2,1,,,,
Whidbey,Rolling Hills #1,7/20/10,3,1,,,,
Whidbey,Rolling Hills #1,7/20/10,9,2,,,,
Whidbey,Rolling Hills #1,7/20/10,15,3,,,,
Whidbey,Rolling Hills #1,7/27/10,15,,,,1,
Whidbey,Rolling Hills #1,7/27/10,2,3,,,,
Whidbey,Rolling Hills #1,7/27/10,3,2,,,,
Whidbey,Rolling Hills #1,7/27/10,9,1,,,,
Whidbey,Rolling Hills #1,8/4/10,2,,,1,1,
Whidbey,Rolling Hills #1,8/4/10,3,1,1,,,
Whidbey,Rolling Hills #1,8/10/10,7,,,,2,
Whidbey,Rolling Hills #1,8/10/10,8,,,,7,
Whidbey,Rolling Hills #1,8/10/10,14,,,,5,
Whidbey,Rolling Hills #1,8/10/10,15,,,,2,
Whidbey,Rolling Hills #1,8/10/10,2,1,,,1,
Whidbey,Rolling Hills #1,8/10/10,3,,,,1,
Whidbey,Rolling Hills #1,6/23/11,4,1,,,,
Whidbey,Rolling Hills #1,6/23/11,6,,,,1,
Whidbey,Rolling Hills #1,6/23/11,9,,,,1,
Whidbey,Rolling Hills #1,7/1/11,7,3,,,,
Whidbey,Rolling Hills #1,7/8/11,2,,,1,,
Whidbey,Rolling Hills #1,7/8/11,3,,,,1,
Whidbey,Rolling Hills #1,7/8/11,5,3,,,,
Whidbey,Rolling Hills #1,7/8/11,S,1,,,,
Whidbey,Rolling Hills #1,7/15/11,2,1,,,,
Whidbey,Rolling Hills #1,7/15/11,3,1,,,,
Whidbey,Rolling Hills #1,7/15/11,5,3,,,,
Whidbey,Rolling Hills #1,7/15/11,7,2,,,,
Whidbey,Rolling Hills #1,7/15/11,11,,,,1,
Whidbey,Rolling Hills #1,7/15/11,9,,,,1,
Whidbey,Rolling Hills #1,7/15/11,14,1,,,,
Whidbey,Rolling Hills #1,7/15/11,15,,,2,,
Whidbey,Rolling Hills #1,7/22/11,2,1,,,1,
Whidbey,Rolling Hills #1,7/22/11,3,3,,1,1,
Whidbey,Rolling Hills #1,7/22/11,4,2,,,,
Whidbey,Rolling Hills #1,7/22/11,5,2,,,,
Whidbey,Rolling Hills #1,7/22/11,8,1,,1,,
Whidbey,Rolling Hills #1,7/22/11,14,1,,,,
Whidbey,Rolling Hills #1,7/22/11,14b,1,,,,
Whidbey,Rolling Hills #1,7/22/11,15,2,1,,2,
Whidbey,Rolling Hills #1,7/29/11,2,,,1,,
Whidbey,Rolling Hills #1,7/29/11,14b,,1,,,
Whidbey,Rolling Hills #1,8/5/11,3,5,,,,
Whidbey,Rolling Hills #1,8/5/11,14,,,1,,
Whidbey,Rolling Hills #1,8/5/11,14b,,1,1,,
Whidbey,Rolling Hills #1,8/12/11,5,1,,,,
Whidbey,Rolling Hills #1,8/12/11,14b,1,,,,
Whidbey,Rolling Hills #1,8/12/11,3,,,2,,
Whidbey,Rolling Hills #1,8/19/11,14b,1,,,,
Whidbey,Rolling Hills #1,6/26/12,2,,,,1,
Whidbey,Rolling Hills #1,6/26/12,3,1,,,,
Whidbey,Rolling Hills #1,6/26/12,4,2,,,,
Whidbey,Rolling Hills #1,6/26/12,5,3,,,,
Whidbey,Rolling Hills #1,6/26/12,8,1,,,,
Whidbey,Rolling Hills #1,7/3/12,2,2,,,,
Whidbey,Rolling Hills #1,7/3/12,3,3,,,,
Whidbey,Rolling Hills #1,7/3/12,5,1,,,,
Whidbey,Rolling Hills #1,7/3/12,10,1,,,,
Whidbey,Rolling Hills #1,7/3/12,17,1,,,,
Whidbey,Rolling Hills #1,7/3/12,18,1,,,,
Whidbey,Rolling Hills #1,7/10/12,2,1,,,1,
Whidbey,Rolling Hills #1,7/10/12,3,,,,2,
Whidbey,Rolling Hills #1,7/10/12,4,1,2,,1,
Whidbey,Rolling Hills #1,7/10/12,5,2,,,1,
Whidbey,Rolling Hills #1,7/10/12,8,1,,1,,
Whidbey,Rolling Hills #1,7/10/12,9,,,1,5,
Whidbey,Rolling Hills #1,7/10/12,10,1,,1,,
Whidbey,Rolling Hills #1,7/10/12,11,,,,1,
Whidbey,Rolling Hills #1,7/10/12,13,,,,2,
Whidbey,Rolling Hills #1,7/10/12,14,,,,1,
Whidbey,Rolling Hills #1,7/10/12,16,,,,1,
Whidbey,Rolling Hills #1,7/10/12,17,,,,1,
Whidbey,Rolling Hills #1,7/18/12,2,,,1,,
Whidbey,Rolling Hills #1,7/18/12,3,,,2,,
Whidbey,Rolling Hills #1,7/18/12,5,,1,,,
Whidbey,Rolling Hills #1,7/18/12,8,,,,1,
Whidbey,Rolling Hills #1,7/18/12,10,,3,,,
Whidbey,Rolling Hills #1,7/18/12,11,1,,,,
Whidbey,Rolling Hills #1,7/18/12,15,2,,,1,
Whidbey,Rolling Hills #1,7/18/12,17,,1,,,
Whidbey,Rolling Hills #1,7/18/12,18,1,1,,,
Whidbey,Rolling Hills #1,7/24/12,2,1,,,,
Whidbey,Rolling Hills #1,7/24/12,3,1,,,,
Whidbey,Rolling Hills #1,7/24/12,5,1,,,,
Whidbey,Rolling Hills #1,7/24/12,10,1,,,1,
Whidbey,Rolling Hills #1,7/24/12,15,1,,1,,
Whidbey,Rolling Hills #1,7/24/12,17,1,,,,
Whidbey,Rolling Hills #1,7/24/12,18,1,,,,
Whidbey,Rolling Hills #1,7/31/12,3,1,,,,
Whidbey,Rolling Hills #1,7/31/12,15,,,1,,
Whidbey,Rolling Hills #1,7/31/12,17,,,1,,
Whidbey,Rolling Hills #1,8/7/12,4,,,,2,
Whidbey,Rolling Hills #1,8/7/12,5,,,,2,
Whidbey,Rolling Hills #1,8/7/12,8,,,,1,
Whidbey,Rolling Hills #1,8/7/12,11,,,,1,
Whidbey,Rolling Hills #1,8/7/12,15,1,1,,3,
Whidbey,Rolling Hills #1,8/7/12,18,1,,1,,
Whidbey,Rolling Hills #1,6/26/13,3,,,2,,
Whidbey,Rolling Hills #1,6/26/13,5,,,2,,
Whidbey,Rolling Hills #1,7/3/13,3,,,1,,
Whidbey,Rolling Hills #1,7/3/13,5,1,,,,
Whidbey,Rolling Hills #1,7/3/13,15,1,,,,
Whidbey,Rolling Hills #1,7/3/13,18,1,,,,
Whidbey,Rolling Hills #1,7/10/13,2,,,,1,
Whidbey,Rolling Hills #1,7/10/13,3,1,,2,2,
Whidbey,Rolling Hills #1,7/10/13,4,1,,1,8,
Whidbey,Rolling Hills #1,7/10/13,5,,,,11,
Whidbey,Rolling Hills #1,7/10/13,8,1,,,3,
Whidbey,Rolling Hills #1,7/10/13,9,,,,3,
Whidbey,Rolling Hills #1,7/10/13,10,,,,1,
Whidbey,Rolling Hills #1,7/10/13,11,,,,2,
Whidbey,Rolling Hills #1,7/10/13,15,,,1,7,
Whidbey,Rolling Hills #1,7/10/13,17,,,,2,
Whidbey,Rolling Hills #1,7/10/13,18,,,,2,
Whidbey,Rolling Hills #1,7/10/13,7,,,,3,
Whidbey,Rolling Hills #1,7/17/13,8,1,,,,
Whidbey,Rolling Hills #1,7/17/13,15,,1,1,,
Whidbey,Rolling Hills #1,7/17/13,17,1,,1,,
Whidbey,Rolling Hills #1,7/24/13,5,1,,,,
Whidbey,Rolling Hills #1,7/24/13,8,1,,,,
Whidbey,Rolling Hills #1,7/24/13,10,,,,1,
Whidbey,Rolling Hills #1,7/24/13,17,,,,1,
Whidbey,Rolling Hills #1,7/31/13,2,,1,1,,
Whidbey,Rolling Hills #1,7/31/13,3,,,2,,
Whidbey,Rolling Hills #1,7/31/13,9,2,1,,,
Whidbey,Rolling Hills #1,7/31/13,11,1,,,,
Whidbey,Rolling Hills #1,7/31/13,15,2,1,,,
Whidbey,Rolling Hills #1,7/31/13,18,1,1,,,
Whidbey,Rolling Hills #1,8/7/13,2,1,,,,
Whidbey,Rolling Hills #1,8/7/13,9,,1,,,
Whidbey,Rolling Hills #1,8/7/13,11,1,,,,
Whidbey,Rolling Hills #1,8/7/13,15,1,,,,
Whidbey,Rolling Hills #1,8/14/13,2,1,,,,
Whidbey,Rolling Hills #1,8/21/13,2,,1,,,
Whidbey,Rolling Hills #1,6/18/14,2,,,,2,
Whidbey,Rolling Hills #1,6/18/14,4,,,,2,
Whidbey,Rolling Hills #1,6/18/14,5,,1,,1,
Whidbey,Rolling Hills #1,6/18/14,8,,1,,,
Whidbey,Rolling Hills #1,6/18/14,9,,,,1,
Whidbey,Rolling Hills #1,6/18/14,10,,,,2,
Whidbey,Rolling Hills #1,6/18/14,11,,,,2,
Whidbey,Rolling Hills #1,6/18/14,13,,,,1,
Whidbey,Rolling Hills #1,6/18/14,15,,,,7,
Whidbey,Rolling Hills #1,6/18/14,17,,,,2,
Whidbey,Rolling Hills #1,6/25/14,2,,,,2,
Whidbey,Rolling Hills #1,6/25/14,3,,,,1,
Whidbey,Rolling Hills #1,6/25/14,10,,,,2,
Whidbey,Rolling Hills #1,7/2/14,2,,,,2,
Whidbey,Rolling Hills #1,7/2/14,3,,,,3,
Whidbey,Rolling Hills #1,7/2/14,5,,1,,1,
Whidbey,Rolling Hills #1,7/2/14,8,,,,1,
Whidbey,Rolling Hills #1,7/2/14,9,,1,,1,
Whidbey,Rolling Hills #1,7/2/14,10,,,,1,
Whidbey,Rolling Hills #1,7/2/14,11,,1,,,
Whidbey,Rolling Hills #1,7/2/14,17,,1,,,
Whidbey,Rolling Hills #1,7/9/14,4,,3,,,
Whidbey,Rolling Hills #1,7/9/14,8,,1,,,
Whidbey,Rolling Hills #1,7/9/14,11,,2,,,
Whidbey,Rolling Hills #1,7/9/14,13,,1,,,
Whidbey,Rolling Hills #1,7/9/14,17,1,1,,,
Whidbey,Rolling Hills #1,7/16/14,3,1,,,1,
Whidbey,Rolling Hills #1,7/16/14,4,,2,,,
Whidbey,Rolling Hills #1,7/16/14,8,,,,1,
Whidbey,Rolling Hills #1,7/16/14,9,,,,1,
Whidbey,Rolling Hills #1,7/16/14,10,,1,,,
Whidbey,Rolling Hills #1,7/16/14,13,,,,2,
Whidbey,Rolling Hills #1,7/16/14,15,,,,7,
Whidbey,Rolling Hills #1,7/16/14,17,,,2,,
Whidbey,Rolling Hills #1,7/23/14,2,,2,,,
Whidbey,Rolling Hills #1,7/23/14,4,,1,,,
Whidbey,Rolling Hills #1,7/23/14,11,2,,,,
Whidbey,Rolling Hills #1,7/23/14,15,,,1,1,
Whidbey,Rolling Hills #1,7/23/14,17,,,1,,
Whidbey,Rolling Hills #1,7/23/14,18,,3,,,
Whidbey,Rolling Hills #1,7/30/14,3,,,,5,
Whidbey,Rolling Hills #1,7/30/14,4,,1,,3,
Whidbey,Rolling Hills #1,7/30/14,5,,,,6,
Whidbey,Rolling Hills #1,7/30/14,8,,,,2,
Whidbey,Rolling Hills #1,7/30/14,9,,,,24,
Whidbey,Rolling Hills #1,7/30/14,10,,,,7,
Whidbey,Rolling Hills #1,7/30/14,11,,,,4,
Whidbey,Rolling Hills #1,7/30/14,13,,,,6,
Whidbey,Rolling Hills #1,7/30/14,14,,,,1,
Whidbey,Rolling Hills #1,7/30/14,15,,,,2,
Whidbey,Rolling Hills #1,7/30/14,17,1,,,1,
Whidbey,Rolling Hills #1,7/30/14,18,1,,,1,
Whidbey,Rolling Hills #1,8/6/14,10,,2,,,
Whidbey,Rolling Hills #1,8/6/14,11,1,,,,
Whidbey,Rolling Hills #1,8/13/14,3,,,,1,
Whidbey,Rolling Hills #1,8/13/14,4,,,,2,
Whidbey,Rolling Hills #1,8/13/14,5,,,,1,
Whidbey,Rolling Hills #1,8/13/14,9,,,,2,
Whidbey,Rolling Hills #1,8/13/14,10,,1,,2,
Whidbey,Rolling Hills #1,8/13/14,11,,,,2,
Whidbey,Rolling Hills #1,8/13/14,13,,,,2,
Whidbey,Rolling Hills #1,8/13/14,15,,,,2,
Whidbey,Rolling Hills #1,8/13/14,17,,,,2,
Whidbey,Rolling Hills #1,8/13/14,18,,,,1,
Whidbey,Rolling Hills #1,8/20/14,10,,1,,,
Whidbey,Rolling Hills #2,6/29/10,16,,,,4,
Whidbey,Rolling Hills #2,6/29/10,19,,,,1,
Whidbey,Rolling Hills #2,6/29/10,35,,,,5,
Whidbey,Rolling Hills #2,6/29/10,32,,,,1,
Whidbey,Rolling Hills #2,6/29/10,25,,,,4,
Whidbey,Rolling Hills #2,7/5/10,25,3,,3,,
Whidbey,Rolling Hills #2,7/5/10,16,,,,2,
Whidbey,Rolling Hills #2,7/5/10,31,,,1,,
Whidbey,Rolling Hills #2,7/12/10,32,1,,,,
Whidbey,Rolling Hills #2,7/12/10,25,1,,,,
Whidbey,Rolling Hills #2,7/26/10,35,,2,,,
Whidbey,Rolling Hills #2,7/2/11,32,4,,,,
Whidbey,Rolling Hills #2,7/9/11,35,1,,,,
Whidbey,Rolling Hills #2,7/9/11,32,3,,,,
Whidbey,Rolling Hills #2,7/9/11,24,2,,,,
Whidbey,Rolling Hills #2,7/9/11,50,3,,,,
Whidbey,Rolling Hills #2,7/9/11,51,1,,,,
Whidbey,Rolling Hills #2,7/17/11,24,5,,,1,
Whidbey,Rolling Hills #2,7/17/11,32,4,1,1,,
Whidbey,Rolling Hills #2,7/17/11,50,1,,,,
Whidbey,Rolling Hills #2,7/17/11,51,1,,,,
Whidbey,Rolling Hills #2,7/24/11,32,2,,2,,
Whidbey,Rolling Hills #2,7/24/11,24,1,2,,,
Whidbey,Rolling Hills #2,7/24/11,50,1,2,2,,
Whidbey,Rolling Hills #2,7/30/11,52,1,,1,,
Whidbey,Rolling Hills #2,7/30/11,50,1,,,,
Whidbey,Rolling Hills #2,8/6/11,50,1,,,,
Whidbey,Rolling Hills #2,8/6/11,52,3,,1,,
Whidbey,Rolling Hills #2,8/8/11,52,3,,,,
Whidbey,Rolling Hills #2,8/13/11,52,5,,,,
Whidbey,Rolling Hills #2,6/26/12,33,,,2,,
Whidbey,Rolling Hills #2,7/2/12,33,1,,,,
Whidbey,Rolling Hills #2,7/9/12,33,2,1,,,
Whidbey,Rolling Hills #2,7/9/12,32,,,,1,
Whidbey,Rolling Hills #2,7/16/12,33,,,1,,
Whidbey,Rolling Hills #2,7/26/12,33,,,,,
Whidbey,Rolling Hills #2,6/25/13,33,1,,,,
Whidbey,Rolling Hills #2,7/2/13,32,1,,1,,
Whidbey,Rolling Hills #2,7/2/13,33,1,1,,,
Whidbey,Rolling Hills #2,7/2/13,52,1,1,,,
Whidbey,Rolling Hills #2,7/2/13,50,1,,,,
Whidbey,Rolling Hills #2,7/9/13,32,2,,,,
Whidbey,Rolling Hills #2,7/9/13,40,,,,1,
Whidbey,Rolling Hills #2,7/9/13,25,,,,1,
Whidbey,Rolling Hills #2,7/9/13,51,2,,1,,
Whidbey,Rolling Hills #2,7/9/13,50,1,,,,
Whidbey,Rolling Hills #2,7/16/13,33,1,,,,
Whidbey,Rolling Hills #2,7/16/13,32,1,,,,
Whidbey,Rolling Hills #2,7/16/13,52,1,1,,,
Whidbey,Rolling Hills #2,7/16/13,50,2,,,,
Whidbey,Rolling Hills #2,7/24/13,23,,,,1,
Whidbey,Rolling Hills #2,7/24/13,25,,1,,8,
Whidbey,Rolling Hills #2,7/24/13,32a,,,,2,
Whidbey,Rolling Hills #2,7/24/13,32,,1,,3,
Whidbey,Rolling Hills #2,7/24/13,33,,,,6,
Whidbey,Rolling Hills #2,7/24/13,50,,1,,2,
Whidbey,Rolling Hills #2,7/24/13,51,,1,,,
Whidbey,Rolling Hills #2,7/30/13,25,2,,,,
Whidbey,Rolling Hills #2,7/30/13,51,2,1,,,
Whidbey,Rolling Hills #2,7/30/13,52,2,,,,
Whidbey,Rolling Hills #2,8/7/13,25,1,1,1,1,
Whidbey,Rolling Hills #2,8/7/13,29,,,,1,
Whidbey,Rolling Hills #2,8/7/13,24,,,,1,
Whidbey,Rolling Hills #2,8/14/13,24,,,1,,
Whidbey,Rolling Hills #2,8/20/13,26,1,1,,,
Whidbey,Rolling Hills #2,8/20/13,25,2,,,,
Whidbey,Rolling Hills #2,8/27/13,25,1,,,,
Whidbey,Rolling Hills #2,6/30/14,33,,1,1,,
Whidbey,Rolling Hills #2,7/7/14,33,,1,,,
Whidbey,Rolling Hills #2,7/14/14,32,1,,,1,
Whidbey,Rolling Hills #2,7/14/14,33,1,,,2,
Whidbey,Rolling Hills #2,7/14/14,20,,,,1,
Whidbey,Rolling Hills #2,7/14/14,23,,,,3,
Whidbey,Rolling Hills #2,7/14/14,25,,,,1,
Whidbey,Rolling Hills #2,7/14/14,26,,,,1,
Whidbey,Rolling Hills #2,7/14/14,27,,,,2,
Whidbey,Rolling Hills #2,7/14/14,28,,,,2,
Whidbey,Rolling Hills #2,7/21/14,28,2,,1,,
Whidbey,Rolling Hills #2,7/21/14,26,1,,,,
Whidbey,Rolling Hills #2,7/21/14,32,1,,1,,
Whidbey,Rolling Hills #2,7/28/14,28,,2,,2,
Whidbey,Rolling Hills #2,7/28/14,27a,1,2,,,
Whidbey,Rolling Hills #2,7/28/14,32,,1,,,
Whidbey,Rolling Hills #2,8/11/14,27a,,2,2,,
Whidbey,Rolling Hills #2,8/11/14,25,,,,3,
Whidbey,Rolling Hills #2,8/11/14,32,,,,2,
Whidbey,Rolling Hills #2,8/11/14,20,,,,4,
Whidbey,Rolling Hills #2,8/22/14,27a,,,1,,
Whidbey,Rolling Hills #2,8/22/14,28,,,1,,
Whidbey,Rolling Hills #3,6/23/14,50,,,1,,
Whidbey,Rolling Hills #3,6/30/14,51,1,2,,,
Whidbey,Rolling Hills #3,6/30/14,52,1,,,,
Whidbey,Rolling Hills #3,7/7/14,52,1,1,,,
Whidbey,Rolling Hills #3,7/15/14,50,,,1,,
Whidbey,Rolling Hills #3,7/15/14,51,1,2,,,
Whidbey,Rolling Hills #3,7/15/14,52,,1,,,
Whidbey,Rolling Hills #3,7/21/14,52,,,1,,
Whidbey,Shore Meadows,6/30/08,6,1,,,,
Whidbey,Shore Meadows,7/14/08,5,2,,,,
Whidbey,Shore Meadows,7/21/08,1,,,,2,
Whidbey,Shore Meadows,7/21/08,2,,,,2,
Whidbey,Shore Meadows,7/21/08,4,,,,4,
Whidbey,Shore Meadows,7/21/08,5,,,,2,
Whidbey,Shore Meadows,7/21/08,6,1,1,,,
Whidbey,Shore Meadows,7/28/08,5,,2,2,,
Whidbey,Shore Meadows,7/28/08,6,,1,,,
Whidbey,Shore Meadows,6/20/14,1,,,,2,
Whidbey,Shore Meadows,6/20/14,2,,,,1,
Whidbey,Shore Meadows,6/20/14,3,,,,1,
Whidbey,Shore Meadows,6/20/14,31,,,,6,
Whidbey,Shore Meadows,6/20/14,32,,,,3,
Whidbey,Shore Meadows,6/20/14,33,,,,1,
Whidbey,Shore Meadows,6/20/14,34,,,,2,
Whidbey,Shore Meadows,6/20/14,35,,,,1,
Whidbey,Shore Meadows,6/20/14,36,,,,1,
Whidbey,Shore Meadows,6/20/14,37,,,,1,
Whidbey,Shore Meadows,6/20/14,39,,,,4,
Whidbey,Shore Meadows,6/20/14,40,,,,1,
Whidbey,Shore Meadows,6/20/14,41,,,,2,
Whidbey,Shore Meadows,6/29/14,1,,,,3,
Whidbey,Shore Meadows,6/29/14,2,,,,3,
Whidbey,Shore Meadows,6/29/14,3,,,,2,
Whidbey,Shore Meadows,6/29/14,4,,,,3,
Whidbey,Shore Meadows,6/29/14,5,,,,1,
Whidbey,Shore Meadows,6/29/14,6,,,,5,
Whidbey,Shore Meadows,6/29/14,7,,,,6,
Whidbey,Shore Meadows,6/29/14,9,,,,1,
Whidbey,Shore Meadows,6/29/14,10,,,,1,
Whidbey,Shore Meadows,6/29/14,11,,,,1,
Whidbey,Shore Meadows,6/29/14,12,,,,1,
Whidbey,Shore Meadows,6/29/14,13,,,,1,
Whidbey,Shore Meadows,6/29/14,14,,,,1,
Whidbey,Shore Meadows,6/29/14,15,,,,1,
Whidbey,Shore Meadows,6/29/14,31,,,,2,
Whidbey,Shore Meadows,6/29/14,32,,,,3,
Whidbey,Shore Meadows,6/29/14,35,,,,1,
Whidbey,Shore Meadows,6/29/14,36,,,,1,
Whidbey,Shore Meadows,6/29/14,38,,,,4,
Whidbey,Shore Meadows,6/29/14,39,,,,3,
Whidbey,Shore Meadows,6/29/14,40,,,,3,
Whidbey,Shore Meadows,6/29/14,41,,,,1,
Whidbey,Shore Meadows,6/29/14,42,,,,1,
Whidbey,Shore Meadows,6/29/14,43,,,,1,
Whidbey,Shore Meadows,6/29/14,44,,,,3,
